module,head,pair_role,n_total,A_Hqql_correct_n,A_Hqql_correct_mean,A_Hqql_correct_freq,B_Hqql_to_Tbl_n,B_Hqql_to_Tbl_mean,B_Hqql_to_Tbl_freq,C_Tbl_correct_n,C_Tbl_correct_mean,C_Tbl_correct_freq,D_Tbl_to_Hqql_n,D_Tbl_to_Hqql_mean,D_Tbl_to_Hqql_freq,trigger_score,loss_score,tbl_like_score,anomaly_score,freq_trigger_score
mod.blocks.6.attn,5,muon<-neutral_hadron,116,29,0.5307558353604942,0.0058,34,0.59327332675457,0.017,45,0.5857911699348026,0.009,8,0.5009102709591389,0.004,0.001062797353699289,-0.00036260145008563965,0.009958449888891645,7.952016468011861e-06,0.011200000000000002
mod.blocks.6.attn,1,neutral_hadron<-photon,236,61,0.37973662502452976,0.0122,36,0.4384390223357413,0.018,101,0.5052925740728283,0.0202,38,0.504652596225864,0.019,0.0010566431516018072,-0.0007161692471967805,0.006688538470775775,7.064034760325015e-05,0.005799999999999998
mod.blocks.1.attn,7,photon<-electron,11002,3240,0.40580306167219893,0.648,1363,0.4073418202377468,0.6815,5157,0.5592757331549439,1.0314,1242,0.534030769860159,0.621,0.0010486639624208663,-0.000997115550475013,0.17406048883895459,0.00015932761914585483,0.033499999999999974
mod.blocks.0.attn,0,muon<-photon,2736,627,0.4512014247631532,0.1254,199,0.4617325848520701,0.0995,1417,0.5788098931228433,0.2834,493,0.5146419607843395,0.2465,0.0010478504288472274,-0.001320607475150174,0.03429320001983904,0.00012267950767980872,-0.025900000000000006
mod.blocks.5.attn,0,muon<-neutral_hadron,310,58,0.5680329928110386,0.0116,28,0.6422163333211627,0.014,174,0.662099033251576,0.0348,50,0.6591958010196686,0.025,0.0010385667671417374,-0.0008605267499174395,0.00871267086747049,2.0649511388778652e-05,0.002400000000000001
mod.blocks.7.attn,3,electron<-charged_hadron,363,204,0.5038094145848471,0.0408,98,0.5249837332842301,0.049,55,0.6361554042859511,0.011,6,0.5179053296645483,0.003,0.0010375416162697682,-0.0008639122029348274,0.020276791051842945,0.00011534523521453652,0.008199999999999999
mod.blocks.0.attn,7,electron<-electron,298,97,0.41331024106937586,0.0194,27,0.4899447571348261,0.0135,130,0.5529061686534148,0.026,44,0.570632932538336,0.022,0.0010345659668835783,-0.0014867096116697347,0.005764275165819205,6.513773358408357e-05,-0.005900000000000001
mod.blocks.5.attn,2,photon<-electron,1923,517,0.6794717660609711,0.1034,298,0.6863347311947969,0.149,852,0.7298777512681316,0.1704,256,0.7440936827333644,0.128,0.0010225818049400415,-0.0007096305948375859,0.09577596495709788,4.452630005913102e-05,0.04559999999999999
mod.blocks.6.attn,7,neutral_hadron<-photon,284,114,0.35844432654088004,0.0228,33,0.4202151768135302,0.0165,109,0.4842405606300459,0.0218,28,0.5213643200695515,0.014,0.001019219029498728,-0.001408375386216424,0.00587713158445074,6.525588955675267e-05,-0.0063
mod.blocks.6.attn,2,neutral_hadron<-neutral_hadron,598,177,0.5525404694726912,0.0354,96,0.5737311576182643,0.048,233,0.5479509625823713,0.0466,92,0.46506016782444454,0.046,0.0010171530309875099,-0.0007501503603532885,0.026301646203953824,2.6222403520207737e-05,0.0126
mod.blocks.7.attn,4,charged_hadron<-muon,842,213,0.6549031178996036,0.0426,176,0.6664248542352156,0.088,381,0.6179009145639074,0.0762,72,0.6037718270801835,0.036,0.00101391279753385,-0.0004908259678970682,0.05437528048162385,4.9199043419499856e-05,0.045399999999999996
mod.blocks.7.attn,0,electron<-neutral_hadron,353,40,0.6673294849693775,0.008,33,0.7282416694092028,0.0165,218,0.7775728273282357,0.0436,62,0.6664089257678678,0.031,0.001005051043257117,-0.0004872974755186022,0.011202023439587802,4.9580331731605675e-05,0.0085
mod.blocks.7.attn,4,electron<-neutral_hadron,326,112,0.6634118447878531,0.0224,45,0.7076971259382036,0.0225,127,0.5946558293864483,0.0254,42,0.5375550130293483,0.021,0.0009964188258828853,-0.0009919902977678504,0.013379756161195086,0.00011263647598637898,9.99999999999994e-05
mod.cls_blocks.0.attn,0,CLS<-neutral_hadron,12360,4507,0.06406832244375314,0.9014,1867,0.06512832013569896,0.9335,4237,0.06676180318309179,0.8474,1749,0.05828415041735099,0.8745,0.0009895078454314166,-0.0009554819195199559,0.05927243042193377,1.6163442907744247e-06,0.03210000000000002
mod.blocks.5.attn,4,neutral_hadron<-electron,368,91,0.7307386725813478,0.0182,60,0.7636040498812994,0.03,178,0.7429445643773239,0.0356,39,0.6912927386852411,0.0195,0.0009859613189985462,-0.000598149866859118,0.022288336931319718,2.036945357733098e-05,0.011799999999999998
mod.blocks.2.attn,1,charged_hadron<-charged_hadron,16917,4462,0.4482166009238353,0.8924,2169,0.449125631317778,1.0845,6670,0.44100263082328767,1.334,3616,0.4058133371306204,1.808,0.0009858434622308464,-0.0008112187235544558,0.4782673531278555,8.008006931191224e-06,0.19210000000000005
mod.blocks.1.attn,1,muon<-charged_hadron,149,84,0.2476295871394021,0.0168,50,0.2867289724946022,0.025,12,0.3301062273482482,0.0024,3,0.24396049976348877,0.0015,0.0009774846338800028,-0.0006568696739673618,0.0060837929410239066,4.2400600079335696e-05,0.008200000000000002
mod.blocks.4.attn,2,muon<-charged_hadron,1291,468,0.6005253185573806,0.0936,167,0.6121350844463188,0.0835,492,0.6574090202831155,0.0984,164,0.6061370703505307,0.082,0.000969415451726344,-0.0010866740872046202,0.0473329059088951,4.388925296065782e-05,-0.010099999999999998
mod.blocks.0.attn,6,neutral_hadron<-neutral_hadron,291,96,0.2997391768731177,0.0192,77,0.32487031101406394,0.0385,85,0.3124563778147978,0.017,33,0.24882004116520737,0.0165,0.0009675486644264308,-0.00048251777550616803,0.012029570545869716,1.201108448722889e-05,0.0193
mod.blocks.7.attn,2,neutral_hadron<-photon,2160,543,0.5588223714086452,0.1086,374,0.5639144462697646,0.187,998,0.5403934109037768,0.1996,245,0.5177065317728081,0.1225,0.0009522179990293278,-0.0005529993299175669,0.10105356783900626,2.2397153231298973e-05,0.0784
mod.blocks.5.attn,5,muon<-photon,1892,641,0.5795147384105718,0.1282,168,0.5908450562329519,0.084,768,0.6511197179400673,0.1536,315,0.6134943411463782,0.1575,0.000951746697079932,-0.0014525467448291344,0.04456791314017027,5.7366210197357315e-05,-0.0442
mod.blocks.7.attn,5,muon<-photon,1451,352,0.4835005631162362,0.0704,75,0.5088791127999623,0.0375,747,0.5208294883150971,0.1494,277,0.44787251787925886,0.1385,0.000951695613139731,-0.0017866498977343217,0.018634827648181033,1.1373119953126224e-05,-0.032900000000000006
mod.blocks.6.attn,6,electron<-charged_hadron,703,204,0.5174764109884992,0.0408,69,0.5449665933847427,0.0345,305,0.6336488795573594,0.061,125,0.49390122389793395,0.0625,0.0009484112926704031,-0.0011215994417667376,0.015741808598818352,8.410728166593797e-05,-0.0063
mod.blocks.3.attn,7,neutral_hadron<-photon,745,207,0.21122001586616904,0.0414,143,0.22447774877081383,0.0715,323,0.4050311205372353,0.0646,72,0.36030331078088945,0.036,0.000947927902682103,-0.0005488701422522946,0.0031405929558140557,0.0001711515790207259,0.030099999999999995
mod.blocks.2.attn,6,electron<-neutral_hadron,280,93,0.5347160310834966,0.0186,92,0.5553096513385358,0.046,72,0.513576139178541,0.0144,23,0.4808196140372235,0.0115,0.0009473065317318028,-0.0003830413367437289,0.023624502402212883,3.9534428661271766e-05,0.0274
mod.blocks.5.attn,1,neutral_hadron<-neutral_hadron,249,46,0.3460141222762025,0.0092,43,0.39003580566062485,0.0215,94,0.39879479322661743,0.0188,66,0.32818916857694136,0.033,0.0009464661927650807,-0.0004049994871366857,0.008197451589034593,8.29008561406168e-06,0.012299999999999998
mod.blocks.4.attn,4,photon<-neutral_hadron,1332,366,0.6724242525673955,0.0732,175,0.6831939889703478,0.0875,562,0.6194117107160151,0.1124,229,0.5923674413731005,0.1145,0.0009423519352583273,-0.0007883447046961093,0.054198524687651316,6.010535334815554e-05,0.014299999999999993
mod.blocks.6.attn,5,muon<-charged_hadron,434,137,0.4676947056377021,0.0274,62,0.49778315064407164,0.031,157,0.4537622494872209,0.0314,78,0.3951427636620326,0.039,0.0009327417951974556,-0.0008244233931745253,0.014066629734103848,4.106013437125072e-05,0.003599999999999999
mod.blocks.1.attn,7,electron<-photon,727,210,0.2311991407402924,0.042,77,0.2552973027159641,0.0385,305,0.3934569393757914,0.061,135,0.36158223505373355,0.0675,0.0009277792360633611,-0.0010121228029782122,0.004509800143161269,0.0001281816421550461,-0.003500000000000003
mod.blocks.7.attn,3,charged_hadron<-photon,1184,452,0.49715917969567586,0.0904,300,0.5033129342397054,0.15,254,0.7432612845982154,0.0508,178,0.7317777549785175,0.089,0.0009230631816044249,-0.0005562994107802667,0.039504687582179294,0.0002214874877026595,0.0596
mod.blocks.2.attn,1,neutral_hadron<-neutral_hadron,330,80,0.4437725156545639,0.016,61,0.47401764769046034,0.0305,121,0.48581771380152583,0.0242,68,0.3779125888557995,0.034,0.000922476527094842,-0.00048392211257434337,0.014097636238171543,1.088528400562523e-05,0.014499999999999999
mod.blocks.1.attn,1,charged_hadron<-electron,5667,2859,0.3371002791685923,0.5718,1051,0.3388481507916092,0.5255,1319,0.37225230336415216,0.2638,438,0.32535110764443603,0.219,0.0009185065378953663,-0.0009994329940410476,0.1605108210641193,3.0681932530735045e-05,-0.04630000000000001
mod.cls_blocks.0.attn,4,CLS<-muon,975,324,0.0727758452779165,0.0648,104,0.09036935981622754,0.052,479,0.08135054357124333,0.0958,68,0.06257893525830963,0.034,0.000914862755992174,-0.0011400597420825553,0.004230228265704653,8.250979085673246e-06,-0.012799999999999999
mod.blocks.3.attn,4,charged_hadron<-muon,960,140,0.7487019457987376,0.028,66,0.776116412245866,0.033,653,0.7687990601997463,0.1306,101,0.7268964748571415,0.0505,0.0009046773927552377,-0.0007676050605195957,0.02537036898659163,6.619842970955791e-06,0.005000000000000001
mod.blocks.2.attn,2,charged_hadron<-neutral_hadron,1256,199,0.638140886123456,0.0398,122,0.6529639314432614,0.061,806,0.6814642734178539,0.1612,129,0.6117972653041515,0.0645,0.0009042057645081284,-0.0005899572037282543,0.0380922789575888,2.5770173503879516e-05,0.021199999999999997
mod.blocks.6.attn,6,muon<-charged_hadron,680,199,0.5390500993884388,0.0398,73,0.5637875919880933,0.0365,295,0.6680241395861416,0.059,113,0.498778901928294,0.0565,0.0009029184798873859,-0.0009845522054662454,0.016773613120236636,9.411710510593896e-05,-0.0033000000000000043
mod.blocks.2.attn,3,electron<-charged_hadron,193,132,0.390634164552797,0.0264,55,0.4227487027645111,0.0275,4,0.35556309670209885,0.0008,2,0.1926497295498848,0.001,0.0008831498008221382,-0.0008478238087892526,0.009777985159307718,5.9334954612134015e-05,0.0011000000000000003
mod.blocks.5.attn,6,muon<-photon,637,93,0.4690727142877476,0.0186,25,0.5394122266769409,0.0125,406,0.5779566401845129,0.0812,113,0.5470860949923507,0.0565,0.0008792439048649161,-0.001308314930438995,0.006260847664617111,3.3889940643125606e-05,-0.006099999999999998
mod.blocks.5.attn,2,neutral_hadron<-neutral_hadron,566,249,0.6423551058434099,0.0498,132,0.6555741253224286,0.066,122,0.6508388795325013,0.0244,63,0.5876112802634164,0.0315,0.0008724552856152351,-0.0006583071700551318,0.042955366049145086,4.131290218109401e-06,0.016200000000000006
mod.blocks.0.attn,1,neutral_hadron<-muon,2436,493,0.2892214079778528,0.0986,204,0.297727749774269,0.102,1359,0.3695768782152158,0.2718,380,0.26765417493879795,0.19,0.0008676468632344564,-0.0008387253011266411,0.023039619375998868,6.233967091791702e-05,0.0034000000000000002
mod.blocks.4.attn,1,electron<-muon,482,46,0.6446578094492788,0.0092,33,0.6969498206268657,0.0165,319,0.7194472778366651,0.0638,84,0.6613837258801574,0.042,0.0008628181844301851,-0.00048108650283380013,0.011128463996381595,1.9411215184054848e-05,0.007300000000000001
mod.blocks.4.attn,3,neutral_hadron<-photon,454,193,0.4740716364099572,0.0386,121,0.4882856193652823,0.0605,102,0.8054148341510811,0.0204,38,0.7068645397299215,0.019,0.0008599459687971692,-0.0005486597420755493,0.010354962477058754,0.00027271398984285926,0.021899999999999996
mod.blocks.1.attn,4,muon<-charged_hadron,1112,424,0.5978596174632603,0.0848,160,0.6083373302593827,0.08,389,0.5447494750004501,0.0778,139,0.5385648354137544,0.0695,0.0008382170236897934,-0.0008885100451111811,0.04357995800003601,5.3300422777959886e-05,-0.004799999999999999
mod.blocks.7.attn,2,neutral_hadron<-charged_hadron,8307,3537,0.5823741843336748,0.7074,1367,0.5835827537584061,0.6835,2120,0.540699640429526,0.424,1283,0.48172379566744167,0.6415,0.0008260572018038045,-0.0008549420110548812,0.369568204233581,3.5423904601090096e-05,-0.023900000000000032
mod.blocks.4.attn,3,electron<-electron,503,105,0.6309287787902923,0.021,45,0.6669978333844079,0.0225,292,0.9230344772134742,0.0584,61,0.9144935813106474,0.0305,0.0008115537283676005,-0.0007574501464764272,0.009246626764995184,0.00020778749289820616,0.0014999999999999979
mod.blocks.5.attn,7,muon<-photon,316,38,0.2885622868412419,0.0076,50,0.3204734143614769,0.025,210,0.44923123915990193,0.042,18,0.34167571862538654,0.009,0.0007977781880058752,-0.00024252456915378604,0.004792889739076298,0.00010272018415926544,0.017400000000000002
mod.blocks.1.attn,2,neutral_hadron<-muon,390,82,0.6191407038671214,0.0164,63,0.6441464901916565,0.0315,214,0.6237836604084924,0.0428,31,0.6302238452819086,0.0155,0.0007876822692228555,-0.0004100948957223756,0.019649185302867512,1.6039439971401414e-05,0.015099999999999999
mod.blocks.4.attn,1,photon<-muon,3685,1385,0.4986369808658366,0.277,557,0.5014474561013268,0.2785,1309,0.5097390068588228,0.2618,434,0.440012750091366,0.217,0.0007827173530840256,-0.0007785016402307903,0.1373439196382569,6.4899406618691095e-06,0.0015000000000000013
mod.blocks.3.attn,0,neutral_hadron<-electron,844,234,0.6449535448327024,0.0468,152,0.6551303014551338,0.076,366,0.6905497214426108,0.0732,92,0.6672206420613371,0.046,0.0007734335033047901,-0.00047627220992979184,0.04709802699154192,2.739456608593804e-05,0.029199999999999997
mod.blocks.1.attn,2,muon<-neutral_hadron,146,26,0.6561480875198658,0.0052,31,0.7056813115073789,0.0155,75,0.6421872353553773,0.015,14,0.7308611848524639,0.007,0.0007677649718064537,-0.0002575727647350683,0.009953902148008347,4.874852758671837e-05,0.0103
mod.blocks.0.attn,0,electron<-photon,2364,511,0.4515645626764708,0.1022,182,0.4599750437415563,0.091,1193,0.5797208114421777,0.2386,478,0.5406863676017797,0.239,0.0007653537769227771,-0.0008595511648517342,0.030960864119725075,9.164787558018808e-05,-0.011200000000000002
mod.blocks.6.attn,5,electron<-electron,131,68,0.6098182942060864,0.0136,32,0.6572438925504684,0.016,22,0.6615113941105929,0.0044,9,0.5241991380850474,0.0045,0.0007588095735101135,-0.0006449881374835964,0.010447622255845505,3.2382210387917806e-06,0.002400000000000001
mod.blocks.1.attn,5,electron<-photon,1547,580,0.6184893785365697,0.116,180,0.6268213581707742,0.09,522,0.6358828414445636,0.1044,265,0.737707161172381,0.1325,0.0007498781670784061,-0.0009665096375677234,0.05559838874072863,6.795008468360842e-06,-0.02600000000000001
mod.blocks.4.attn,7,electron<-neutral_hadron,115,6,0.43579863011837006,0.0012,25,0.4957493978738785,0.0125,73,0.5976967199207985,0.0146,11,0.5660887306386774,0.0055,0.0007493845969438556,-7.194092130661014e-05,0.004922525947836981,7.639775284163661e-05,0.011300000000000001
mod.blocks.0.attn,3,electron<-electron,619,89,0.5494160101319967,0.0178,38,0.5879359166873129,0.019,415,0.9423510568687715,0.083,77,0.9336738338718167,0.0385,0.0007318782245510084,-0.0006856543366846289,0.004436894753611233,0.00025938872355000267,0.0011999999999999997
mod.blocks.1.attn,0,muon<-neutral_hadron,244,40,0.4925162822008133,0.008,31,0.5392982363700867,0.0155,138,0.5772791004915169,0.0276,35,0.4832278660365513,0.0175,0.0007251202896237375,-0.0003742556333541871,0.007770419269854175,2.754069519189129e-05,0.0075
mod.blocks.7.attn,2,neutral_hadron<-muon,447,203,0.6789671226675287,0.0406,111,0.6919413729830906,0.0555,112,0.5789752574637532,0.0224,21,0.523982116154262,0.0105,0.0007200708925136841,-0.0005267545628118121,0.032133126789238305,8.134361162581317e-05,0.014900000000000004
mod.blocks.5.attn,4,neutral_hadron<-muon,445,100,0.7074417638778686,0.02,74,0.7265379678558659,0.037,224,0.7269355572227921,0.0448,47,0.6849604623114809,0.0235,0.0007065595471858991,-0.00038192407955994545,0.026867194004090766,2.8092056306133464e-07,0.016999999999999998
mod.blocks.6.attn,3,electron<-electron,435,54,0.5296011313244149,0.0108,24,0.5875208141903082,0.012,318,0.8845071839461537,0.0636,39,0.8423281663503402,0.0195,0.00069503619439072,-0.000625532574951648,0.003486413333213553,0.00020641627622101805,0.0011999999999999997
mod.blocks.3.attn,7,electron<-charged_hadron,551,183,0.2891870209020995,0.0366,125,0.3002999119758606,0.0625,199,0.40522226616365825,0.0398,44,0.3807786025784232,0.022,0.0006945556921100667,-0.000406731813299655,0.012211097361753933,7.287441833072335e-05,0.0259
mod.blocks.7.attn,5,muon<-charged_hadron,683,153,0.5380542249071831,0.0306,61,0.5603593236110249,0.0305,337,0.5039565668880762,0.0674,132,0.472994100528233,0.066,0.0006803055104671745,-0.0006825360203375586,0.015370675290086325,3.837110620416147e-05,-9.99999999999994e-05
mod.blocks.2.attn,2,electron<-charged_hadron,987,355,0.6481019077166705,0.071,128,0.6586602944880724,0.064,382,0.7281728980584918,0.0764,122,0.6943240124182622,0.061,0.0006757367533697192,-0.0007496454607695322,0.03770545221872979,4.697222105495158e-05,-0.006999999999999992
mod.blocks.0.attn,1,neutral_hadron<-electron,1504,287,0.28144840935069926,0.0574,161,0.28970058253092795,0.0805,854,0.3498076349671328,0.1708,202,0.25508622566957284,0.101,0.0006642999410084099,-0.00047367474054512706,0.01848227917262521,3.992911138756028e-05,0.023100000000000002
mod.blocks.4.attn,3,muon<-muon,440,52,0.7078605208259362,0.0104,29,0.7530731661566372,0.0145,314,0.9168249266162799,0.0628,45,0.8840519931581285,0.0225,0.0006555833572951648,-0.00047021151143929055,0.008545160382606422,0.00010735292888512616,0.004100000000000001
mod.blocks.1.attn,6,charged_hadron<-photon,5746,2543,0.3837707293722698,0.5086,1303,0.3847733396044714,0.6515,1485,0.38541281730036947,0.297,415,0.367357017333249,0.2075,0.0006532005662793464,-0.0005099275640977369,0.2502632110334355,4.1770719308362495e-07,0.14289999999999992
mod.blocks.5.attn,6,charged_hadron<-muon,3943,1378,0.6693054788322857,0.2756,838,0.6708514897201682,0.419,1494,0.6728019614116734,0.2988,233,0.6842499706622357,0.1165,0.0006477785620227343,-0.0004260806007003952,0.2802695265540098,1.263473747589286e-06,0.14339999999999997
mod.blocks.1.attn,6,photon<-neutral_hadron,666,85,0.34412010136772603,0.017,125,0.3544710609912872,0.0625,380,0.36574816664582804,0.076,76,0.3423240422026107,0.038,0.0006469349764725747,-0.00017596631360054034,0.02144962220854665,7.295554081299105e-06,0.0455
mod.blocks.6.attn,5,neutral_hadron<-muon,519,108,0.5617632714134676,0.0216,74,0.5789513338256527,0.037,291,0.5393054463302147,0.0582,46,0.4793926211802856,0.023,0.0006359583092508475,-0.0003712621481031975,0.019954301514217943,2.521313158034804e-05,0.015399999999999997
mod.blocks.2.attn,7,photon<-neutral_hadron,368,27,0.32366848599027703,0.0054,26,0.3724316261135615,0.013,264,0.525920578306823,0.0528,51,0.48088209681651173,0.0255,0.0006339208216026981,-0.0002633209566657362,0.0028462547609638994,9.729984268128961e-05,0.007599999999999999
mod.blocks.3.attn,7,electron<-photon,705,68,0.2629086473847137,0.0136,79,0.2789569090627417,0.0395,472,0.4332970671071592,0.0944,86,0.3347394163178843,0.043,0.0006339063362821051,-0.00021825635882118046,0.004922361665223804,9.783720412713778e-05,0.0259
mod.blocks.2.attn,1,muon<-muon,660,108,0.6655425354838371,0.0216,34,0.7025122712640202,0.017,440,0.5879539842294021,0.088,78,0.6325237745275865,0.039,0.0006284855082631116,-0.0007985462928519535,0.009995217731899837,7.199822325270334e-05,-0.0046
mod.blocks.3.attn,7,muon<-photon,744,61,0.27181127301005065,0.0122,80,0.2874736603349447,0.04,527,0.42453946781113205,0.1054,76,0.3839996058101717,0.038,0.0006264954929957623,-0.0001910811253637075,0.006016314114350294,8.587111062765624e-05,0.0278
mod.blocks.1.attn,4,charged_hadron<-muon,1092,173,0.5510098298505551,0.0346,113,0.5620338113698284,0.0565,704,0.5423819095277312,0.1408,102,0.5073368879509907,0.051,0.0006228549558389419,-0.0003814297605668564,0.030644577888316815,1.2240284454010671e-05,0.021900000000000003
mod.blocks.3.attn,2,neutral_hadron<-photon,1682,523,0.5584803950148376,0.1046,338,0.5621632077461164,0.169,609,0.5423661345380476,0.1218,212,0.5108691585373204,0.106,0.0006223953515861164,-0.00038522221169176194,0.09165987673693005,1.2321606339712056e-05,0.06440000000000001
mod.blocks.7.attn,6,muon<-charged_hadron,679,163,0.6231713013414957,0.0326,78,0.6389812368613023,0.039,371,0.630810044203807,0.0742,67,0.6323580421618561,0.0335,0.0006165874852724568,-0.0005154038979456946,0.024601591723948473,5.038255132361741e-06,0.006400000000000003
mod.blocks.2.attn,1,charged_hadron<-neutral_hadron,639,63,0.3518618108734252,0.0126,46,0.378562707291997,0.023,441,0.3768650748156636,0.0882,89,0.3217826428708066,0.0445,0.0006141206176271505,-0.0003364312948740042,0.008667896720760264,1.0425511048697557e-06,0.0104
mod.blocks.3.attn,6,electron<-electron,156,50,0.5847201490402222,0.01,22,0.6405407989566977,0.011,67,0.6612487822326262,0.0134,17,0.6006733021315407,0.0085,0.0006140271490812305,-0.0005582064991647551,0.006818160972488461,1.271526393414017e-05,0.0009999999999999992
mod.blocks.1.attn,3,muon<-photon,282,208,0.3221863919439224,0.0416,56,0.34402276309473173,0.028,14,0.8224248907395771,0.0028,4,0.893798440694809,0.002,0.0006114183922226612,-0.0009083930398736681,-0.003762622207403183,0.00029250385972051174,-0.013599999999999998
mod.blocks.1.attn,2,electron<-neutral_hadron,115,25,0.6416290724277496,0.005,22,0.6967753564769571,0.011,57,0.6594955257156438,0.0114,11,0.6754954944957386,0.0055,0.0006066091245412827,-0.0002757314202460376,0.007254450782872082,2.261428550116741e-05,0.005999999999999999
mod.blocks.5.attn,5,charged_hadron<-neutral_hadron,359,189,0.5064325788349071,0.0378,78,0.5219602015538093,0.039,71,0.5632372704190267,0.0142,21,0.5574505655538469,0.0105,0.000605577286037185,-0.0005869441387745024,0.018746642174855083,2.4996455338968356e-05,0.0011999999999999997
mod.blocks.5.attn,5,muon<-neutral_hadron,160,66,0.6094675082148928,0.0132,23,0.6616379476111868,0.0115,55,0.6295915099707516,0.011,16,0.5800236333161592,0.008,0.0005999600530573805,-0.0006886498000310802,0.007240302364663644,1.9226582427055496e-05,-0.0017000000000000001
mod.blocks.6.attn,7,electron<-muon,348,96,0.6683500710253915,0.0192,37,0.7005453963537474,0.0185,161,0.7243248959135565,0.0322,54,0.7611996647384431,0.027,0.000595613518574584,-0.0006181502463044332,0.012520169090687856,1.4163391402760718e-05,-0.0006999999999999992
mod.blocks.1.attn,4,neutral_hadron<-electron,291,71,0.5933473605505177,0.0142,26,0.6384239907448108,0.013,153,0.6061153135268517,0.0306,41,0.5334952422758428,0.0205,0.0005859961925258102,-0.0006400881487589619,0.007879499075849072,1.893276183526945e-05,-0.0012000000000000014
mod.blocks.1.attn,4,neutral_hadron<-neutral_hadron,242,83,0.5757541692400553,0.0166,36,0.6072516747646861,0.018,100,0.5068495893478393,0.02,23,0.5511115478432697,0.0115,0.0005669550994433548,-0.0005228585917088716,0.009123292608261106,5.692347432182858e-05,0.0013999999999999985
mod.blocks.4.attn,3,muon<-electron,338,50,0.6469053500890731,0.01,29,0.685711191645984,0.0145,225,0.9290655716260274,0.045,34,0.9396633873967564,0.017,0.0005626847025752083,-0.00038805841556910917,0.006414173769156139,0.00013693178691944494,0.0045000000000000005
mod.blocks.7.attn,0,neutral_hadron<-muon,266,75,0.6915177090962727,0.015,65,0.7087805780080648,0.0325,118,0.6551524201187037,0.0236,8,0.5153178609907627,0.004,0.0005610432396332424,-0.0002589430336768811,0.02129245365385787,3.0087715437810206e-05,0.0175
mod.blocks.4.attn,1,photon<-charged_hadron,285,63,0.37242073104495094,0.0126,48,0.395407447591424,0.024,149,0.3665233612460578,0.0298,25,0.3113425886631012,0.0125,0.0005516811971153533,-0.0002896326284855605,0.008796560669905387,1.593480733259486e-05,0.0114
mod.blocks.4.attn,7,muon<-neutral_hadron,147,9,0.4874102340804206,0.0018,39,0.5152369600075942,0.0195,92,0.5746399439547373,0.0184,7,0.5884241546903338,0.0035,0.0005426211555798854,-5.00881066689125e-05,0.008888762533178798,3.2233315794292146e-05,0.0177
mod.blocks.7.attn,3,electron<-electron,368,57,0.603487699701075,0.0114,29,0.639568549805674,0.0145,252,0.9038576008308501,0.0504,30,0.8636314898729325,0.015,0.0005231723265166862,-0.00041132169119242917,0.00544155273231722,0.00013826871769772857,0.0031000000000000003
mod.blocks.4.attn,2,muon<-neutral_hadron,265,75,0.6216929797331492,0.015,35,0.6514709940978459,0.0175,126,0.6720643421960255,0.0252,29,0.6628633182624291,0.0145,0.0005211152513821929,-0.00044667021547045103,0.011040358804994162,1.0731507770983859e-05,0.0025000000000000022
mod.blocks.6.attn,6,muon<-photon,291,58,0.41350081151929396,0.0116,23,0.4586229913908502,0.0115,186,0.5836823997638558,0.0372,24,0.4145759263386329,0.012,0.0005189050685228969,-0.0005234172865100525,0.003835981204705213,6.489396087122742e-05,-9.99999999999994e-05
mod.blocks.7.attn,0,neutral_hadron<-neutral_hadron,112,26,0.5483829516630906,0.0052,30,0.5823547730843226,0.015,46,0.622209142083707,0.0092,10,0.5397934764623642,0.005,0.0005095773213184801,-0.00017665347139040642,0.008137506061274072,2.0308882597544596e-05,0.0098
mod.blocks.7.attn,7,electron<-muon,307,101,0.5837320945050457,0.0202,38,0.6103817887212101,0.019,114,0.6903867703257945,0.0228,54,0.684783508932149,0.027,0.0005063441901071229,-0.0005383238231665201,0.010077159335215887,4.051005761510859e-05,-0.0011999999999999997
mod.blocks.6.attn,4,neutral_hadron<-neutral_hadron,191,65,0.6937885215649238,0.013,43,0.7171561031840569,0.0215,62,0.680478171475472,0.0124,21,0.6394622070448739,0.0105,0.0005024030048113617,-0.00030377856104873036,0.014630280686722646,1.842710310065898e-05,0.008499999999999999
mod.blocks.0.attn,4,charged_hadron<-muon,1535,285,0.5653546750545502,0.057,167,0.571303392598729,0.0835,905,0.5771685980301535,0.181,178,0.5215163164761629,0.089,0.0004967179149389303,-0.0003390769000181919,0.04721408862846992,2.9133526125856902e-06,0.026500000000000003
mod.blocks.3.attn,5,electron<-electron,111,36,0.5689286001854472,0.0072,25,0.6084383523464203,0.0125,44,0.598275637762113,0.0088,6,0.6282816380262375,0.003,0.0004938719020121635,-0.00028447021555900613,0.007478445472026413,5.019079181358594e-06,0.005300000000000001
mod.blocks.2.attn,6,charged_hadron<-muon,476,49,0.49027729399350223,0.0098,25,0.5265258949995041,0.0125,353,0.5168303896279915,0.0706,49,0.5032267616111405,0.0245,0.00045310751257502324,-0.0003552362898588182,0.006460379870349895,4.3931063220438214e-06,0.002700000000000001
mod.blocks.5.attn,1,electron<-electron,374,61,0.577530176913152,0.0122,34,0.6036152392625809,0.017,225,0.5901077571842406,0.045,54,0.6305973698143605,0.027,0.00044344605994029075,-0.0003182377606630322,0.01003183187213209,5.989839707354093e-06,0.0048000000000000004
