module,head,pair_role,A,B,C,D,trigger_B_minus_A,loss_A_minus_B,tbl_like_B_close_C,anomaly_B_not_A_not_C,n
mod.blocks.5.attn,0,neutral_hadron<-electron,0.6739094456411757,0.7099248999319736,0.670047567109203,0.687892884016037,0.03601545429079789,-0.03601545429079789,0.670047567109203,0.0014362002575174296,807
mod.blocks.5.attn,7,pad<-photon,0.31406053012302576,0.3500558605357524,0.4283951661496792,0.5239768360936364,0.03599533041272662,-0.03599533041272662,0.27171655492182556,0.0028198491898768657,791
mod.blocks.0.attn,4,charged_hadron<-electron,0.5438796112832335,0.5798480451620859,0.5537678595648677,0.5166490872365397,0.0359684338788524,-0.0359684338788524,0.5537678595648677,0.0009380634312017395,1141
mod.cls_blocks.1.attn,7,CLS<-electron,0.1255753892156742,0.16152922025344083,0.149097435743548,0.1574156828877635,0.035953831037766615,-0.035953831037766615,0.149097435743548,0.00044697027976661085,2338
mod.blocks.1.attn,1,pad<-neutral_hadron,0.3359123832569037,0.3718581966126444,0.40667084613857474,0.3373917705915283,0.03594581335574071,-0.03594581335574071,0.3370455470867141,0.0012513690022779068,16657
mod.blocks.7.attn,5,pad<-neutral_hadron,0.6237897956788483,0.6596387313082327,0.5800889278983786,0.5535436255367179,0.035848935629384404,-0.035848935629384404,0.5800889278983786,0.0028517757817700423,3575
mod.blocks.6.attn,2,photon<-neutral_hadron,0.519492082250943,0.5553164008420473,0.4866167967415838,0.44618478930051175,0.03582431859110424,-0.03582431859110424,0.4866167967415838,0.0024611165043777338,2524
mod.blocks.7.attn,3,muon<-charged_hadron,0.49323589663516293,0.5290425446656373,0.6574149177624629,0.6837102898529598,0.03580664803047434,-0.03580664803047434,0.4006701715688117,0.0045965843803147674,379
mod.blocks.1.attn,6,pad<-charged_hadron,0.508672360508867,0.47291750685727646,0.49610021610571003,0.47790282536599743,-0.035754853651590535,0.035754853651590535,0.4497347976088429,0.0008288943764251168,10845
mod.blocks.1.attn,3,muon<-muon,0.5420218656460444,0.5062899067997932,0.9168800218661028,0.9124697317247805,-0.03573195884625113,0.03573195884625113,0.09569979173348364,0.014671189094226891,299
mod.blocks.7.attn,0,muon<-charged_hadron,0.6418907664681374,0.6062467727544052,0.7349931437666245,0.6769372667523398,-0.03564399371373217,0.03564399371373217,0.4775004017421859,0.004589034839025375,2115
mod.blocks.0.attn,0,muon<-electron,0.49207272231578825,0.5276614874601364,0.6759183912776238,0.6405143210521111,0.03558876514434817,-0.03558876514434817,0.37940458364264906,0.005276280130988772,84
mod.blocks.2.attn,7,neutral_hadron<-photon,0.3548485183102243,0.31930171460547346,0.4693980594543186,0.4626351461067038,-0.03554680370475083,0.03554680370475083,0.1692053697566283,0.005335445307142487,517
mod.blocks.7.attn,2,photon<-neutral_hadron,0.5373943837913306,0.5018696134386499,0.45846652429212226,0.4603633960200982,-0.03552477035268076,0.03552477035268076,0.45846652429212226,0.0015418847745273247,1051
mod.blocks.1.attn,0,charged_hadron<-electron,0.5742947087161925,0.6098002605629093,0.6431773248342563,0.5385018516295027,0.035505551846716776,-0.035505551846716776,0.5764231962915622,0.0011850710859775094,1970
mod.blocks.2.attn,1,photon<-charged_hadron,0.35352219689758796,0.3890172300228463,0.3957091347903621,0.3694481052458286,0.03549503312525837,-0.03549503312525837,0.38232532525533053,0.00023752938139404771,1737
mod.blocks.6.attn,7,muon<-charged_hadron,0.5267456017520776,0.5622165095008594,0.5742322522761493,0.5285619542002677,0.03547090774878181,-0.03547090774878181,0.5502007667255696,0.00042620930351539704,2117
mod.blocks.2.attn,3,charged_hadron<-charged_hadron,0.35106481636323195,0.38651098323101707,0.33535786918722665,0.3109811625697396,0.03544616686778512,-0.03544616686778512,0.33535786918722665,0.0018131818162030377,9569
mod.blocks.2.attn,2,electron<-photon,0.6709488646954483,0.6355085617498212,0.7446273107281636,0.7564805688661173,-0.03544030294562717,0.03544030294562717,0.5263898127714788,0.0038672015208402995,2065
mod.blocks.3.attn,4,neutral_hadron<-photon,0.6480514080751509,0.6834878336815607,0.6557018815833617,0.6502815162142118,0.035436425606409805,-0.035436425606409805,0.6557018815833617,0.0009846348244310955,1103
mod.cls_blocks.1.attn,2,CLS<-pad,0.06899212875578321,0.033615257628982806,0.022710351851520358,0.04851845165158985,-0.03537687112680041,0.03537687112680041,0.022710351851520358,0.00038578144633919024,3419
mod.blocks.6.attn,7,electron<-charged_hadron,0.5221794456742067,0.5575321490769504,0.5885451424066152,0.5556786670606939,0.03535270340274366,-0.03535270340274366,0.5265191557472856,0.0010963931548149065,2298
mod.blocks.1.attn,5,pad<-photon,0.4790125371982515,0.5143384121167354,0.4820049980085523,0.4655519725240733,0.03532587491848388,-0.03532587491848388,0.4820049980085523,0.0011422061424732175,2320
mod.blocks.1.attn,5,neutral_hadron<-electron,0.552530608006886,0.5878480268376214,0.5827693330205005,0.4902249938911862,0.03531741883073536,-0.03531741883073536,0.5827693330205005,0.0001793663566523247,81
mod.blocks.0.attn,2,neutral_hadron<-charged_hadron,0.611921834931489,0.6472357872089207,0.6023187857561528,0.5197648223441447,0.035313952277431726,-0.035313952277431726,0.6023187857561528,0.0015861968457483767,18785
mod.blocks.0.attn,0,electron<-electron,0.5524261900522176,0.5172411888128235,0.6690030387628858,0.6414482917104448,-0.035185001239394054,0.035185001239394054,0.3654793388627613,0.005339740878585675,287
mod.blocks.3.attn,5,neutral_hadron<-charged_hadron,0.5089342314867696,0.544108970494694,0.4905414931235775,0.4575426851507771,0.03517473900792434,-0.03517473900792434,0.4905414931235775,0.0018842220358419159,3390
mod.blocks.6.attn,4,charged_hadron<-muon,0.7099850163459778,0.6748944780100947,0.745481066460157,0.7226135415479171,-0.03509053833588305,0.03509053833588305,0.6043078895600325,0.00247692138800611,1183
mod.blocks.3.attn,1,photon<-muon,0.42411160699979605,0.45896711629448517,0.45483600054105344,0.43506013759544915,0.03485550929468911,-0.03485550929468911,0.45483600054105344,0.00014399214354117608,1541
mod.blocks.2.attn,6,charged_hadron<-charged_hadron,0.5450900992899445,0.5103340381788242,0.5374767562382957,0.48825907285353987,-0.034756061111120284,0.034756061111120284,0.4831913201193526,0.0009433739675969013,44448
mod.blocks.5.attn,2,muon<-muon,0.8560734343528748,0.8908081889152527,0.839560477101073,0.9099104851484299,0.034734754562377956,-0.034734754562377956,0.839560477101073,0.001780076691749011,91
mod.blocks.6.attn,0,photon<-electron,0.6471108185190915,0.6817621098400204,0.6289709883219786,0.6213501643652868,0.03465129132092892,-0.03465129132092892,0.6289709883219786,0.001829280530880225,4689
mod.blocks.6.attn,0,neutral_hadron<-charged_hadron,0.5388113783056766,0.5732588240679573,0.5194327442962935,0.44217592169498576,0.03444744576228065,-0.03444744576228065,0.5194327442962935,0.001854170963530579,5621
mod.blocks.1.attn,5,charged_hadron<-charged_hadron,0.5616493677501652,0.5960854659449283,0.6505578775711691,0.5969950387249665,0.03443609819476312,-0.03443609819476312,0.5416130543186874,0.0018758173156667856,19782
mod.blocks.3.attn,4,neutral_hadron<-muon,0.7951276363997624,0.7607043902079265,0.7637187572924987,0.7336272895336151,-0.0344232461918359,0.0344232461918359,0.7576900231233542,0.00010376430026479739,171
mod.blocks.6.attn,5,pad<-charged_hadron,0.5493362913183233,0.5836858176650365,0.5514995643262485,0.4567557321262414,0.03434952634671318,-0.03434952634671318,0.5514995643262485,0.0011055825570626832,12169
mod.blocks.2.attn,5,charged_hadron<-electron,0.46844932064414024,0.4341190433502197,0.40992884808834995,0.38268582168079557,-0.03433027729392052,0.03433027729392052,0.40992884808834995,0.0008304561111340716,290
mod.blocks.1.attn,2,photon<-charged_hadron,0.4933178088999352,0.5275606674013413,0.4953929881041654,0.4709069902172982,0.034242858501406126,-0.034242858501406126,0.4953929881041654,0.0011015132904918074,10083
mod.blocks.3.attn,3,pad<-charged_hadron,0.4008604985157649,0.43507418336180625,0.6140191724014016,0.43504916171769836,0.03421368484604137,-0.03421368484604137,0.25612919432221093,0.006122367459779041,3361
mod.blocks.7.attn,2,muon<-electron,0.648047536611557,0.6822475075721741,0.6099418176187051,0.6967811566941878,0.03419997096061711,-0.03419997096061711,0.6099418176187051,0.0024728524966960235,67
mod.blocks.6.attn,6,pad<-neutral_hadron,0.5788922671316727,0.6130834996970602,0.6515041628715452,0.538037624548782,0.034191232565387475,-0.034191232565387475,0.5746628365225752,0.001313649829915235,1769
mod.blocks.0.attn,6,photon<-neutral_hadron,0.30090756702096494,0.33509521332333575,0.35200724414109996,0.28337393516051,0.03418764630237081,-0.03418764630237081,0.31818318250557154,0.0005781825278525179,2634
mod.blocks.2.attn,6,charged_hadron<-neutral_hadron,0.5157331102519318,0.4816020991204228,0.5059333615878849,0.4759052202352503,-0.034131011131509015,0.034131011131509015,0.45727083665296064,0.000830450590120618,1693
mod.blocks.0.attn,7,photon<-charged_hadron,0.25851351803787354,0.2926295444892999,0.3674039024959858,0.33675938256341836,0.03411602645142636,-0.03411602645142636,0.21785518648261398,0.0025510039756445214,4300
mod.blocks.2.attn,0,photon<-charged_hadron,0.5151011319148453,0.5491631136869346,0.5443817740813135,0.45302197839105146,0.0340619817720893,-0.0340619817720893,0.5443817740813135,0.0001628619024928347,6442
mod.blocks.2.attn,4,muon<-charged_hadron,0.7576874510661976,0.7236549886497291,0.697000773630459,0.7203322649002075,-0.03403246241646851,0.03403246241646851,0.697000773630459,0.000907108570883781,441
mod.blocks.1.attn,7,muon<-neutral_hadron,0.27444729522654887,0.30847397389320225,0.4480984536084262,0.3600341295823455,0.034026678666653376,-0.034026678666653376,0.1688494941779783,0.004750957305268588,86
mod.blocks.7.attn,0,neutral_hadron<-neutral_hadron,0.5483829516630906,0.5823547730843226,0.622209142083707,0.5397934764623642,0.03397182142123201,-0.03397182142123201,0.5425004040849382,0.001353925506502973,112
mod.blocks.3.attn,3,pad<-neutral_hadron,0.3043723503748576,0.33808488872918213,0.49034392833709717,0.0,0.03371253835432453,-0.03371253835432453,0.1858258491212671,0.005133038712574453,16
mod.blocks.0.attn,2,photon<-electron,0.5651291209210153,0.5315091310498806,0.5573867318560799,0.6267596121957834,-0.03361998987113468,0.03361998987113468,0.5056315302436813,0.0008700046769936862,1793
mod.blocks.6.attn,4,muon<-charged_hadron,0.6962849210906815,0.7298416530226802,0.7550555737056681,0.6941681223124573,0.03355673193199871,-0.03355673193199871,0.7046277323396923,0.0008460967773137023,1622
mod.blocks.7.attn,7,photon<-neutral_hadron,0.420895062130073,0.45444804980703024,0.5963795260706944,0.5366017107153311,0.03355298767695725,-0.03355298767695725,0.31251657354336604,0.004762225074047075,450
mod.blocks.4.attn,0,electron<-charged_hadron,0.49042053616759645,0.45687365477507036,0.5653222575893458,0.5666906116600323,-0.033546881392526096,0.033546881392526096,0.3484250519607949,0.0036381124157956715,2154
mod.blocks.2.attn,4,photon<-electron,0.8416378025225956,0.8081784729926001,0.773000352581342,0.88629617581242,-0.03345932952999542,0.03345932952999542,0.773000352581342,0.0011770363230861434,1248
mod.blocks.7.attn,7,charged_hadron<-electron,0.5986476947088034,0.6320837122790766,0.6811755734835652,0.6604964605698573,0.03343601757027315,-0.03343601757027315,0.582991851074588,0.0016414363337906917,17142
mod.blocks.2.attn,7,electron<-muon,0.47588093405546145,0.44249570952809375,0.6788101482183434,0.6981948825620836,-0.033385224527367696,0.033385224527367696,0.2061812708378441,0.007889410594732853,409
mod.blocks.7.attn,4,muon<-charged_hadron,0.596749078839218,0.6300342524493182,0.5511914783426731,0.5470744084942248,0.033285173610100194,-0.033285173610100194,0.5511914783426731,0.002624295424041594,978
mod.blocks.3.attn,2,muon<-photon,0.6449806630448417,0.6117475406720293,0.6819864740156061,0.6508161049848297,-0.033233122372812396,0.033233122372812396,0.5415086073284525,0.0023342590671429,3584
mod.blocks.7.attn,4,neutral_hadron<-photon,0.5573870422288579,0.590616386575046,0.5145268144538102,0.5142098209730359,0.03322934434618807,-0.03322934434618807,0.5145268144538102,0.0025284065931706562,2421
mod.blocks.0.attn,0,photon<-charged_hadron,0.43168711195662357,0.4646738169970378,0.5238161396541479,0.4438323770976538,0.03298670504041423,-0.03298670504041423,0.40553149433992774,0.0019509103528950972,10707
mod.blocks.0.attn,0,charged_hadron<-photon,0.4333669153689558,0.46634831957294787,0.5029992252316582,0.45888112205395243,0.03298140420399209,-0.03298140420399209,0.42969741391423755,0.001208798333972306,8005
mod.blocks.7.attn,7,pad<-electron,0.6774869390361977,0.6445906891239633,0.755624215588552,0.7393611050534464,-0.03289624991223439,0.03289624991223439,0.5335571626593747,0.0036525866352157986,2839
mod.blocks.5.attn,4,neutral_hadron<-electron,0.7307386725813478,0.7636040498812994,0.7429445643773239,0.6912927386852411,0.03286537729995154,-0.03286537729995154,0.7429445643773239,0.0006789817859110326,368
mod.blocks.6.attn,7,charged_hadron<-electron,0.6108496323947344,0.6436721863325817,0.7069254508434006,0.6883351072656304,0.032822553937847276,-0.032822553937847276,0.5804189218217628,0.0020761336861512747,10241
mod.cls_blocks.1.attn,6,CLS<-charged_hadron,0.09697010950034464,0.06420743959975857,0.054905901631845576,0.04745085501798106,-0.03276266990058607,0.03276266990058607,0.054905901631845576,0.0003047432180105015,49955
mod.blocks.2.attn,0,pad<-photon,0.5683182243013034,0.6010644675227644,0.5785159890604491,0.6648281983664779,0.032746243221461024,-0.032746243221461024,0.5785159890604491,0.0007383779600008535,822
mod.blocks.4.attn,2,charged_hadron<-photon,0.5579227029202738,0.5906417460841107,0.5694880816969905,0.4885166791402531,0.03271904316383689,-0.03271904316383689,0.5694880816969905,0.0006921276581555047,6297
mod.blocks.2.attn,6,pad<-photon,0.530767651895682,0.49819461449712593,0.4969742190971803,0.5531066336597388,-0.03257303739855605,0.03257303739855605,0.4969742190971803,3.9751985003454364e-05,940
mod.blocks.3.attn,6,muon<-charged_hadron,0.613061671597617,0.5804889968463353,0.7185764206993964,0.6693037328671436,-0.03257267475128178,0.03257267475128178,0.4424015729932741,0.004497876744408151,842
mod.blocks.3.attn,1,neutral_hadron<-muon,0.42289916938598004,0.4552447333743301,0.48584238558438175,0.3833141550421715,0.032345563988350035,-0.032345563988350035,0.4246470811642784,0.0009896983174535062,958
mod.blocks.7.attn,5,photon<-electron,0.6787024993019328,0.6464553424698669,0.6387424319047701,0.6821771484112071,-0.032247156832065915,0.032247156832065915,0.6387424319047701,0.0002487194366243753,1866
mod.blocks.7.attn,2,photon<-photon,0.5467205645263067,0.5789424660383846,0.5091023671714922,0.5017947577073446,0.03222190151207793,-0.03222190151207793,0.5091023671714922,0.0022503807872827947,4168
mod.blocks.6.attn,7,electron<-muon,0.6683500710253915,0.7005453963537474,0.7243248959135565,0.7611996647384431,0.032195325328355895,-0.032195325328355895,0.6767658967939382,0.0007655887244735523,348
mod.blocks.4.attn,7,electron<-photon,0.43320855498313904,0.4653961658477783,0.524535992252293,0.5883896681997511,0.03218761086463928,-0.03218761086463928,0.40625633944326367,0.0019035697189108368,84
mod.blocks.0.attn,4,electron<-photon,0.6205281952586011,0.5883619704990523,0.6453687876144565,0.6550533691881806,-0.03216622475954889,0.03216622475954889,0.531355153383648,0.0018336940921605909,5353
mod.blocks.1.attn,4,electron<-charged_hadron,0.5779033585459785,0.6100554016008172,0.5510409713077317,0.5348069575808992,0.03215204305483865,-0.03215204305483865,0.5510409713077317,0.0018974345036400597,1204
mod.blocks.6.attn,2,muon<-charged_hadron,0.6283339027793465,0.5961976380724656,0.615514839151958,0.5960015186557064,-0.03213626470688091,0.03213626470688091,0.5768804369929732,0.0006207826872866141,2046
mod.blocks.2.attn,3,electron<-charged_hadron,0.390634164552797,0.4227487027645111,0.35556309670209885,0.1926497295498848,0.032114538211714116,-0.032114538211714116,0.35556309670209885,0.0021576347131685098,193
mod.blocks.6.attn,3,muon<-muon,0.5467990338802338,0.5788876637816429,0.901599050422383,0.8328311815857887,0.03208862990140915,-0.03208862990140915,0.25617627714090285,0.01035536625088526,357
mod.blocks.3.attn,4,charged_hadron<-photon,0.6638516556524056,0.6318467165873601,0.6359455273214695,0.6248549755835375,-0.032004939065045424,0.032004939065045424,0.6277479058532508,0.00013118218778432344,1609
mod.blocks.3.attn,7,electron<-muon,0.33395543694496155,0.36594586819410324,0.5612835424286978,0.6062393292784691,0.03199043124914169,-0.03199043124914169,0.17060819395950866,0.006248936437969034,96
mod.blocks.3.attn,1,muon<-muon,0.533084115240632,0.5650603554465554,0.5528497534389255,0.5785259618000551,0.03197624020592338,-0.03197624020592338,0.5528497534389255,0.0003904491428549043,193
mod.blocks.6.attn,5,charged_hadron<-charged_hadron,0.49539388577955157,0.527347195961392,0.5072985478619092,0.4459569888633904,0.031953310181840444,-0.031953310181840444,0.5072985478619092,0.0006406206714493402,27708
mod.blocks.2.attn,6,muon<-photon,0.46600762706219667,0.43406247755471805,0.5171733825217097,0.4693858225955002,-0.03194514950747862,0.03194514950747862,0.35095157258772636,0.0026549902848723972,1458
mod.blocks.5.attn,7,muon<-photon,0.2885622868412419,0.3204734143614769,0.44923123915990193,0.34167571862538654,0.031911127520235005,-0.031911127520235005,0.1917155895630519,0.004108807366370618,316
mod.blocks.6.attn,0,pad<-photon,0.5403194014124689,0.5718713302451831,0.5628089594509866,0.47986237328743264,0.03155192883271418,-0.03155192883271418,0.5628089594509866,0.00028593527835415463,1558
mod.blocks.7.attn,0,photon<-neutral_hadron,0.5811853209219942,0.6127027550339699,0.720711308021826,0.6032432041238178,0.03151743411197572,-0.03151743411197572,0.5046942020461137,0.0034041524523245946,2616
mod.blocks.1.attn,4,neutral_hadron<-neutral_hadron,0.5757541692400553,0.6072516747646861,0.5068495893478393,0.5511115478432697,0.03149750552463082,-0.03149750552463082,0.5068495893478393,0.003162415240101588,242
mod.blocks.7.attn,4,electron<-charged_hadron,0.6183759859500669,0.649643481709063,0.5387798443500577,0.5310522874817252,0.03126749575899612,-0.03126749575899612,0.5387798443500577,0.0034664283109495852,1148
mod.blocks.4.attn,4,charged_hadron<-muon,0.7524454729424582,0.7212454447956205,0.7598341507510045,0.6808185770398094,-0.031200028146837755,0.031200028146837755,0.6826567388402365,0.0012039687119580263,1944
mod.blocks.2.attn,6,muon<-neutral_hadron,0.5314215789238612,0.5625948043483676,0.49196569055318834,0.4250478297472,0.0311732254245064,-0.0311732254245064,0.49196569055318834,0.0022017372858702386,354
mod.blocks.1.attn,4,pad<-photon,0.5664676730990117,0.5353027928746148,0.49931733380381627,0.5116476410464065,-0.031164880224396896,0.031164880224396896,0.49931733380381627,0.001121482521761373,2382
mod.blocks.4.attn,5,muon<-muon,0.819467555731535,0.788363054394722,0.7633800479498777,0.4939038008451462,-0.031104501336812973,0.031104501336812973,0.7633800479498777,0.0007770839573612667,33
mod.blocks.1.attn,7,neutral_hadron<-photon,0.23512102919955585,0.26617812821536924,0.4032596863549331,0.31421523426587766,0.031057099015813383,-0.031057099015813383,0.12909657007580538,0.004257355524382413,777
mod.blocks.4.attn,7,pad<-photon,0.4596136639960081,0.4286042337234204,0.5674074128224158,0.5644362412679654,-0.031009430272587735,0.031009430272587735,0.28980105462442496,0.004304207503883805,2391
mod.blocks.2.attn,1,photon<-photon,0.37399101841211135,0.40498598048908246,0.40056155715634234,0.34902485952790513,0.03099496207697111,-0.03099496207697111,0.40056155715634234,0.00013713483341074628,5386
mod.blocks.4.attn,2,pad<-photon,0.4857034261737551,0.4547149183658453,0.49556141673250403,0.4742385472570147,-0.030988507807909793,0.030988507807909793,0.4138684199991866,0.001265772033560978,427
mod.blocks.2.attn,0,electron<-photon,0.5314306107660135,0.5623988554709487,0.6696184212300016,0.6154165150030799,0.0309682447049352,-0.0309682447049352,0.4551792897118958,0.003320401749583241,1396
mod.blocks.3.attn,1,neutral_hadron<-photon,0.41026389964746834,0.4411801237044076,0.45487527753646834,0.4522628850250874,0.03091622405693928,-0.03091622405693928,0.4274849698723469,0.0004234024443662396,991
mod.blocks.7.attn,6,muon<-photon,0.5894454546202686,0.5585317423978409,0.6612411366568671,0.618023686382452,-0.03091371222242778,0.03091371222242778,0.4558223481388146,0.0031751286566634135,1395
mod.blocks.3.attn,6,electron<-charged_hadron,0.6018608724559421,0.5709588439233841,0.6980438995159278,0.6318564622566618,-0.030902028532557968,0.030902028532557968,0.44387378833084046,0.0039271860139825,1099
mod.blocks.2.attn,6,neutral_hadron<-charged_hadron,0.5401001287702943,0.5092301491229005,0.5302790290287669,0.49621364197193696,-0.030869979647393797,0.030869979647393797,0.4881812692170342,0.0006497784942945304,4783
mod.blocks.4.attn,5,pad<-electron,0.6958724039913413,0.6650049837186323,0.6322703884415273,0.5995216234892895,-0.030867420272709056,0.030867420272709056,0.6322703884415273,0.0010104325098754365,6651
mod.blocks.6.attn,4,charged_hadron<-electron,0.6881703324883962,0.7190004403591156,0.7425377073958189,0.6861913534966144,0.03083010787071938,-0.03083010787071938,0.6954631733224123,0.0007256564817234914,1038
mod.blocks.4.attn,6,pad<-photon,0.5270158653688986,0.5577564758505246,0.508209484020869,0.4834496874506302,0.03074061048162602,-0.03074061048162602,0.508209484020869,0.0015231047763717498,1673
mod.blocks.3.attn,1,pad<-charged_hadron,0.5250612326326742,0.5557975161060902,0.546941403788908,0.5098583965429916,0.03073628347341595,-0.03073628347341595,0.546941403788908,0.00027220397865332255,31653
mod.blocks.6.attn,6,neutral_hadron<-muon,0.7519566174661,0.7212865070292824,0.8284060338106543,0.7789434240056345,-0.030670110436817555,0.030670110436817555,0.6141669802479106,0.0032853677163243093,3635
mod.blocks.2.attn,7,photon<-charged_hadron,0.35944610728074955,0.32908575800088524,0.4606362010666866,0.384539775243125,-0.030360349279864307,0.030360349279864307,0.19753531493508386,0.0039939173993986336,3787
mod.blocks.7.attn,6,pad<-electron,0.7682534767726812,0.7380015345268275,0.7380196677255451,0.7487599771900286,-0.030251942245853702,0.030251942245853702,0.7379834013281099,5.485644803366276e-07,6066
mod.blocks.2.attn,1,neutral_hadron<-neutral_hadron,0.4437725156545639,0.47401764769046034,0.48581771380152583,0.3779125888557995,0.03024513203589646,-0.03024513203589646,0.46221758157939485,0.00035689455756148295,330
mod.blocks.5.attn,5,neutral_hadron<-electron,0.6801730767377286,0.7103484409886438,0.7296973094344139,0.6935395188965239,0.03017536425091516,-0.03017536425091516,0.6909995725428737,0.0005838591531941516,3177
mod.blocks.6.attn,5,muon<-charged_hadron,0.4676947056377021,0.49778315064407164,0.4537622494872209,0.3951427636620326,0.030088445006369535,-0.030088445006369535,0.4537622494872209,0.001324520463588733,434
mod.blocks.7.attn,2,electron<-neutral_hadron,0.6485239455387706,0.6185680398574243,0.6571082656496557,0.6653235676961068,-0.029955905681346318,0.029955905681346318,0.5800278140651928,0.001154507368769877,278
mod.blocks.3.attn,2,charged_hadron<-photon,0.5493060769195753,0.51936718357176,0.529106835622865,0.5175342698962412,-0.0299388933478153,0.0299388933478153,0.5096275315206551,0.00029159440400286133,3507
mod.blocks.6.attn,5,charged_hadron<-photon,0.43292939834669664,0.46282579343366237,0.41810655361463867,0.3432114271626825,0.029896395086965732,-0.029896395086965732,0.41810655361463867,0.0013369440616183025,7526
mod.blocks.7.attn,4,neutral_hadron<-charged_hadron,0.6300210238869567,0.6598590749635626,0.5568117691295315,0.5532806039164655,0.029838051076605865,-0.029838051076605865,0.5568117691295315,0.0030747307747824456,8839
mod.blocks.7.attn,5,charged_hadron<-muon,0.7398116444894388,0.7099900088764257,0.6517179391298341,0.6688601350892456,-0.029821635613013098,0.029821635613013098,0.6517179391298341,0.0017377684303989394,4594
mod.blocks.4.attn,2,muon<-neutral_hadron,0.6216929797331492,0.6514709940978459,0.6720643421960255,0.6628633182624291,0.029778014364696737,-0.029778014364696737,0.6308776459996663,0.0006132290154847919,265
mod.blocks.4.attn,1,muon<-charged_hadron,0.48408301974673873,0.5138390917636922,0.5071732547359936,0.397659498062682,0.029756072016953516,-0.029756072016953516,0.5071732547359936,0.00019834912664947577,3138
mod.blocks.5.attn,6,pad<-photon,0.5824269014196767,0.6121681220319173,0.5901348083148977,0.5770209652812858,0.029741220612240604,-0.029741220612240604,0.5901348083148977,0.0006552976440765856,1247
mod.blocks.5.attn,4,electron<-charged_hadron,0.6154728416844579,0.6451468831055784,0.6310231630116293,0.563628734334519,0.02967404142112051,-0.02967404142112051,0.6310231630116293,0.00041910785508815864,936
mod.blocks.1.attn,7,pad<-muon,0.37410484262489585,0.34443497788906097,0.7591767832015773,0.7008525243042208,-0.029669864735834883,0.029669864735834883,-0.0703068274234554,0.012305333263918326,12707
mod.blocks.2.attn,4,electron<-electron,0.749575963526061,0.7792434231801466,0.8029421351172707,0.7183521836996078,0.02966745965408557,-0.02966745965408557,0.7555447112430225,0.0007030805802484265,111
mod.blocks.4.attn,0,electron<-photon,0.47021661615054283,0.4405595956513515,0.5652821679037624,0.562206827044487,-0.029657020499191333,0.029657020499191333,0.3158370233989406,0.003698899882001622,2848
mod.blocks.5.attn,3,neutral_hadron<-electron,0.48167306615524935,0.5111843798776416,0.8925805874470516,0.8389682495235856,0.029511313722392296,-0.029511313722392296,0.1297881723082317,0.011255503134111508,4439
mod.blocks.5.attn,0,charged_hadron<-charged_hadron,0.5530748705322844,0.5825497422358498,0.6002200822871051,0.49351300434679396,0.02947487170356533,-0.02947487170356533,0.5648794021845944,0.0005208310059691232,22865
mod.blocks.7.attn,7,charged_hadron<-muon,0.6182409037412058,0.6477150854660583,0.6800283506073522,0.6680515392914409,0.0294741817248525,-0.0294741817248525,0.6154018203247643,0.0009524070488978396,20243
mod.blocks.2.attn,4,charged_hadron<-electron,0.7380968646336628,0.7086317999321118,0.6958659966635613,0.6799394306209352,-0.02946506470155097,0.02946506470155097,0.6958659966635613,0.00037614521927511075,449
mod.blocks.7.attn,5,neutral_hadron<-muon,0.6998457389530189,0.6704268190344024,0.6261502718900744,0.6237654663666994,-0.02941891991861656,0.02941891991861656,0.6261502718900744,0.0013025681947118344,1431
mod.blocks.4.attn,7,muon<-electron,0.6236959530247582,0.5942835092544556,0.7598459101385541,0.7262062978359961,-0.02941244377030261,0.02941244377030261,0.42872110837035715,0.004869594806479845,225
mod.blocks.2.attn,7,charged_hadron<-charged_hadron,0.3580222175432456,0.3286426217197305,0.46011011841346594,0.4233038044695793,-0.02937959582351507,0.02937959582351507,0.1971751250259951,0.0038624619167912503,8052
mod.blocks.4.attn,4,pad<-muon,0.8103368845369134,0.8395073638446089,0.7799544431449741,0.7085043867429097,0.02917047930769545,-0.02917047930769545,0.7799544431449741,0.0017371872409815252,2750
mod.blocks.0.attn,4,neutral_hadron<-muon,0.6740199559264712,0.6448596114361728,0.5820894641180833,0.5109611224560511,-0.029160344490298473,0.029160344490298473,0.5820894641180833,0.0018303991195022745,204
mod.blocks.0.attn,6,photon<-electron,0.36437283672982157,0.3352672670195685,0.43047897934936497,0.4291949534991439,-0.029105569710253076,0.029105569710253076,0.24005555468977202,0.0027711911304474537,5245
mod.blocks.5.attn,0,muon<-photon,0.5334178337875465,0.5624950939700717,0.6294758028426068,0.5825295628433725,0.02907726018252521,-0.02907726018252521,0.49551438509753654,0.0019476154990966795,2302
mod.blocks.3.attn,3,muon<-muon,0.6223886609077454,0.6514309048652649,0.9124418733724907,0.906784828220095,0.02904224395751953,-0.02904224395751953,0.39041993635803907,0.0075803442229753,401
mod.blocks.0.attn,1,muon<-electron,0.28469775803387165,0.31373474895954134,0.28248385817576677,0.24450369675954184,0.029036990925669692,-0.029036990925669692,0.28248385817576677,0.000907431832107557,58
mod.blocks.5.attn,0,electron<-electron,0.6268228009098866,0.6558227278292179,0.737504334633167,0.6277766625086466,0.028999926919331287,-0.028999926919331287,0.5741411210252688,0.002368760627968077,154
