objective,module,tensor,analysis_group,dim,n,mean_contrib,mean_abs_contrib,mean_activation,mean_grad
signed_hqql_tbl,mod.fc.0,input,B_Hqql_to_Tbl,2,14,-0.040239055707518546,0.040239055707518546,0.34820306886519703,-0.11556203663349152
signed_hqql_tbl,mod.fc,input,B_Hqql_to_Tbl,2,14,-0.040239055707518546,0.040239055707518546,0.34820306886519703,-0.11556203663349152
B_tbl_minus_hqql,mod.fc.0,input,B_Hqql_to_Tbl,2,14,-0.0402390543437962,0.0402390543437962,0.3482030528996672,-0.11556203663349152
B_tbl_minus_hqql,mod.fc,input,B_Hqql_to_Tbl,2,14,-0.0402390543437962,0.0402390543437962,0.3482030528996672,-0.11556203663349152
B_tbl_minus_hqql,mod.fc.0,input,B_Hqql_to_Tbl,3,15,0.020971804112195968,0.12902109349767368,0.05416553492347399,0.3871798515319824
B_tbl_minus_hqql,mod.fc,input,B_Hqql_to_Tbl,3,15,0.020971804112195968,0.12902109349767368,0.05416553492347399,0.3871798515319824
signed_hqql_tbl,mod.fc.0,input,B_Hqql_to_Tbl,3,15,0.02097179616491,0.1290210855503877,0.05416551195085049,0.3871798515319824
signed_hqql_tbl,mod.fc,input,B_Hqql_to_Tbl,3,15,0.02097179616491,0.1290210855503877,0.05416551195085049,0.3871798515319824
signed_hqql_tbl,mod.fc.0,input,B_Hqql_to_Tbl,76,14,-0.02990531495639256,0.06537830563528198,0.13394372324858392,-0.22326776385307312
signed_hqql_tbl,mod.fc,input,B_Hqql_to_Tbl,76,14,-0.02990531495639256,0.06537830563528198,0.13394372324858392,-0.22326776385307312
B_tbl_minus_hqql,mod.fc.0,input,B_Hqql_to_Tbl,76,14,-0.029905300454369614,0.06537829911602396,0.13394365991864884,-0.22326776385307312
B_tbl_minus_hqql,mod.fc,input,B_Hqql_to_Tbl,76,14,-0.029905300454369614,0.06537829911602396,0.13394365991864884,-0.22326776385307312
signed_hqql_tbl,mod.fc.0,input,D_Tbl_to_Hqql,57,15,-0.018043867964297532,0.10422621987139186,-0.0805875929693381,0.22390379011631012
signed_hqql_tbl,mod.fc,input,D_Tbl_to_Hqql,57,15,-0.018043867964297532,0.10422621987139186,-0.0805875929693381,0.22390379011631012
signed_hqql_tbl,mod.fc.0,input,A_Hqql_correct,45,15,0.028289582890768845,0.0297258618598183,-0.25617957760890325,-0.11042872071266174
signed_hqql_tbl,mod.fc,input,A_Hqql_correct,45,15,0.028289582890768845,0.0297258618598183,-0.25617957760890325,-0.11042872071266174
signed_hqql_tbl,mod.fc.0,input,B_Hqql_to_Tbl,121,16,0.013329837063793093,0.09599696373334154,0.035457052174024284,0.3759431838989258
signed_hqql_tbl,mod.fc,input,B_Hqql_to_Tbl,121,16,0.013329837063793093,0.09599696373334154,0.035457052174024284,0.3759431838989258
B_tbl_minus_hqql,mod.fc.0,input,B_Hqql_to_Tbl,121,16,0.013329825014807284,0.09599699161481112,0.035457020974718034,0.3759431838989258
B_tbl_minus_hqql,mod.fc,input,B_Hqql_to_Tbl,121,16,0.013329825014807284,0.09599699161481112,0.035457020974718034,0.3759431838989258
signed_hqql_tbl,mod.fc.0,input,C_Tbl_correct,103,15,0.013800375784436861,0.06556513011455536,-0.14383634775877,-0.09594498574733734
signed_hqql_tbl,mod.fc,input,C_Tbl_correct,103,15,0.013800375784436861,0.06556513011455536,-0.14383634775877,-0.09594498574733734
signed_hqql_tbl,mod.fc.0,input,C_Tbl_correct,45,14,0.021701448829844594,0.02316852655660893,0.19651997009558336,0.11042872071266174
signed_hqql_tbl,mod.fc,input,C_Tbl_correct,45,14,0.021701448829844594,0.02316852655660893,0.19651997009558336,0.11042872071266174
signed_hqql_tbl,mod.fc.0,input,C_Tbl_correct,2,14,-0.02060144381331546,0.027405177243053913,0.17827172949910164,-0.11556203663349152
signed_hqql_tbl,mod.fc,input,C_Tbl_correct,2,14,-0.02060144381331546,0.027405177243053913,0.17827172949910164,-0.11556203663349152
B_tbl_minus_hqql,mod.fc.0,input,B_Hqql_to_Tbl,66,12,-0.018264259754990537,0.03897063643671572,-0.1120966946085294,0.1629330813884735
B_tbl_minus_hqql,mod.fc,input,B_Hqql_to_Tbl,66,12,-0.018264259754990537,0.03897063643671572,-0.1120966946085294,0.1629330813884735
signed_hqql_tbl,mod.fc.0,input,B_Hqql_to_Tbl,66,12,-0.018264255408818524,0.03897063581583401,-0.11209666728973389,0.1629330813884735
signed_hqql_tbl,mod.fc,input,B_Hqql_to_Tbl,66,12,-0.018264255408818524,0.03897063581583401,-0.11209666728973389,0.1629330813884735
signed_hqql_tbl,mod.fc.0,input,A_Hqql_correct,123,13,0.016856894828379154,0.016856894828379154,0.3496278329537465,0.04821382462978363
signed_hqql_tbl,mod.fc,input,A_Hqql_correct,123,13,0.016856894828379154,0.016856894828379154,0.3496278329537465,0.04821382462978363
