event_idx,group,head_id,rank,particle_idx,particle_activation_norm,pid,pt,charge,is_second_lepton_like,particle_role,best_lepton_idx,second_lepton_idx,nearest_hadron_to_best_lepton_idx,hardest_hadron_idx
20526,C_Tbl_correct,L1_ch112:128,3,9,23.67131805419922,neutral_hadron,11.24787712097168,0.0,,hadron_neighbor,0,,19,1
20527,C_Tbl_correct,L1_ch112:128,1,12,34.851871490478516,neutral_hadron,5.564305305480957,0.0,,nearest_hadron_to_best_lepton,0,,12,1
20527,C_Tbl_correct,L1_ch112:128,2,0,33.06357955932617,electron,336.3766174316406,1.0,,particle0_best_lepton,0,,12,1
20527,C_Tbl_correct,L1_ch112:128,3,9,24.439090728759766,neutral_hadron,8.721027374267578,0.0,,hard_hadron,0,,12,1
20528,C_Tbl_correct,L1_ch112:128,1,0,37.330753326416016,muon,406.7447814941406,1.0,,particle0_best_lepton,0,,15,2
20528,C_Tbl_correct,L1_ch112:128,2,6,17.973806381225586,photon,6.659687042236328,0.0,,photon_neighbor,0,,15,2
20528,C_Tbl_correct,L1_ch112:128,3,26,17.954017639160156,charged_hadron,1.9856250286102295,-1.0,,hadron_neighbor,0,,15,2
20529,C_Tbl_correct,L1_ch112:128,1,0,45.08759689331055,electron,487.25653076171875,1.0,,particle0_best_lepton,0,,8,2
20529,C_Tbl_correct,L1_ch112:128,2,11,21.50672149658203,neutral_hadron,9.506247520446777,0.0,,hadron_neighbor,0,,8,2
20529,C_Tbl_correct,L1_ch112:128,3,2,20.382984161376953,charged_hadron,70.18577575683594,1.0,,hardest_hadron,0,,8,2
20530,C_Tbl_correct,L1_ch112:128,1,38,37.04242706298828,neutral_hadron,4.399009704589844,0.0,,hadron_neighbor,0,,30,1
20530,C_Tbl_correct,L1_ch112:128,2,36,36.277183532714844,neutral_hadron,4.829425811767578,0.0,,hadron_neighbor,0,,30,1
20530,C_Tbl_correct,L1_ch112:128,3,22,24.800168991088867,neutral_hadron,8.38935375213623,0.0,,hadron_neighbor,0,,30,1
20531,C_Tbl_correct,L1_ch112:128,1,0,26.86730194091797,electron,200.07044982910156,1.0,,particle0_best_lepton,0,,13,1
20531,C_Tbl_correct,L1_ch112:128,2,14,24.468481063842773,charged_hadron,2.266413927078247,-1.0,,hadron_neighbor,0,,13,1
20531,C_Tbl_correct,L1_ch112:128,3,3,23.402856826782227,charged_hadron,41.49782180786133,1.0,,hard_hadron,0,,13,1
20532,C_Tbl_correct,L1_ch112:128,1,0,31.936246871948242,electron,302.8004150390625,-1.0,,particle0_best_lepton,0,,14,1
20532,C_Tbl_correct,L1_ch112:128,2,14,31.068119049072266,charged_hadron,6.419761657714844,1.0,,nearest_hadron_to_best_lepton,0,,14,1
20532,C_Tbl_correct,L1_ch112:128,3,23,30.90471839904785,photon,3.1456425189971924,0.0,,photon_neighbor,0,,14,1
20533,C_Tbl_correct,L1_ch112:128,1,14,26.02873420715332,photon,10.964546203613281,0.0,,photon_neighbor,0,2,15,1
20533,C_Tbl_correct,L1_ch112:128,2,18,24.773902893066406,neutral_hadron,8.053587913513184,0.0,,hadron_neighbor,0,2,15,1
20533,C_Tbl_correct,L1_ch112:128,3,11,24.268518447875977,charged_hadron,13.007166862487793,1.0,,hard_hadron,0,2,15,1
20534,C_Tbl_correct,L1_ch112:128,1,6,32.39503860473633,charged_hadron,37.38751983642578,1.0,,hadron_neighbor,0,,12,1
20534,C_Tbl_correct,L1_ch112:128,2,11,29.65096092224121,charged_hadron,16.262577056884766,1.0,,hadron_neighbor,0,,12,1
20534,C_Tbl_correct,L1_ch112:128,3,9,26.384225845336914,charged_hadron,25.790401458740234,1.0,,hadron_neighbor,0,,12,1
20535,C_Tbl_correct,L1_ch112:128,1,0,30.18115997314453,muon,303.3940124511719,-1.0,,particle0_best_lepton,0,1,7,2
20535,C_Tbl_correct,L1_ch112:128,2,3,23.349170684814453,charged_hadron,15.935386657714844,-1.0,,hard_hadron,0,1,7,2
20535,C_Tbl_correct,L1_ch112:128,3,21,20.821910858154297,photon,1.266676664352417,0.0,,photon_neighbor,0,1,7,2
20536,C_Tbl_correct,L1_ch112:128,1,17,28.76807975769043,neutral_hadron,6.5360260009765625,0.0,,hadron_neighbor,0,,24,1
