source,target,kind,weight,formula,dim,objective,group,mean_abs,B_flip,action,rules,score,tensor
residual_role:mod.cls_blocks.0|CLS|A_Hqql_correct,residual_block:mod.cls_blocks.0,role_to_residual,0.045070485677570105,,,signed_hqql_tbl,A_Hqql_correct,,,,,,
residual_role:mod.blocks.5|muon|A_Hqql_correct,residual_block:mod.blocks.5,role_to_residual,-0.04892119945725426,,,signed_hqql_tbl,A_Hqql_correct,,,,,,
residual_role:mod.blocks.3|electron|A_Hqql_correct,residual_block:mod.blocks.3,role_to_residual,-0.047407109290361404,,,signed_hqql_tbl,A_Hqql_correct,,,,,,
residual_role:mod.cls_blocks.0|charged_hadron|D_Tbl_to_Hqql,residual_block:mod.cls_blocks.0,role_to_residual,-0.04467960842885077,,,signed_hqql_tbl,D_Tbl_to_Hqql,,,,,,
residual_role:mod.cls_blocks.0|neutral_hadron|D_Tbl_to_Hqql,residual_block:mod.cls_blocks.0,role_to_residual,0.04456611456615584,,,signed_hqql_tbl,D_Tbl_to_Hqql,,,,,,
residual_role:mod.blocks.2|muon|A_Hqql_correct,residual_block:mod.blocks.2,role_to_residual,-0.04430050091468729,,,signed_hqql_tbl,A_Hqql_correct,,,,,,
residual_role:mod.blocks.5|muon|D_Tbl_to_Hqql,residual_block:mod.blocks.5,role_to_residual,-0.04077639151364565,,,signed_hqql_tbl,D_Tbl_to_Hqql,,,,,,
residual_role:mod.cls_blocks.0|neutral_hadron|A_Hqql_correct,residual_block:mod.cls_blocks.0,role_to_residual,0.03397696390748024,,,signed_hqql_tbl,A_Hqql_correct,,,,,,
residual_role:mod.blocks.2|electron|D_Tbl_to_Hqql,residual_block:mod.blocks.2,role_to_residual,0.03212060686200857,,,signed_hqql_tbl,D_Tbl_to_Hqql,,,,,,
residual_role:mod.blocks.7|muon|A_Hqql_correct,residual_block:mod.blocks.7,role_to_residual,0.031026614364236593,,,signed_hqql_tbl,A_Hqql_correct,,,,,,
residual_role:mod.blocks.1|electron|D_Tbl_to_Hqql,residual_block:mod.blocks.1,role_to_residual,-0.02629972482100129,,,signed_hqql_tbl,D_Tbl_to_Hqql,,,,,,
residual_role:mod.blocks.7|electron|A_Hqql_correct,residual_block:mod.blocks.7,role_to_residual,0.025838482566177844,,,signed_hqql_tbl,A_Hqql_correct,,,,,,
residual_role:mod.blocks.0|electron|B_Hqql_to_Tbl,residual_block:mod.blocks.0,role_to_residual,0.02613468188792467,,,B_tbl_minus_hqql,B_Hqql_to_Tbl,,,,,,
residual_role:mod.blocks.0|electron|B_Hqql_to_Tbl,residual_block:mod.blocks.0,role_to_residual,0.026134675834327936,,,signed_hqql_tbl,B_Hqql_to_Tbl,,,,,,
residual_role:mod.blocks.4|electron|D_Tbl_to_Hqql,residual_block:mod.blocks.4,role_to_residual,0.023270774516277015,,,signed_hqql_tbl,D_Tbl_to_Hqql,,,,,,
residual_role:mod.cls_blocks.1|CLS|D_Tbl_to_Hqql,residual_block:mod.cls_blocks.1,role_to_residual,-0.019444002071395516,,,signed_hqql_tbl,D_Tbl_to_Hqql,,,,,,
residual_role:mod.blocks.4|electron|A_Hqql_correct,residual_block:mod.blocks.4,role_to_residual,-0.024511510878801344,,,signed_hqql_tbl,A_Hqql_correct,,,,,,
residual_role:mod.cls_blocks.1|photon|D_Tbl_to_Hqql,residual_block:mod.cls_blocks.1,role_to_residual,0.024228064343333244,,,signed_hqql_tbl,D_Tbl_to_Hqql,,,,,,
residual_role:mod.blocks.1|electron|A_Hqql_correct,residual_block:mod.blocks.1,role_to_residual,0.022817374230362474,,,signed_hqql_tbl,A_Hqql_correct,,,,,,
residual_role:mod.cls_blocks.1|charged_hadron|D_Tbl_to_Hqql,residual_block:mod.cls_blocks.1,role_to_residual,0.019347671885043383,,,signed_hqql_tbl,D_Tbl_to_Hqql,,,,,,
residual_role:mod.blocks.5|electron|A_Hqql_correct,residual_block:mod.blocks.5,role_to_residual,-0.021962357847951353,,,signed_hqql_tbl,A_Hqql_correct,,,,,,
residual_role:mod.blocks.2|electron|B_Hqql_to_Tbl,residual_block:mod.blocks.2,role_to_residual,0.018176847137510777,,,B_tbl_minus_hqql,B_Hqql_to_Tbl,,,,,,
residual_role:mod.blocks.2|electron|B_Hqql_to_Tbl,residual_block:mod.blocks.2,role_to_residual,0.018176846206188202,,,signed_hqql_tbl,B_Hqql_to_Tbl,,,,,,
