source,id,event_type,run_index,score_raw,score_norm,is_head,is_particle,is_relation_or_hypothesis,is_particle0,is_core_high_pt,is_wide,is_charged,is_negative_gate,pt_norm,energy_norm,deltaR_norm,charge_abs,gate_abs_norm,gate_sign,patch_drop_norm,head_layer_norm,head_ch_start_norm,head_ch_width_norm,etype_RUN_SUMMARY,etype_HEAD_GATE,etype_HEAD_QUESTION,etype_MODEL_EVENT,etype_PARTICLE_TOP,etype_HYPOTHESIS_UPDATE,class_label_QCD,class_label_Hbb,class_label_Hcc,class_label_Hgg,class_label_H4q,class_label_Hqql,class_label_Zqq,class_label_Wqq,class_label_Tbqq,class_label_Tbl,embedding_json,embedding_dim
stream_event,event:3:PARTICLE_TOP:44107318,PARTICLE_TOP,3,2.981309175491333,0.7710916155329818,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.485783378983492,0.47985010888236995,0.018359481023106007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"[0.7710916155329818,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.485783378983492,0.47985010888236995,0.018359481023106007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0]",29
stream_event,event:3:PARTICLE_TOP:15015210,PARTICLE_TOP,3,2.9804844856262207,0.7709759963148595,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.18450419150834824,0.22616688106621954,0.7436271625273008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0.7709759963148595,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.18450419150834824,0.22616688106621954,0.7436271625273008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]",29
stream_event,event:3:PARTICLE_TOP:83875174,PARTICLE_TOP,3,2.980034112930298,0.7709128452061322,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18838455303155321,0.17731813677990202,0.5019517532309279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0.7709128452061322,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18838455303155321,0.17731813677990202,0.5019517532309279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]",29
stream_event,event:3:PARTICLE_TOP:19349393,PARTICLE_TOP,3,2.9787721633911133,0.7707358569922118,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14256678995468966,0.2068238997729491,0.11269611923730836,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"[0.7707358569922118,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14256678995468966,0.2068238997729491,0.11269611923730836,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0]",29
stream_event,event:3:PARTICLE_TOP:45123093,PARTICLE_TOP,3,2.977839946746826,0.7706050777081136,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13164240072282263,0.12033846740849963,0.03585933587515227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"[0.7706050777081136,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13164240072282263,0.12033846740849963,0.03585933587515227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0]",29
stream_event,event:3:PARTICLE_TOP:48438720,PARTICLE_TOP,3,2.9766595363616943,0.7704394357124436,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3537991754976084,0.3209676861743392,0.18109399764884795,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0.7704394357124436,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3537991754976084,0.3209676861743392,0.18109399764884795,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]",29
stream_event,event:3:PARTICLE_TOP:9004324,PARTICLE_TOP,3,2.9761884212493896,0.7703733123935482,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33173187971369467,0.3027025415537472,0.14425406611123653,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0.7703733123935482,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33173187971369467,0.3027025415537472,0.14425406611123653,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]",29
stream_event,event:3:PARTICLE_TOP:83333113,PARTICLE_TOP,3,2.9752590656280518,0.7702428497950511,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.761199863299577,0.6860156172537842,0.1227326234141153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"[0.7702428497950511,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.761199863299577,0.6860156172537842,0.1227326234141153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0]",29
stream_event,event:3:PARTICLE_TOP:40664633,PARTICLE_TOP,3,2.974212884902954,0.7700959508344725,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25575942578000205,0.2536402062966536,0.21754867958307425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0.7700959508344725,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25575942578000205,0.2536402062966536,0.21754867958307425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]",29
stream_event,event:3:PARTICLE_TOP:41337884,PARTICLE_TOP,3,2.9738664627075195,0.770047299606871,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6671278044860522,0.7104654756062472,0.05006064306064916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"[0.770047299606871,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6671278044860522,0.7104654756062472,0.05006064306064916,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0]",29
stream_event,event:3:PARTICLE_TOP:82934769,PARTICLE_TOP,3,2.967697858810425,0.7691802754441349,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2236207157877656,0.2026910128734519,0.2384458904995171,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.7691802754441349,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2236207157877656,0.2026910128734519,0.2384458904995171,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",29
stream_event,event:3:PARTICLE_TOP:20299907,PARTICLE_TOP,3,2.9660093784332275,0.7689427171810721,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6158843191705698,0.5820401035694993,0.2590462246691512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0.7689427171810721,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6158843191705698,0.5820401035694993,0.2590462246691512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]",29
stream_event,event:3:PARTICLE_TOP:49224253,PARTICLE_TOP,3,2.9658043384552,0.7689138624967048,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5426047054211078,0.5381886683053185,0.2681941892305679,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"[0.7689138624967048,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5426047054211078,0.5381886683053185,0.2681941892305679,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0]",29
stream_event,event:3:PARTICLE_TOP:49682584,PARTICLE_TOP,3,2.9647297859191895,0.7687626194194038,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6749212390631935,0.7156168094480184,0.04502711704949263,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"[0.7687626194194038,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6749212390631935,0.7156168094480184,0.04502711704949263,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0]",29
stream_event,event:3:PARTICLE_TOP:51649819,PARTICLE_TOP,3,2.961301565170288,0.7682798238147216,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10556086218788784,0.14107177494393439,0.2081239246892665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"[0.7682798238147216,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10556086218788784,0.14107177494393439,0.2081239246892665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0]",29
stream_event,event:3:PARTICLE_TOP:48369080,PARTICLE_TOP,3,2.959198236465454,0.7679834056193319,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19758049257355875,0.25153070059902455,0.05164714413983948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"[0.7679834056193319,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19758049257355875,0.25153070059902455,0.05164714413983948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0]",29
stream_event,event:3:PARTICLE_TOP:50478140,PARTICLE_TOP,3,2.9555246829986572,0.7674653206793757,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.616018080561585,0.6536077805819622,0.17201438972373378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"[0.7674653206793757,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.616018080561585,0.6536077805819622,0.17201438972373378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0]",29
stream_event,event:3:PARTICLE_TOP:94597867,PARTICLE_TOP,3,2.955078601837158,0.7674023766464527,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15616920794437464,0.15152058631834334,0.16145158894763104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0.7674023766464527,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15616920794437464,0.15152058631834334,0.16145158894763104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]",29
stream_event,event:3:PARTICLE_TOP:51236991,PARTICLE_TOP,3,2.9522297382354736,0.7670002218169939,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5918445347464752,0.5359811856645897,0.031711618627393794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"[0.7670002218169939,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5918445347464752,0.5359811856645897,0.031711618627393794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0]",29
stream_event,event:3:PARTICLE_TOP:13815691,PARTICLE_TOP,3,2.9510791301727295,0.7668377160609765,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5500471125070289,0.523826910270174,0.10361790592682221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"[0.7668377160609765,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5500471125070289,0.523826910270174,0.10361790592682221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0]",29
stream_event,event:3:PARTICLE_TOP:17747251,PARTICLE_TOP,3,2.9508109092712402,0.7667998271673839,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1807144932313062,0.21911166643925198,0.727937941322776,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0.7667998271673839,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.1807144932313062,0.21911166643925198,0.727937941322776,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]",29
stream_event,event:3:PARTICLE_TOP:93050645,PARTICLE_TOP,3,2.9486823081970215,0.7664990496680538,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6330758366333816,0.7275759411178953,0.08087381960900404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.7664990496680538,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6330758366333816,0.7275759411178953,0.08087381960900404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",29
stream_event,event:3:PARTICLE_TOP:75146325,PARTICLE_TOP,3,2.948117733001709,0.7664192463515499,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3730902135463262,0.33822880323075305,0.3116152700591339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"[0.7664192463515499,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3730902135463262,0.33822880323075305,0.3116152700591339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0]",29
stream_event,event:3:PARTICLE_TOP:91431356,PARTICLE_TOP,3,2.942556142807007,0.7656324990721551,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29056665150279465,0.32164545122229454,0.01193981419076783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.7656324990721551,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29056665150279465,0.32164545122229454,0.01193981419076783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",29
stream_event,event:3:PARTICLE_TOP:11962532,PARTICLE_TOP,3,2.9424941539764404,0.7656237238269086,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33932112977013185,0.3474291539021446,0.011935326889022598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"[0.7656237238269086,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33932112977013185,0.3474291539021446,0.011935326889022598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0]",29
stream_event,event:3:PARTICLE_TOP:70026223,PARTICLE_TOP,3,2.9410400390625,0.7654178372346702,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8045883327422841,0.7993378775563381,0.014858951166441526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.7654178372346702,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8045883327422841,0.7993378775563381,0.014858951166441526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",29
stream_event,event:3:PARTICLE_TOP:5907352,PARTICLE_TOP,3,2.940056324005127,0.7652785109773635,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16558231455444583,0.17873125618788757,0.019465814743042383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,"[0.7652785109773635,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16558231455444583,0.17873125618788757,0.019465814743042383,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0]",29
stream_event,event:3:PARTICLE_TOP:94881300,PARTICLE_TOP,3,2.9398961067199707,0.7652558156704562,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4948805891707837,0.44958112848448767,0.15296274858983502,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0.7652558156704562,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4948805891707837,0.44958112848448767,0.15296274858983502,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]",29
stream_event,event:3:PARTICLE_TOP:80671163,PARTICLE_TOP,3,2.937509059906006,0.7649175732656169,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.07757256071829796,0.15027837810194566,0.5549331708051891,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0.7649175732656169,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.07757256071829796,0.15027837810194566,0.5549331708051891,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]",29
stream_event,event:3:PARTICLE_TOP:5053466,PARTICLE_TOP,3,2.937464475631714,0.764911253763171,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2802551475792156,0.4288650783875681,0.6000335201641205,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"[0.764911253763171,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2802551475792156,0.4288650783875681,0.6000335201641205,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0]",29
stream_event,event:3:PARTICLE_TOP:50827626,PARTICLE_TOP,3,2.9368183612823486,0.7648196636355047,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.10998219986202129,0.20025567374478634,0.6669832184360427,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0.7648196636355047,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.10998219986202129,0.20025567374478634,0.6669832184360427,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]",29
stream_event,event:3:PARTICLE_TOP:46766944,PARTICLE_TOP,3,2.9319934844970703,0.7641352362032787,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5460872920319066,0.4954347293888253,0.16071391497111756,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0.7641352362032787,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5460872920319066,0.4954347293888253,0.16071391497111756,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]",29
stream_event,event:3:PARTICLE_TOP:78036031,PARTICLE_TOP,3,2.931931495666504,0.7641264373845834,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5796917610537389,0.5599231634975418,0.20262100023300714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,"[0.7641264373845834,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5796917610537389,0.5599231634975418,0.20262100023300714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0]",29
stream_event,event:3:PARTICLE_TOP:60653672,PARTICLE_TOP,3,2.930454730987549,0.7639167814236135,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.13708609768107666,0.1601395122767052,0.8292076229107147,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0.7639167814236135,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.13708609768107666,0.1601395122767052,0.8292076229107147,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]",29
stream_event,event:3:PARTICLE_TOP:55763580,PARTICLE_TOP,3,2.930433750152588,0.7639138022115376,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.15559922790221498,0.1964980834027833,0.06814036233182215,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"[0.7639138022115376,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.15559922790221498,0.1964980834027833,0.06814036233182215,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0]",29
stream_event,event:3:PARTICLE_TOP:4669140,PARTICLE_TOP,3,2.929946184158325,0.7638445649061741,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7767561033071585,0.7678225739078823,0.01865152786118522,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0.7638445649061741,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7767561033071585,0.7678225739078823,0.01865152786118522,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",29
stream_event,event:3:PARTICLE_TOP:57043171,PARTICLE_TOP,3,2.924506902694702,0.7630715712330661,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.09909764495741996,0.23640372529407583,0.696267923178592,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"[0.7630715712330661,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.09909764495741996,0.23640372529407583,0.696267923178592,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0]",29
stream_event,event:3:PARTICLE_TOP:83710562,PARTICLE_TOP,3,2.9232659339904785,0.7628950631100021,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4878580933376687,0.44019782360632853,0.18094883620650015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0.7628950631100021,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4878580933376687,0.44019782360632853,0.18094883620650015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0]",29
stream_event,event:3:PARTICLE_TOP:80516312,PARTICLE_TOP,3,2.922027349472046,0.7627188384202714,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22176150811861936,0.20588914729252936,0.015258238660052787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"[0.7627188384202714,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22176150811861936,0.20588914729252936,0.015258238660052787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0]",29
