head_id,pair_role,objective,B_mean_A,B_write_dot_grad,B_abs_write_dot_grad,B_value_norm,B_context_grad_norm,B_minus_A_write,B_minus_C_write,write_support_score,B_AxGrad,B_minus_A_AxGrad,B_minus_C_AxGrad,attention_support_score,module,head,head_grad_signed,head_grad_signed_abs,head_grad_pred_logit,head_grad_pred_logit_abs,compiled_rule_count,exact_pair_rule_count,compiled_routes,bundle_evidence_count,bundle_best_B_delta_margin,bundle_best_B_delta_tbl_pred,evidence_score,diagnosis,mechanism_summary
mod.cls_blocks.0.attn.h6,neutral_hadron<-CLS,signed_hqql_tbl,0.0,0.0,0.0,0.0,0.0,-0.1717984303832054,0.0,0.0858992151916027,0.0,-0.1717984303832054,0.0,0.0858992151916027,mod.cls_blocks.0.attn,6,0.1323856714880094,0.1323856714880094,0.1314595407457091,0.1314595407457091,0,0,,0,,,0.03309641787200235,weak_or_distributed,"mod.cls_blocks.0.attn.h6 uses neutral_hadron<-CLS; natural A×grad=0.0000, value/write=0.0000 so it mixed/weak. Routes: "
mod.cls_blocks.0.attn.h6,muon<-CLS,signed_hqql_tbl,0.0,0.0,0.0,0.0,0.0,-0.14817570708692074,0.0,0.07408785354346037,0.0,-0.14817570708692074,0.0,0.07408785354346037,mod.cls_blocks.0.attn,6,0.1323856714880094,0.1323856714880094,0.1314595407457091,0.1314595407457091,0,0,,0,,,0.03309641787200235,weak_or_distributed,"mod.cls_blocks.0.attn.h6 uses muon<-CLS; natural A×grad=0.0000, value/write=0.0000 so it mixed/weak. Routes: "
mod.cls_blocks.0.attn.h6,photon<-CLS,signed_hqql_tbl,0.0,0.0,0.0,0.0,0.0,-0.13444013893604279,0.0,0.06722006946802139,0.0,-0.13444013893604279,0.0,0.06722006946802139,mod.cls_blocks.0.attn,6,0.1323856714880094,0.1323856714880094,0.1314595407457091,0.1314595407457091,0,0,,0,,,0.03309641787200235,weak_or_distributed,"mod.cls_blocks.0.attn.h6 uses photon<-CLS; natural A×grad=0.0000, value/write=0.0000 so it mixed/weak. Routes: "
mod.cls_blocks.0.attn.h6,CLS<-CLS,signed_hqql_tbl,0.0,0.0,0.0,0.0,0.0,-0.12501228246837853,0.0,0.06250614123418927,0.0,-0.12501228246837853,0.0,0.06250614123418927,mod.cls_blocks.0.attn,6,0.1323856714880094,0.1323856714880094,0.1314595407457091,0.1314595407457091,0,0,,0,,,0.03309641787200235,weak_or_distributed,"mod.cls_blocks.0.attn.h6 uses CLS<-CLS; natural A×grad=0.0000, value/write=0.0000 so it mixed/weak. Routes: "
mod.cls_blocks.0.attn.h6,electron<-CLS,signed_hqql_tbl,0.0,0.0,0.0,0.0,0.0,-0.1075034593231976,0.0,0.0537517296615988,0.0,-0.1075034593231976,0.0,0.0537517296615988,mod.cls_blocks.0.attn,6,0.1323856714880094,0.1323856714880094,0.1314595407457091,0.1314595407457091,0,0,,0,,,0.03309641787200235,weak_or_distributed,"mod.cls_blocks.0.attn.h6 uses electron<-CLS; natural A×grad=0.0000, value/write=0.0000 so it mixed/weak. Routes: "
mod.cls_blocks.0.attn.h6,charged_hadron<-CLS,signed_hqql_tbl,0.0,0.0,0.0,0.0,0.0,-0.091042244186004,0.0,0.045521122093002,0.0,-0.091042244186004,0.0,0.045521122093002,mod.cls_blocks.0.attn,6,0.1323856714880094,0.1323856714880094,0.1314595407457091,0.1314595407457091,0,0,,0,,,0.03309641787200235,weak_or_distributed,"mod.cls_blocks.0.attn.h6 uses charged_hadron<-CLS; natural A×grad=0.0000, value/write=0.0000 so it mixed/weak. Routes: "
mod.cls_blocks.0.attn.h6,neutral_hadron<-electron,signed_hqql_tbl,0.0,0.0,0.0,0.0,0.0,-0.004626182466745376,-0.02630346640944481,0.002313091233372688,0.0,-0.004626182466745376,-0.02630346640944481,0.002313091233372688,mod.cls_blocks.0.attn,6,0.1323856714880094,0.1323856714880094,0.1314595407457091,0.1314595407457091,0,0,,0,,,0.03309641787200235,weak_or_distributed,"mod.cls_blocks.0.attn.h6 uses neutral_hadron<-electron; natural A×grad=0.0000, value/write=0.0000 so it mixed/weak. Routes: "
mod.blocks.3.attn.h7,muon<-electron,B_tbl_minus_hqql,0.23757514739409089,-0.005082103129279858,0.005181208109752334,4.917998123168945,0.005478019826114178,-0.005082103129279858,-0.005082103129279858,0.00891845672135787,-0.00508210312891606,-0.00508210312891606,-0.00508210312891606,0.007623154693374091,mod.blocks.3.attn,7,-0.011104946155683137,0.011104946155683137,0.04481445187411737,0.04481445187411737,1,0,electron<-charged_hadron,0,,,0.033039547777589176,rule_supported_weak_write,"mod.blocks.3.attn.h7 uses muon<-electron; natural A×grad=-0.0051, value/write=-0.0051 so it resists Tbl / protective. Routes: electron<-charged_hadron"
mod.cls_blocks.0.attn.h2,charged_hadron<-photon,B_tbl_minus_hqql,0.06943355713571821,-0.0024371344063963208,0.011262604700667518,7.2796140398297995,0.008202720433473587,-0.0024371344063963208,-0.0024371344063963208,0.006471352784761361,-0.0024371344063963208,-0.0024371344063963208,-0.0024371344063963208,0.003655701609594481,mod.cls_blocks.0.attn,2,0.07713457010686398,0.07713457010686398,1.6601834017783403,1.6601834017783403,0,0,,0,,,0.03298338163377983,weak_or_distributed,"mod.cls_blocks.0.attn.h2 uses charged_hadron<-photon; natural A×grad=-0.0024, value/write=-0.0024 so it resists Tbl / protective. Routes: "
mod.cls_blocks.0.attn.h2,photon<-charged_hadron,B_tbl_minus_hqql,0.05050061951423514,0.0038658815741153627,0.009380990189724955,3.5789760721140893,0.0036353184359854667,0.0038658815741153627,0.0038658815741153627,0.008144069908604282,0.0038658815741153627,0.0038658815741153627,0.0038658815741153627,0.005798822361173044,mod.cls_blocks.0.attn,2,0.07713457010686398,0.07713457010686398,1.6601834017783403,1.6601834017783403,0,0,,0,,,0.03253051429055631,weak_or_distributed,"mod.cls_blocks.0.attn.h2 uses photon<-charged_hadron; natural A×grad=0.0039, value/write=0.0039 so it pushes B toward Tbl. Routes: "
mod.cls_blocks.0.attn.h2,muon<-photon,B_tbl_minus_hqql,0.03710713306217329,0.0049097647044992615,0.007441380946295904,1.9454893423310409,0.0024004919150619644,0.0049097647044992615,0.0049097647044992615,0.009224992293322867,0.0049097647044992615,0.0049097647044992615,0.0049097647044992615,0.007364647056748892,mod.cls_blocks.0.attn,2,0.07713457010686398,0.07713457010686398,1.6601834017783403,1.6601834017783403,0,0,,0,,,0.031634788177511156,weak_or_distributed,"mod.cls_blocks.0.attn.h2 uses muon<-photon; natural A×grad=0.0049, value/write=0.0049 so it pushes B toward Tbl. Routes: "
mod.cls_blocks.0.attn.h0,photon<-muon,B_tbl_minus_hqql,0.05811798945069313,0.010467017069458961,0.010467017069458961,18.051353454589844,0.02502430323511362,0.010467017069458961,0.010467017069458961,0.018317279871553183,0.010467017069458961,0.010467017069458961,0.010467017069458961,0.015700525604188442,mod.cls_blocks.0.attn,0,-0.04072415654081851,0.04072415654081851,0.3192116564605385,0.3192116564605385,0,0,,0,,,0.03111507327412255,weak_or_distributed,"mod.cls_blocks.0.attn.h0 uses photon<-muon; natural A×grad=0.0105, value/write=0.0105 so it pushes B toward Tbl. Routes: "
mod.cls_blocks.0.attn.h2,charged_hadron<-muon,B_tbl_minus_hqql,0.03359823301434517,0.005910474341362715,0.005910474341362715,29.88511848449707,0.036947038024663925,0.005910474341362715,0.005910474341362715,0.01034333009738475,0.005910474341362715,0.005910474341362715,0.005910474341362715,0.008865711512044072,mod.cls_blocks.0.attn,2,0.07713457010686398,0.07713457010686398,1.6601834017783403,1.6601834017783403,0,0,,0,,,0.031104591209441423,weak_or_distributed,"mod.cls_blocks.0.attn.h2 uses charged_hadron<-muon; natural A×grad=0.0059, value/write=0.0059 so it pushes B toward Tbl. Routes: "
mod.cls_blocks.0.attn.h5,charged_hadron<-neutral_hadron,B_tbl_minus_hqql,0.05229731947183609,0.002308829128742218,0.009262671321630478,7.325771713256836,0.009528444334864616,0.002308829128742218,0.002308829128742218,0.0057789115235209465,0.002308829128742218,0.002308829128742218,0.002308829128742218,0.0034632436931133267,mod.cls_blocks.0.attn,5,0.07654515659669414,0.07654515659669414,0.0978110448922962,0.0978110448922962,0,0,,0,,,0.03070778959954623,weak_or_distributed,"mod.cls_blocks.0.attn.h5 uses charged_hadron<-neutral_hadron; natural A×grad=0.0023, value/write=0.0023 so it pushes B toward Tbl. Routes: "
mod.cls_blocks.0.attn.h2,CLS<-neutral_hadron,B_tbl_minus_hqql,0.03359403723367938,0.0042292749114696765,0.006772987225472375,7.047595818837483,0.008254907318149452,0.0042292749114696765,0.0042292749114696765,0.00803715917357261,0.0042292749114696765,0.0042292749114696765,0.0042292749114696765,0.006343912367204515,mod.cls_blocks.0.attn,2,0.07713457010686398,0.07713457010686398,1.6601834017783403,1.6601834017783403,0,0,,0,,,0.030285904663658048,weak_or_distributed,"mod.cls_blocks.0.attn.h2 uses CLS<-neutral_hadron; natural A×grad=0.0042, value/write=0.0042 so it pushes B toward Tbl. Routes: "
mod.cls_blocks.0.attn.h2,charged_hadron<-charged_hadron,B_tbl_minus_hqql,0.04477251995177496,0.00402626891930898,0.0068958428289209095,2.540390832083566,0.0027342401444911957,0.00402626891930898,0.00402626891930898,0.007763364086193698,0.00402626891930898,0.00402626891930898,0.00402626891930898,0.0060394033789634705,mod.cls_blocks.0.attn,2,0.07713457010686398,0.07713457010686398,1.6601834017783403,1.6601834017783403,0,0,,0,,,0.030205754274945883,weak_or_distributed,"mod.cls_blocks.0.attn.h2 uses charged_hadron<-charged_hadron; natural A×grad=0.0040, value/write=0.0040 so it pushes B toward Tbl. Routes: "
mod.cls_blocks.0.attn.h2,photon<-muon,B_tbl_minus_hqql,0.06412653811275959,0.005343543598428369,0.005343543598428369,22.436406135559082,0.025095738470554352,0.005343543598428369,0.005343543598428369,0.009351201297249645,0.005343543598428369,0.005343543598428369,0.005343543598428369,0.008015315397642553,mod.cls_blocks.0.attn,2,0.07713457010686398,0.07713457010686398,1.6601834017783403,1.6601834017783403,0,0,,0,,,0.02997072972357273,weak_or_distributed,"mod.cls_blocks.0.attn.h2 uses photon<-muon; natural A×grad=0.0053, value/write=0.0053 so it pushes B toward Tbl. Routes: "
mod.blocks.4.attn.h0,electron<-electron,B_tbl_minus_hqql,0.04525327466475184,0.0014001818871547452,0.0014326645700900999,4.133380494798932,0.00277853895510946,0.0014001818871547452,0.0014001818871547452,0.002458438973254643,0.0014001821002428828,0.0014001821002428828,0.0014001821002428828,0.002100273150364324,mod.blocks.4.attn,0,0.028158916160464287,0.028158916160464287,0.06836633462808095,0.06836633462808095,1,0,muon<-electron,0,,,0.029872575710449056,rule_supported_weak_write,"mod.blocks.4.attn.h0 uses electron<-electron; natural A×grad=0.0014, value/write=0.0014 so it pushes B toward Tbl. Routes: muon<-electron"
mod.blocks.3.attn.h7,electron<-muon,B_tbl_minus_hqql,0.3642393618822098,0.0016122542787343264,0.0051608435343950985,5.455279159545898,0.008014213293790817,0.0016122542787343264,0.0016122542787343264,0.0037085923017002647,0.0016122544649988413,0.0016122544649988413,0.0016122544649988413,0.002418381697498262,mod.blocks.3.attn,7,-0.011104946155683137,0.011104946155683137,0.04481445187411737,0.04481445187411737,1,0,electron<-charged_hadron,0,,,0.029549334538314723,rule_supported_weak_write,"mod.blocks.3.attn.h7 uses electron<-muon; natural A×grad=0.0016, value/write=0.0016 so it pushes B toward Tbl. Routes: electron<-charged_hadron"
