objective,module,tensor,analysis_group,dim,n,mean_contrib,mean_abs_contrib,mean_activation,mean_grad
signed_hqql_tbl,mod.fc,input,A_Hqql_correct,2,13,0.01791632125297418,0.050605286844074726,-0.09191976946133834,-0.1949125975370407
signed_hqql_tbl,mod.fc.0,input,B_Hqql_to_Tbl,121,2,0.021631887182593346,0.021631887182593346,-2.7540708780288696,-0.007854513823986053
signed_hqql_tbl,mod.fc,input,B_Hqql_to_Tbl,121,2,0.021631887182593346,0.021631887182593346,-2.7540708780288696,-0.007854513823986053
B_tbl_minus_hqql,mod.fc.0,input,B_Hqql_to_Tbl,121,2,0.021631883457303047,0.021631883457303047,-2.7540704011917114,-0.007854513823986053
B_tbl_minus_hqql,mod.fc,input,B_Hqql_to_Tbl,121,2,0.021631883457303047,0.021631883457303047,-2.7540704011917114,-0.007854513823986053
B_tbl_minus_hqql,mod.fc.0,input,B_Hqql_to_Tbl,3,14,-0.00848254348550524,0.06997401240680899,0.055435298808983395,-0.15301699936389923
B_tbl_minus_hqql,mod.fc,input,B_Hqql_to_Tbl,3,14,-0.00848254348550524,0.06997401240680899,0.055435298808983395,-0.15301699936389923
signed_hqql_tbl,mod.fc.0,input,B_Hqql_to_Tbl,3,14,-0.008482540824583598,0.06997401426945414,0.0554352839078222,-0.15301699936389923
signed_hqql_tbl,mod.fc,input,B_Hqql_to_Tbl,3,14,-0.008482540824583598,0.06997401426945414,0.0554352839078222,-0.15301699936389923
signed_hqql_tbl,mod.fc.0,input,A_Hqql_correct,54,10,0.01642556954175234,0.027523929625749587,0.16012546867132188,0.10257937014102936
signed_hqql_tbl,mod.fc,input,A_Hqql_correct,54,10,0.01642556954175234,0.027523929625749587,0.16012546867132188,0.10257937014102936
signed_hqql_tbl,mod.fc.0,input,D_Tbl_to_Hqql,96,7,-0.013929511486951793,0.016894266474992037,0.20340791025332042,-0.06848067790269852
signed_hqql_tbl,mod.fc,input,D_Tbl_to_Hqql,96,7,-0.013929511486951793,0.016894266474992037,0.20340791025332042,-0.06848067790269852
signed_hqql_tbl,mod.fc.0,input,C_Tbl_correct,96,4,0.01248512277379632,0.01248512277379632,0.1823159921914339,0.06848067790269852
signed_hqql_tbl,mod.fc,input,C_Tbl_correct,96,4,0.01248512277379632,0.01248512277379632,0.1823159921914339,0.06848067790269852
signed_hqql_tbl,mod.fc.0,input,A_Hqql_correct,121,8,-0.012208698957692832,0.012208698957692832,-1.554354503750801,0.007854513823986053
signed_hqql_tbl,mod.fc,input,A_Hqql_correct,121,8,-0.012208698957692832,0.012208698957692832,-1.554354503750801,0.007854513823986053
signed_hqql_tbl,mod.fc.0,input,C_Tbl_correct,121,5,0.011309491330757737,0.012534517189487815,-1.439871597290039,-0.007854513823986053
signed_hqql_tbl,mod.fc,input,C_Tbl_correct,121,5,0.011309491330757737,0.012534517189487815,-1.439871597290039,-0.007854513823986053
signed_hqql_tbl,mod.fc.0,input,D_Tbl_to_Hqql,121,5,-0.01103803412988782,0.01103803412988782,-1.4053108930587768,0.007854513823986053
signed_hqql_tbl,mod.fc,input,D_Tbl_to_Hqql,121,5,-0.01103803412988782,0.01103803412988782,-1.4053108930587768,0.007854513823986053
signed_hqql_tbl,mod.fc.0,input,B_Hqql_to_Tbl,54,12,0.008343946343908707,0.02351273549720645,-0.08134136845668156,-0.10257937014102936
signed_hqql_tbl,mod.fc,input,B_Hqql_to_Tbl,54,12,0.008343946343908707,0.02351273549720645,-0.08134136845668156,-0.10257937014102936
B_tbl_minus_hqql,mod.fc.0,input,B_Hqql_to_Tbl,54,12,0.008343945412586132,0.023512734565883875,-0.08134135914345582,-0.10257937014102936
B_tbl_minus_hqql,mod.fc,input,B_Hqql_to_Tbl,54,12,0.008343945412586132,0.023512734565883875,-0.08134135914345582,-0.10257937014102936
signed_hqql_tbl,mod.fc.0,input,A_Hqql_correct,23,4,0.008620824199169874,0.021764951292425394,-0.06201286055147648,-0.13901671767234802
signed_hqql_tbl,mod.fc,input,A_Hqql_correct,23,4,0.008620824199169874,0.021764951292425394,-0.06201286055147648,-0.13901671767234802
signed_hqql_tbl,mod.fc.0,input,C_Tbl_correct,23,8,0.009261295257601887,0.01501044858014211,0.06662000948563218,0.13901671767234802
signed_hqql_tbl,mod.fc,input,C_Tbl_correct,23,8,0.009261295257601887,0.01501044858014211,0.06662000948563218,0.13901671767234802
signed_hqql_tbl,mod.fc.0,input,A_Hqql_correct,45,1,-0.008864588104188442,0.008864588104188442,-0.5208572745323181,0.017019227147102356
signed_hqql_tbl,mod.fc,input,A_Hqql_correct,45,1,-0.008864588104188442,0.008864588104188442,-0.5208572745323181,0.017019227147102356
