step,layer,neuron_ids,score_sum,score_max,hidden_abs_mean
2,6,"[3727, 4852, 3385, 3080, 2478, 1321, 1711, 3369, 4659, 4016, 3268, 433, 1590, 1143, 2803, 4811, 3412, 3999, 3924, 3202, 2265, 387, 51, 1007, 4056, 4453, 4145, 4778, 3022, 378, 3856, 2745]",17.58895355463028,1.4587702751159668,0.09974334388971329
2,7,"[4785, 3665, 4810, 2376, 2204, 1519, 14, 4286, 3876, 2876, 1165, 3048, 2620, 1987, 3829, 4179, 3931, 2701, 4189, 4317, 4692, 3948, 4072, 3009, 3743, 4507, 4169, 798, 4340, 1431, 3356, 3739]",13.232746213674545,0.6017362475395203,0.09163965284824371
2,8,"[3737, 1541, 3962, 894, 102, 68, 4812, 1532, 1299, 905, 4491, 2412, 4065, 4033, 3445, 4084, 3559, 772, 3613, 3103, 2777, 3200, 2308, 4649, 2689, 523, 2450, 276, 3576, 1833, 4247, 2634]",16.650689393281937,2.3230698108673096,0.08442278951406479
2,9,"[3301, 148, 2978, 2519, 4353, 1855, 3248, 2962, 1408, 770, 2309, 582, 1316, 4468, 309, 1697, 2843, 2290, 1848, 253, 3297, 1489, 2771, 4088, 1904, 2935, 845, 804, 3355, 288, 3105, 568]",11.836419731378555,0.7037893533706665,0.07977153360843658
2,10,"[4592, 4072, 2618, 1692, 4051, 4827, 922, 4026, 1058, 530, 3605, 2082, 2296, 1290, 1137, 3850, 2685, 1116, 4612, 2705, 4116, 4678, 452, 2121, 4692, 2610, 4289, 460, 368, 3225, 2542, 1962]",12.354218065738678,0.8953830003738403,0.0761326253414154
2,11,"[2846, 2965, 2308, 2666, 2695, 1911, 4052, 1085, 3660, 3599, 138, 3455, 1685, 4829, 3952, 1366, 3405, 2506, 1488, 1646, 1932, 4828, 3706, 1130, 2594, 3459, 583, 2609, 1287, 3661, 1076, 561]",14.794383943080902,1.8489718437194824,0.07956180721521378
2,12,"[1785, 4851, 3289, 1435, 1805, 1674, 1673, 4381, 4372, 3041, 3423, 2528, 154, 2543, 4715, 2155, 2333, 3211, 3708, 4392, 145, 2622, 2998, 1131, 3017, 1466, 363, 765, 326, 2060, 2784, 2177]",13.360694110393524,1.2899394035339355,0.0787685289978981
2,13,"[1166, 1153, 106, 2874, 1337, 275, 1672, 1954, 1230, 2501, 2618, 2136, 41, 1757, 2754, 3467, 307, 1827, 1483, 1343, 676, 2182, 1011, 4818, 4143, 2139, 1428, 107, 2107, 959, 1874, 3852]",13.816782355308533,0.8720647692680359,0.07879522442817688
2,14,"[3040, 1290, 759, 2856, 1341, 3692, 2108, 3290, 4833, 2378, 1181, 1133, 3396, 2218, 387, 4674, 1125, 4023, 829, 2117, 828, 734, 3628, 4221, 2741, 3179, 320, 1403, 1730, 2008, 4511, 3994]",18.357875645160675,0.8567192554473877,0.1001061201095581
2,15,"[3451, 1440, 4508, 3334, 3543, 4407, 1948, 2329, 1148, 4299, 3604, 3827, 2943, 4675, 400, 3481, 334, 1368, 473, 1456, 1815, 3592, 2571, 2733, 924, 1767, 4807, 177, 2771, 3919, 4740, 1507]",23.37022465467453,2.8466954231262207,0.11490225791931152
