class_pair,feature,A_correct_n,A_to_B_n,correct_mean,confused_mean,std_effect_confused_minus_correct,direction,monotonic_ratio,rank_score,next_action
label_Hbb->label_Hcc,p0_is_photon,692,127,0.2514450867052023,0.2204724409448819,-0.07282933203581332,correct_higher,1.1908802685565087,0.4208215071434006,"if top candidate, run monotonic/patch/deep probe"
label_Hbb->label_Hcc,leading_is_photon,692,127,0.2514450867052023,0.2204724409448819,-0.07282933203581332,correct_higher,1.1908802685565087,0.4208215071434006,"if top candidate, run monotonic/patch/deep probe"
label_Hcc->label_Hgg,knn_electron_frac,630,83,0.013015873387219414,0.008032128663666278,-0.09324405387219029,correct_higher,1.0,0.41314732028915163,"if top candidate, run monotonic/patch/deep probe"
label_Hcc->label_H4q,knn_electron_frac,630,79,0.013015873387219414,0.008438818911208382,-0.09225595339482774,correct_higher,1.0,0.40426804498336744,"if top candidate, run monotonic/patch/deep probe"
label_Wqq->label_Zqq,p0_best_lepton_deltaR,755,150,858.7701153027766,832.52590686652,-0.07278050179991714,correct_higher,1.0880503144654086,0.3973126097205119,"if top candidate, run monotonic/patch/deep probe"
label_Wqq->label_Zqq,p0_charge,755,150,0.04900662251655629,0.0,-0.06686638549492352,correct_higher,1.1666666666666667,0.39140192898843595,"if top candidate, run monotonic/patch/deep probe"
label_Wqq->label_Zqq,leading_charge,755,150,0.04900662251655629,0.0,-0.06686638549492352,correct_higher,1.1666666666666667,0.39140192898843595,"if top candidate, run monotonic/patch/deep probe"
label_Hcc->label_Hbb,p0_is_muon,630,119,0.020634920634920634,0.03361344537815126,0.07972635606398663,confused_higher,1.0,0.3816892713384373,"if top candidate, run monotonic/patch/deep probe"
label_Hcc->label_Hbb,leading_is_muon,630,119,0.020634920634920634,0.03361344537815126,0.07972635606398663,confused_higher,1.0,0.3816892713384373,"if top candidate, run monotonic/patch/deep probe"
label_Wqq->label_Zqq,has_lepton,755,150,0.1403973509933775,0.16666666666666666,0.07276469419095163,confused_higher,1.0,0.3650808329962657,"if top candidate, run monotonic/patch/deep probe"
label_Hcc->label_Zqq,p0_is_neutral_hadron,630,49,0.2126984126984127,0.1836734693877551,-0.07247349088648514,correct_higher,1.2874335292471313,0.3650105325232124,"if top candidate, run monotonic/patch/deep probe"
label_Hcc->label_Zqq,leading_is_neutral_hadron,630,49,0.2126984126984127,0.1836734693877551,-0.07247349088648514,correct_higher,1.2874335292471313,0.3650105325232124,"if top candidate, run monotonic/patch/deep probe"
label_H4q->label_Hgg,p0_best_lepton_deltaR,802,98,759.8979487860694,784.9884199965365,0.05984719234692796,confused_higher,1.2833333333333334,0.35292311096117923,"if top candidate, run monotonic/patch/deep probe"
label_Hcc->label_Zqq,p0_is_photon,630,49,0.2571428571428571,0.22448979591836735,-0.07601496981435678,correct_higher,1.1695781342840166,0.3478001523019523,"if top candidate, run monotonic/patch/deep probe"
label_Hcc->label_Zqq,leading_is_photon,630,49,0.2571428571428571,0.22448979591836735,-0.07601496981435678,correct_higher,1.1695781342840166,0.3478001523019523,"if top candidate, run monotonic/patch/deep probe"
label_Hcc->label_Hgg,p0_is_electron,630,83,0.022222222222222223,0.012048192771084338,-0.07824887965852349,correct_higher,1.0,0.3467064504816547,"if top candidate, run monotonic/patch/deep probe"
label_Hcc->label_Hgg,leading_is_electron,630,83,0.022222222222222223,0.012048192771084338,-0.07824887965852349,correct_higher,1.0,0.3467064504816547,"if top candidate, run monotonic/patch/deep probe"
label_Hbb->label_Hgg,missing_pt_proxy,692,88,619.8560056500952,625.0991234654463,0.05114719903370511,confused_higher,1.492682926829268,0.34269190441239455,"if top candidate, run monotonic/patch/deep probe"
label_H4q->label_Hgg,has_lepton,802,98,0.23940149625935161,0.21428571428571427,-0.05983181027630834,correct_higher,1.2413943355119825,0.3413019311594164,"if top candidate, run monotonic/patch/deep probe"
label_QCD->label_Hgg,knn_muon_frac,731,68,0.0007295941911056821,0.001838235294117647,0.07964284034861359,confused_higher,1.0,0.3372162683646659,"if top candidate, run monotonic/patch/deep probe"
label_Wqq->label_Zqq,best_lepton_iso_pt_ratio,755,150,0.007185935335610037,0.008900914648547769,0.067137642858519,confused_higher,1.0,0.3368483418053289,"if top candidate, run monotonic/patch/deep probe"
label_Hcc->label_Hbb,p0_lepton_aligned,630,119,0.15079365079365079,0.17647058823529413,0.06926837138401212,confused_higher,1.0,0.3316217560369182,"if top candidate, run monotonic/patch/deep probe"
label_H4q->label_Hgg,p0_is_muon,802,98,0.0024937655860349127,0.0,-0.07066657840178248,correct_higher,1.0,0.32472139715512294,"if top candidate, run monotonic/patch/deep probe"
label_H4q->label_Hgg,leading_is_muon,802,98,0.0024937655860349127,0.0,-0.07066657840178248,correct_higher,1.0,0.32472139715512294,"if top candidate, run monotonic/patch/deep probe"
label_Hbb->label_Hcc,p0_charge,692,127,0.01878612716763006,-0.023622047244094488,-0.057728642647336785,correct_higher,1.151972433460076,0.3226687702265595,"if top candidate, run monotonic/patch/deep probe"
label_Hbb->label_Hcc,leading_charge,692,127,0.01878612716763006,-0.023622047244094488,-0.057728642647336785,correct_higher,1.151972433460076,0.3226687702265595,"if top candidate, run monotonic/patch/deep probe"
label_Hcc->label_H4q,p0_is_electron,630,79,0.022222222222222223,0.012658227848101266,-0.07290234692847698,correct_higher,1.0,0.31946002597082174,"if top candidate, run monotonic/patch/deep probe"
label_Hcc->label_H4q,leading_is_electron,630,79,0.022222222222222223,0.012658227848101266,-0.07290234692847698,correct_higher,1.0,0.31946002597082174,"if top candidate, run monotonic/patch/deep probe"
label_QCD->label_Hgg,p0_is_muon,731,68,0.0027359781121751026,0.0,-0.07402338847040911,correct_higher,1.0,0.313422910614889,"if top candidate, run monotonic/patch/deep probe"
label_QCD->label_Hgg,p0_is_lepton,731,68,0.0027359781121751026,0.0,-0.07402338847040911,correct_higher,1.0,0.313422910614889,"if top candidate, run monotonic/patch/deep probe"
label_QCD->label_Hgg,leading_is_muon,731,68,0.0027359781121751026,0.0,-0.07402338847040911,correct_higher,1.0,0.313422910614889,"if top candidate, run monotonic/patch/deep probe"
label_QCD->label_Hgg,leading_is_lepton,731,68,0.0027359781121751026,0.0,-0.07402338847040911,correct_higher,1.0,0.313422910614889,"if top candidate, run monotonic/patch/deep probe"
label_Hcc->label_Hbb,p0_charge,630,119,0.0380952380952381,0.0,-0.0533159553565568,correct_higher,1.225936111698752,0.3129198198609183,"if top candidate, run monotonic/patch/deep probe"
label_Hcc->label_Hbb,leading_charge,630,119,0.0380952380952381,0.0,-0.0533159553565568,correct_higher,1.225936111698752,0.3129198198609183,"if top candidate, run monotonic/patch/deep probe"
label_Hcc->label_H4q,p0_is_charged_hadron,630,79,0.4873015873015873,0.45569620253164556,-0.06311911835012628,correct_higher,1.1308618504435997,0.31278469219638844,"if top candidate, run monotonic/patch/deep probe"
label_Hcc->label_H4q,leading_is_charged_hadron,630,79,0.4873015873015873,0.45569620253164556,-0.06311911835012628,correct_higher,1.1308618504435997,0.31278469219638844,"if top candidate, run monotonic/patch/deep probe"
label_Zqq->label_Wqq,knn_electron_frac,638,229,0.0076280044374234255,0.00524017484817963,-0.05510691916911658,correct_higher,1.0,0.2996757969120759,"if top candidate, run monotonic/patch/deep probe"
label_Wqq->label_Zqq,p0_is_muon,755,150,0.0026490066225165563,0.006666666666666667,0.058879343953350406,confused_higher,1.0,0.29541414522203574,"if top candidate, run monotonic/patch/deep probe"
label_Wqq->label_Zqq,leading_is_muon,755,150,0.0026490066225165563,0.006666666666666667,0.058879343953350406,confused_higher,1.0,0.29541414522203574,"if top candidate, run monotonic/patch/deep probe"
label_Hgg->label_Hbb,p0_is_neutral_hadron,703,60,0.3485064011379801,0.31666666666666665,-0.06731658392009185,correct_higher,1.0306827675248726,0.28522082727364334,"if top candidate, run monotonic/patch/deep probe"
label_Hgg->label_Hbb,leading_is_neutral_hadron,703,60,0.3485064011379801,0.31666666666666665,-0.06731658392009185,correct_higher,1.0306827675248726,0.28522082727364334,"if top candidate, run monotonic/patch/deep probe"
label_Hgg->label_Hbb,knn_neutral_hadron_frac,703,60,0.05134542560891101,0.0486111128081878,-0.03617465743705559,correct_higher,1.9082641360221433,0.28377691738049765,"if top candidate, run monotonic/patch/deep probe"
label_Hcc->label_Zqq,knn_electron_frac,630,49,0.013015873387219414,0.017687075296226814,0.07195346481537719,confused_higher,1.0,0.2814836096780202,"if top candidate, run monotonic/patch/deep probe"
label_Zqq->label_Wqq,p0_is_neutral_hadron,638,229,0.19905956112852666,0.2183406113537118,0.047387630536155106,confused_higher,1.0635507645500564,0.27407457853796896,"if top candidate, run monotonic/patch/deep probe"
label_Zqq->label_Wqq,leading_is_neutral_hadron,638,229,0.19905956112852666,0.2183406113537118,0.047387630536155106,confused_higher,1.0635507645500564,0.27407457853796896,"if top candidate, run monotonic/patch/deep probe"
label_Hcc->label_H4q,best_lepton_iso_pt_ratio,630,79,0.027859080412853805,0.030869110813069665,0.05811705346822425,confused_higher,1.067969067969068,0.2719801911348803,"if top candidate, run monotonic/patch/deep probe"
label_Hcc->label_Hbb,p0_is_photon,630,119,0.2571428571428571,0.23529411764705882,-0.05060754133518264,correct_higher,1.1003267973856208,0.26659068240300793,"if top candidate, run monotonic/patch/deep probe"
label_Hcc->label_Hbb,leading_is_photon,630,119,0.2571428571428571,0.23529411764705882,-0.05060754133518264,correct_higher,1.1003267973856208,0.26659068240300793,"if top candidate, run monotonic/patch/deep probe"
label_Hcc->label_Hgg,p0_charge,630,83,0.0380952380952381,0.012048192771084338,-0.03766970294843885,correct_higher,1.5541922290388548,0.259406421267585,"if top candidate, run monotonic/patch/deep probe"
label_Hcc->label_Hgg,leading_charge,630,83,0.0380952380952381,0.012048192771084338,-0.03766970294843885,correct_higher,1.5541922290388548,0.259406421267585,"if top candidate, run monotonic/patch/deep probe"
label_Hbb->label_Hgg,p0_is_photon,692,88,0.2514450867052023,0.2727272727272727,0.04824913870688881,confused_higher,1.1133720930232558,0.2411261548356421,"if top candidate, run monotonic/patch/deep probe"
label_Hbb->label_Hgg,leading_is_photon,692,88,0.2514450867052023,0.2727272727272727,0.04824913870688881,confused_higher,1.1133720930232558,0.2411261548356421,"if top candidate, run monotonic/patch/deep probe"
label_Hcc->label_H4q,p0_is_photon,630,79,0.2571428571428571,0.27848101265822783,0.048024969971748,confused_higher,1.1400121926437716,0.239911801103615,"if top candidate, run monotonic/patch/deep probe"
label_Hcc->label_H4q,leading_is_photon,630,79,0.2571428571428571,0.27848101265822783,0.048024969971748,confused_higher,1.1400121926437716,0.239911801103615,"if top candidate, run monotonic/patch/deep probe"
label_Hbb->label_Hcc,leading_pt_fraction,692,127,0.196922119793003,0.19881739297251064,0.022541140583942586,confused_higher,2.1768292682926833,0.23808046206018627,"if top candidate, run monotonic/patch/deep probe"
label_Hbb->label_Hcc,knn_photon_frac,692,127,0.33769268752479487,0.3297572269683748,-0.03957048356112297,correct_higher,1.2273972602739724,0.23565681737214533,"if top candidate, run monotonic/patch/deep probe"
label_Hcc->label_Hgg,p0_is_photon,630,83,0.2571428571428571,0.27710843373493976,0.04497810446269951,confused_higher,1.1322393822393824,0.22564369304792153,"if top candidate, run monotonic/patch/deep probe"
label_Hcc->label_Hgg,leading_is_photon,630,83,0.2571428571428571,0.27710843373493976,0.04497810446269951,confused_higher,1.1322393822393824,0.22564369304792153,"if top candidate, run monotonic/patch/deep probe"
label_Wqq->label_Zqq,knn_photon_frac,755,150,0.30919978794277897,0.30133334135015805,-0.03323749457903777,correct_higher,1.3127652050919378,0.21891910351468577,"if top candidate, run monotonic/patch/deep probe"
label_H4q->label_Hgg,p0_charge,802,98,0.0012468827930174563,0.030612244897959183,0.03928907577046824,confused_higher,1.210031888304749,0.2184567515303922,"if top candidate, run monotonic/patch/deep probe"
label_H4q->label_Hgg,leading_charge,802,98,0.0012468827930174563,0.030612244897959183,0.03928907577046824,confused_higher,1.210031888304749,0.2184567515303922,"if top candidate, run monotonic/patch/deep probe"
label_H4q->label_Hgg,knn_electron_frac,802,98,0.005366791569235319,0.007227891257831028,0.04724456913350226,confused_higher,1.0,0.21709445743641217,"if top candidate, run monotonic/patch/deep probe"
label_Wqq->label_Zqq,knn_pt_sum,755,150,960.0313139454419,944.5267181396484,-0.027882387252394288,correct_higher,1.4999999999999998,0.209840609045555,"if top candidate, run monotonic/patch/deep probe"
label_Wqq->label_Zqq,knn_pt_mean,755,150,64.00049374435122,62.96844795227051,-0.02783865810360068,correct_higher,1.4999999999999998,0.20951150698077012,"if top candidate, run monotonic/patch/deep probe"
label_Wqq->label_Zqq,p0_lepton_aligned,755,150,0.038410596026490065,0.04666666666666667,0.04083071038489577,confused_higher,1.0,0.20485909993696727,"if top candidate, run monotonic/patch/deep probe"
label_Hcc->label_Hbb,p0_is_electron,630,119,0.022222222222222223,0.01680672268907563,-0.03906915019448053,correct_higher,1.0,0.1870432339535871,"if top candidate, run monotonic/patch/deep probe"
label_Hcc->label_Hbb,leading_is_electron,630,119,0.022222222222222223,0.01680672268907563,-0.03906915019448053,correct_higher,1.0,0.1870432339535871,"if top candidate, run monotonic/patch/deep probe"
label_Hcc->label_Hbb,p0_is_lepton,630,119,0.04285714285714286,0.05042016806722689,0.03577801645714531,confused_higher,1.0,0.17128695836170332,"if top candidate, run monotonic/patch/deep probe"
label_Hcc->label_Hbb,leading_is_lepton,630,119,0.04285714285714286,0.05042016806722689,0.03577801645714531,confused_higher,1.0,0.17128695836170332,"if top candidate, run monotonic/patch/deep probe"
label_Wqq->label_Zqq,knn_charged_hadron_frac,755,150,0.6183057509708089,0.6244444561501344,0.023322783665018706,confused_higher,1.438773064941289,0.16836081022148397,"if top candidate, run monotonic/patch/deep probe"
label_Hbb->label_Hgg,p0_charge,692,88,0.01878612716763006,0.0,-0.026463308931559078,correct_higher,1.3735537190082645,0.16315643974523308,"if top candidate, run monotonic/patch/deep probe"
label_Hbb->label_Hgg,leading_charge,692,88,0.01878612716763006,0.0,-0.026463308931559078,correct_higher,1.3735537190082645,0.16315643974523308,"if top candidate, run monotonic/patch/deep probe"
label_Hgg->label_Hbb,p0_is_photon,703,60,0.21763869132290184,0.23333333333333334,0.0373875113138511,confused_higher,1.0500736377025037,0.1613914280338761,"if top candidate, run monotonic/patch/deep probe"
label_Hgg->label_Hbb,leading_is_photon,703,60,0.21763869132290184,0.23333333333333334,0.0373875113138511,confused_higher,1.0500736377025037,0.1613914280338761,"if top candidate, run monotonic/patch/deep probe"
label_Zqq->label_Wqq,knn_muon_frac,638,229,0.003343782770129207,0.002620087440357458,-0.02770401408921305,correct_higher,1.0,0.15065662579266617,"if top candidate, run monotonic/patch/deep probe"
label_Zqq->label_Wqq,knn_charged_hadron_frac,638,229,0.6340843898632497,0.6291120933393204,-0.019465606979528188,correct_higher,1.2177080414681982,0.12890111130251045,"if top candidate, run monotonic/patch/deep probe"
label_Wqq->label_Zqq,best_lepton_pt,755,150,3.519542414621012,4.0171791501839955,0.025610608791084635,confused_higher,1.0,0.12849559109606398,"if top candidate, run monotonic/patch/deep probe"
label_Zqq->label_Wqq,p0_is_muon,638,229,0.0109717868338558,0.008733624454148471,-0.02262978411518843,correct_higher,1.0,0.12306256076220501,"if top candidate, run monotonic/patch/deep probe"
label_Zqq->label_Wqq,leading_is_muon,638,229,0.0109717868338558,0.008733624454148471,-0.02262978411518843,correct_higher,1.0,0.12306256076220501,"if top candidate, run monotonic/patch/deep probe"
label_Hgg->label_H4q,p0_is_charged_hadron,703,110,0.43385490753911804,0.44545454545454544,0.02330989204148046,confused_higher,1.0577108523106593,0.11611405947082931,"if top candidate, run monotonic/patch/deep probe"
label_Hgg->label_H4q,leading_is_charged_hadron,703,110,0.43385490753911804,0.44545454545454544,0.02330989204148046,confused_higher,1.0577108523106593,0.11611405947082931,"if top candidate, run monotonic/patch/deep probe"
label_Hcc->label_Hbb,knn_electron_frac,630,119,0.013015873387219414,0.011764706370710325,-0.023193321571972462,correct_higher,1.0,0.11103783551350686,"if top candidate, run monotonic/patch/deep probe"
label_Wqq->label_Zqq,knn_muon_frac,755,150,0.0016777042620229406,0.002222222288449605,0.02198243358290357,confused_higher,1.0,0.11029202077962533,"if top candidate, run monotonic/patch/deep probe"
label_Hcc->label_Hbb,best_lepton_pt,630,119,16.78599710000886,16.160714926839876,-0.01677744641147842,correct_higher,1.2873170731707315,0.10339973540294244,"if top candidate, run monotonic/patch/deep probe"
label_QCD->label_Hgg,p0_lepton_aligned,731,68,0.03967168262653899,0.04411764705882353,0.022098896665194274,confused_higher,1.0,0.09356908211452176,"if top candidate, run monotonic/patch/deep probe"
label_QCD->label_Hgg,p0_is_charged_hadron,731,68,0.4952120383036936,0.4852941176470588,-0.019760276974857275,correct_higher,1.0564711441904424,0.08839189511534601,"if top candidate, run monotonic/patch/deep probe"
label_QCD->label_Hgg,leading_is_charged_hadron,731,68,0.4952120383036936,0.4852941176470588,-0.019760276974857275,correct_higher,1.0564711441904424,0.08839189511534601,"if top candidate, run monotonic/patch/deep probe"
label_Wqq->label_Zqq,p0_is_neutral_hadron,755,150,0.21986754966887417,0.22666666666666666,0.01629451786360088,confused_higher,1.010573343261355,0.08261857068133084,"if top candidate, run monotonic/patch/deep probe"
label_Wqq->label_Zqq,leading_is_neutral_hadron,755,150,0.21986754966887417,0.22666666666666666,0.01629451786360088,confused_higher,1.010573343261355,0.08261857068133084,"if top candidate, run monotonic/patch/deep probe"
label_Wqq->label_Zqq,p0_is_lepton,755,150,0.007947019867549669,0.006666666666666667,-0.015005461963571423,correct_higher,1.0,0.07528660175192019,"if top candidate, run monotonic/patch/deep probe"
label_Wqq->label_Zqq,leading_is_lepton,755,150,0.007947019867549669,0.006666666666666667,-0.015005461963571423,correct_higher,1.0,0.07528660175192019,"if top candidate, run monotonic/patch/deep probe"
label_Wqq->label_Zqq,knn_neutral_hadron_frac,755,150,0.06428256299322015,0.06577778001626333,0.01258691709786521,confused_higher,1.184873949579832,0.074827260808,"if top candidate, run monotonic/patch/deep probe"
label_QCD->label_Hgg,knn_electron_frac,731,68,0.004189466647345129,0.003676470588235294,-0.013123460226069862,correct_higher,1.0,0.05556612830602583,"if top candidate, run monotonic/patch/deep probe"
label_Hcc->label_Hgg,missing_pt_proxy,630,83,624.9394311441274,625.7531125908762,0.0076987917408163796,confused_higher,1.5309568480300189,0.05222390167583562,"if top candidate, run monotonic/patch/deep probe"
label_Wqq->label_Zqq,p0_is_charged_hadron,755,150,0.5311258278145695,0.5266666666666666,-0.008915439209313038,correct_higher,1.0575720992622402,0.0473065255410244,"if top candidate, run monotonic/patch/deep probe"
label_Wqq->label_Zqq,leading_is_charged_hadron,755,150,0.5311258278145695,0.5266666666666666,-0.008915439209313038,correct_higher,1.0575720992622402,0.0473065255410244,"if top candidate, run monotonic/patch/deep probe"
label_QCD->label_Hgg,best_lepton_pt,731,68,1.4738725181643515,1.5476182944634382,0.010293686305761931,confused_higher,1.0,0.04358456414351033,"if top candidate, run monotonic/patch/deep probe"
label_Hgg->label_H4q,knn_electron_frac,703,110,0.004024419218174594,0.0042424243959513575,0.007680808951055357,confused_higher,1.0,0.03617300172550531,"if top candidate, run monotonic/patch/deep probe"
label_Wqq->label_Zqq,knn_electron_frac,755,150,0.006534216478960403,0.006222222447395325,-0.006932835137675833,correct_higher,1.0,0.034783973948222975,"if top candidate, run monotonic/patch/deep probe"
label_Zqq->label_Wqq,p0_is_charged_hadron,638,229,0.5313479623824452,0.5283842794759825,-0.005929171404816755,correct_higher,1.0002567262271513,0.03225158203746604,"if top candidate, run monotonic/patch/deep probe"
label_Zqq->label_Wqq,leading_is_charged_hadron,638,229,0.5313479623824452,0.5283842794759825,-0.005929171404816755,correct_higher,1.0002567262271513,0.03225158203746604,"if top candidate, run monotonic/patch/deep probe"
label_Hbb->label_Hcc,p0_pt,692,127,124.09901525795115,124.25202494343435,0.002447227080537818,confused_higher,2.0487804878048785,0.024327260195757663,"if top candidate, run monotonic/patch/deep probe"
label_Hbb->label_Hcc,leading_pt,692,127,124.09901525795115,124.25202494343435,0.002447227080537818,confused_higher,2.0487804878048785,0.024327260195757663,"if top candidate, run monotonic/patch/deep probe"
label_Hbb->label_Hcc,knn_pt_max,692,127,124.09901525795115,124.25202494343435,0.002447227080537818,confused_higher,2.0487804878048785,0.024327260195757663,"if top candidate, run monotonic/patch/deep probe"
label_Zqq->label_Wqq,knn_photon_frac,638,229,0.30645899517829517,0.30567686441944153,-0.0034369531071199635,correct_higher,1.2381570408825437,0.023141679549643367,"if top candidate, run monotonic/patch/deep probe"
label_Zqq->label_Wqq,p0_is_photon,638,229,0.24608150470219436,0.2445414847161572,-0.003573873662048928,correct_higher,1.0403672780037585,0.02021954680195903,"if top candidate, run monotonic/patch/deep probe"
label_Zqq->label_Wqq,leading_is_photon,638,229,0.24608150470219436,0.2445414847161572,-0.003573873662048928,correct_higher,1.0403672780037585,0.02021954680195903,"if top candidate, run monotonic/patch/deep probe"
label_Hgg->label_H4q,missing_pt_proxy,703,110,621.9609396036539,622.2294535345235,0.0025216816845133336,confused_higher,1.5625,0.01855615008017454,"if top candidate, run monotonic/patch/deep probe"
label_Wqq->label_Zqq,p0_is_photon,755,150,0.2410596026490066,0.24,-0.002474192577698841,correct_higher,1.0610604085180355,0.013171703135186195,"if top candidate, run monotonic/patch/deep probe"
label_Wqq->label_Zqq,leading_is_photon,755,150,0.2410596026490066,0.24,-0.002474192577698841,correct_higher,1.0610604085180355,0.013171703135186195,"if top candidate, run monotonic/patch/deep probe"
label_H4q->label_Hgg,p0_lepton_aligned,802,98,0.04114713216957606,0.04081632653061224,-0.0016638608368479038,correct_higher,1.0,0.007645639959261353,"if top candidate, run monotonic/patch/deep probe"
label_H4q->label_Hgg,knn_neutral_hadron_frac,802,98,0.06646405037799084,0.06649659999779292,0.0003569858916720135,confused_higher,2.7243589743589745,0.004469019273987358,"if top candidate, run monotonic/patch/deep probe"
label_Hgg->label_Hbb,p0_is_charged_hadron,703,60,0.43385490753911804,0.43333333333333335,-0.0010476712953272846,correct_higher,1.0069204152249134,0.004336649698774429,"if top candidate, run monotonic/patch/deep probe"
label_Hgg->label_Hbb,leading_is_charged_hadron,703,60,0.43385490753911804,0.43333333333333335,-0.0010476712953272846,correct_higher,1.0069204152249134,0.004336649698774429,"if top candidate, run monotonic/patch/deep probe"
label_Zqq->label_Wqq,p0_is_leading,638,229,1.0,1.0,0.0,correct_higher,1.0,0.0,"if top candidate, run monotonic/patch/deep probe"
label_Wqq->label_Zqq,p0_is_leading,755,150,1.0,1.0,0.0,correct_higher,1.0,0.0,"if top candidate, run monotonic/patch/deep probe"
label_Hcc->label_Hbb,p0_is_leading,630,119,1.0,1.0,0.0,correct_higher,1.0,0.0,"if top candidate, run monotonic/patch/deep probe"
label_Hbb->label_Hcc,p0_is_leading,692,127,1.0,1.0,0.0,correct_higher,1.0,0.0,"if top candidate, run monotonic/patch/deep probe"
label_Hgg->label_H4q,p0_is_leading,703,110,1.0,1.0,0.0,correct_higher,1.0,0.0,"if top candidate, run monotonic/patch/deep probe"
label_Hgg->label_H4q,p0_is_electron,703,110,0.0,0.0,0.0,correct_higher,1.0,0.0,"if top candidate, run monotonic/patch/deep probe"
label_Hgg->label_H4q,p0_is_muon,703,110,0.0,0.0,0.0,correct_higher,1.0,0.0,"if top candidate, run monotonic/patch/deep probe"
label_Hgg->label_H4q,p0_is_lepton,703,110,0.0,0.0,0.0,correct_higher,1.0,0.0,"if top candidate, run monotonic/patch/deep probe"
label_Hgg->label_H4q,leading_is_electron,703,110,0.0,0.0,0.0,correct_higher,1.0,0.0,"if top candidate, run monotonic/patch/deep probe"
label_Hgg->label_H4q,leading_is_muon,703,110,0.0,0.0,0.0,correct_higher,1.0,0.0,"if top candidate, run monotonic/patch/deep probe"
label_Hgg->label_H4q,leading_is_lepton,703,110,0.0,0.0,0.0,correct_higher,1.0,0.0,"if top candidate, run monotonic/patch/deep probe"
label_Hbb->label_Hgg,p0_is_leading,692,88,1.0,1.0,0.0,correct_higher,1.0,0.0,"if top candidate, run monotonic/patch/deep probe"
label_H4q->label_Hgg,p0_is_leading,802,98,1.0,1.0,0.0,correct_higher,1.0,0.0,"if top candidate, run monotonic/patch/deep probe"
label_Hcc->label_Hgg,p0_is_leading,630,83,1.0,1.0,0.0,correct_higher,1.0,0.0,"if top candidate, run monotonic/patch/deep probe"
label_Hcc->label_Zqq,p0_is_leading,630,49,1.0,1.0,0.0,correct_higher,1.0,0.0,"if top candidate, run monotonic/patch/deep probe"
label_QCD->label_Hgg,p0_is_leading,731,68,1.0,1.0,0.0,correct_higher,1.0,0.0,"if top candidate, run monotonic/patch/deep probe"
label_QCD->label_Hgg,p0_is_electron,731,68,0.0,0.0,0.0,correct_higher,1.0,0.0,"if top candidate, run monotonic/patch/deep probe"
label_QCD->label_Hgg,leading_is_electron,731,68,0.0,0.0,0.0,correct_higher,1.0,0.0,"if top candidate, run monotonic/patch/deep probe"
label_Hcc->label_H4q,p0_is_leading,630,79,1.0,1.0,0.0,correct_higher,1.0,0.0,"if top candidate, run monotonic/patch/deep probe"
label_Hgg->label_Hbb,p0_is_leading,703,60,1.0,1.0,0.0,correct_higher,1.0,0.0,"if top candidate, run monotonic/patch/deep probe"
label_Hgg->label_Hbb,p0_is_muon,703,60,0.0,0.0,0.0,correct_higher,1.0,0.0,"if top candidate, run monotonic/patch/deep probe"
label_Hgg->label_Hbb,leading_is_muon,703,60,0.0,0.0,0.0,correct_higher,1.0,0.0,"if top candidate, run monotonic/patch/deep probe"
