feature,bin_index,lo,hi,n,target_confusions,confusion_rate,class_pair
p0_charge,4,1.0,1.000000001,277,32,0.11552346570397112,label_Hbb->label_Hcc
p0_is_charged_hadron,0,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
p0_is_charged_hadron,1,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
p0_is_charged_hadron,2,0.0,1.0,598,66,0.11036789297658862,label_Hbb->label_Hcc
p0_is_charged_hadron,3,1.0,1.0,0,0,0.0,label_Hbb->label_Hcc
p0_is_charged_hadron,4,1.0,1.000000001,426,61,0.1431924882629108,label_Hbb->label_Hcc
p0_is_neutral_hadron,0,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
p0_is_neutral_hadron,1,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
p0_is_neutral_hadron,2,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
p0_is_neutral_hadron,3,0.0,1.0,798,95,0.11904761904761904,label_Hbb->label_Hcc
p0_is_neutral_hadron,4,1.0,1.000000001,226,32,0.1415929203539823,label_Hbb->label_Hcc
p0_is_photon,0,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
p0_is_photon,1,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
p0_is_photon,2,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
p0_is_photon,3,0.0,1.0,766,99,0.12924281984334204,label_Hbb->label_Hcc
p0_is_photon,4,1.0,1.000000001,258,28,0.10852713178294573,label_Hbb->label_Hcc
p0_is_electron,0,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
p0_is_electron,1,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
p0_is_electron,2,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
p0_is_electron,3,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
p0_is_electron,4,0.0,1.000000001,1024,127,0.1240234375,label_Hbb->label_Hcc
p0_is_muon,0,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
p0_is_muon,1,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
p0_is_muon,2,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
p0_is_muon,3,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
p0_is_muon,4,0.0,1.000000001,1024,127,0.1240234375,label_Hbb->label_Hcc
p0_is_lepton,0,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
p0_is_lepton,1,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
p0_is_lepton,2,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
p0_is_lepton,3,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
p0_is_lepton,4,0.0,1.000000001,1024,127,0.1240234375,label_Hbb->label_Hcc
leading_charge,0,-1.0,-1.0,0,0,0.0,label_Hbb->label_Hcc
leading_charge,1,-1.0,0.0,263,35,0.13307984790874525,label_Hbb->label_Hcc
leading_charge,2,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
leading_charge,3,0.0,1.0,484,60,0.12396694214876033,label_Hbb->label_Hcc
leading_charge,4,1.0,1.000000001,277,32,0.11552346570397112,label_Hbb->label_Hcc
leading_is_charged_hadron,0,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
leading_is_charged_hadron,1,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
leading_is_charged_hadron,2,0.0,1.0,598,66,0.11036789297658862,label_Hbb->label_Hcc
leading_is_charged_hadron,3,1.0,1.0,0,0,0.0,label_Hbb->label_Hcc
leading_is_charged_hadron,4,1.0,1.000000001,426,61,0.1431924882629108,label_Hbb->label_Hcc
leading_is_neutral_hadron,0,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
leading_is_neutral_hadron,1,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
leading_is_neutral_hadron,2,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
leading_is_neutral_hadron,3,0.0,1.0,798,95,0.11904761904761904,label_Hbb->label_Hcc
leading_is_neutral_hadron,4,1.0,1.000000001,226,32,0.1415929203539823,label_Hbb->label_Hcc
leading_is_photon,0,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
leading_is_photon,1,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
leading_is_photon,2,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
leading_is_photon,3,0.0,1.0,766,99,0.12924281984334204,label_Hbb->label_Hcc
leading_is_photon,4,1.0,1.000000001,258,28,0.10852713178294573,label_Hbb->label_Hcc
leading_is_electron,0,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
leading_is_electron,1,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
leading_is_electron,2,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
leading_is_electron,3,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
leading_is_electron,4,0.0,1.000000001,1024,127,0.1240234375,label_Hbb->label_Hcc
leading_is_muon,0,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
leading_is_muon,1,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
leading_is_muon,2,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
leading_is_muon,3,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
leading_is_muon,4,0.0,1.000000001,1024,127,0.1240234375,label_Hbb->label_Hcc
leading_is_lepton,0,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
leading_is_lepton,1,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
leading_is_lepton,2,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
leading_is_lepton,3,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
leading_is_lepton,4,0.0,1.000000001,1024,127,0.1240234375,label_Hbb->label_Hcc
knn_charged_hadron_frac,0,0.0,0.4000000059604645,199,22,0.11055276381909548,label_Hbb->label_Hcc
knn_charged_hadron_frac,1,0.4000000059604645,0.5333333611488342,177,21,0.11864406779661017,label_Hbb->label_Hcc
knn_charged_hadron_frac,2,0.5333333611488342,0.6666666865348816,232,23,0.09913793103448276,label_Hbb->label_Hcc
knn_charged_hadron_frac,3,0.6666666865348816,0.800000011920929,204,30,0.14705882352941177,label_Hbb->label_Hcc
knn_charged_hadron_frac,4,0.800000011920929,1.000000001,212,31,0.14622641509433962,label_Hbb->label_Hcc
knn_neutral_hadron_frac,0,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
knn_neutral_hadron_frac,1,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
knn_neutral_hadron_frac,2,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
knn_neutral_hadron_frac,3,0.0,0.13333334028720856,813,94,0.11562115621156212,label_Hbb->label_Hcc
knn_neutral_hadron_frac,4,0.13333334028720856,0.5333333621488342,211,33,0.15639810426540285,label_Hbb->label_Hcc
knn_photon_frac,0,0.0,0.20000000298023224,189,24,0.12698412698412698,label_Hbb->label_Hcc
knn_photon_frac,1,0.20000000298023224,0.2666666805744171,146,20,0.136986301369863,label_Hbb->label_Hcc
knn_photon_frac,2,0.2666666805744171,0.4000000059604645,251,32,0.12749003984063745,label_Hbb->label_Hcc
knn_photon_frac,3,0.4000000059604645,0.5333333611488342,214,26,0.12149532710280374,label_Hbb->label_Hcc
knn_photon_frac,4,0.5333333611488342,1.000000001,224,25,0.11160714285714286,label_Hbb->label_Hcc
knn_electron_frac,0,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
knn_electron_frac,1,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
knn_electron_frac,2,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
knn_electron_frac,3,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
knn_electron_frac,4,0.0,0.5333333621488342,1024,127,0.1240234375,label_Hbb->label_Hcc
knn_muon_frac,0,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
knn_muon_frac,1,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
knn_muon_frac,2,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
knn_muon_frac,3,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
knn_muon_frac,4,0.0,0.6666666875348816,1024,127,0.1240234375,label_Hbb->label_Hcc
has_lepton,0,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
has_lepton,1,0.0,1.0,398,68,0.1708542713567839,label_Hbb->label_Hcc
has_lepton,2,1.0,1.0,0,0,0.0,label_Hbb->label_Hcc
has_lepton,3,1.0,1.0,0,0,0.0,label_Hbb->label_Hcc
has_lepton,4,1.0,1.000000001,626,59,0.09424920127795527,label_Hbb->label_Hcc
best_lepton_pt,0,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
best_lepton_pt,1,0.0,1.2991976737976074,409,70,0.17114914425427874,label_Hbb->label_Hcc
best_lepton_pt,2,1.2991976737976074,14.01827335357666,205,29,0.14146341463414633,label_Hbb->label_Hcc
best_lepton_pt,3,14.01827335357666,54.170196533203125,205,16,0.07804878048780488,label_Hbb->label_Hcc
best_lepton_pt,4,54.170196533203125,668.1632080088125,205,12,0.05853658536585366,label_Hbb->label_Hcc
p0_best_lepton_deltaR,0,3.162277789670043e-05,0.02482508309185505,204,17,0.08333333333333333,label_Hbb->label_Hcc
p0_best_lepton_deltaR,1,0.02482508309185505,0.3521827757358551,205,16,0.07804878048780488,label_Hbb->label_Hcc
p0_best_lepton_deltaR,2,0.3521827757358551,0.7105738520622253,205,25,0.12195121951219512,label_Hbb->label_Hcc
p0_best_lepton_deltaR,3,0.7105738520622253,999.0,12,1,0.08333333333333333,label_Hbb->label_Hcc
p0_best_lepton_deltaR,4,999.0,999.000000001,398,68,0.1708542713567839,label_Hbb->label_Hcc
p0_lepton_aligned,0,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
p0_lepton_aligned,1,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
p0_lepton_aligned,2,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
p0_lepton_aligned,3,0.0,1.0,769,106,0.1378413524057217,label_Hbb->label_Hcc
p0_lepton_aligned,4,1.0,1.000000001,255,21,0.08235294117647059,label_Hbb->label_Hcc
best_lepton_iso_pt_ratio,0,0.0,0.0,0,0,0.0,label_Hbb->label_Hcc
best_lepton_iso_pt_ratio,1,0.0,0.005476061254739761,409,70,0.17114914425427874,label_Hbb->label_Hcc
best_lepton_iso_pt_ratio,2,0.005476061254739761,0.05477895960211754,205,29,0.14146341463414633,label_Hbb->label_Hcc
best_lepton_iso_pt_ratio,3,0.05477895960211754,0.13107532262802124,205,18,0.08780487804878048,label_Hbb->label_Hcc
best_lepton_iso_pt_ratio,4,0.13107532262802124,0.3816514323220978,205,10,0.04878048780487805,label_Hbb->label_Hcc
pred_conf,0,0.22580957412719727,0.47504496574401855,204,29,0.14215686274509803,label_Hgg->label_H4q
pred_conf,1,0.47504496574401855,0.6047817468643188,205,19,0.09268292682926829,label_Hgg->label_H4q
pred_conf,2,0.6047817468643188,0.7505419254302979,205,33,0.16097560975609757,label_Hgg->label_H4q
pred_conf,3,0.7505419254302979,0.8613715171813965,205,15,0.07317073170731707,label_Hgg->label_H4q
pred_conf,4,0.8613715171813965,0.9879035363660583,205,14,0.06829268292682927,label_Hgg->label_H4q
n_particles,0,24.0,45.0,191,30,0.15706806282722513,label_Hgg->label_H4q
n_particles,1,45.0,52.0,210,36,0.17142857142857143,label_Hgg->label_H4q
n_particles,2,52.0,59.0,204,24,0.11764705882352941,label_Hgg->label_H4q
n_particles,3,59.0,67.0,204,10,0.049019607843137254,label_Hgg->label_H4q
n_particles,4,67.0,112.000000001,215,10,0.046511627906976744,label_Hgg->label_H4q
missing_pt_proxy,0,500.3475970998957,527.6296491983435,204,23,0.11274509803921569,label_Hgg->label_H4q
missing_pt_proxy,1,527.6296491983435,565.5085414444778,205,23,0.11219512195121951,label_Hgg->label_H4q
missing_pt_proxy,2,565.5085414444778,616.7436479244328,205,16,0.07804878048780488,label_Hgg->label_H4q
missing_pt_proxy,3,616.7436479244328,696.5855942929261,205,25,0.12195121951219512,label_Hgg->label_H4q
missing_pt_proxy,4,696.5855942929261,998.2038016762151,205,23,0.11219512195121951,label_Hgg->label_H4q
p0_pt,0,25.949567794799805,57.535099029541016,204,14,0.06862745098039216,label_Hgg->label_H4q
p0_pt,1,57.535099029541016,76.12651062011719,205,16,0.07804878048780488,label_Hgg->label_H4q
p0_pt,2,76.12651062011719,95.23585510253906,205,23,0.11219512195121951,label_Hgg->label_H4q
p0_pt,3,95.23585510253906,129.57179260253906,205,29,0.14146341463414633,label_Hgg->label_H4q
p0_pt,4,129.57179260253906,360.49130249123436,205,28,0.13658536585365855,label_Hgg->label_H4q
leading_pt,0,25.949567794799805,57.535099029541016,204,14,0.06862745098039216,label_Hgg->label_H4q
leading_pt,1,57.535099029541016,76.12651062011719,205,16,0.07804878048780488,label_Hgg->label_H4q
leading_pt,2,76.12651062011719,95.23585510253906,205,23,0.11219512195121951,label_Hgg->label_H4q
leading_pt,3,95.23585510253906,129.57179260253906,205,29,0.14146341463414633,label_Hgg->label_H4q
leading_pt,4,129.57179260253906,360.49130249123436,205,28,0.13658536585365855,label_Hgg->label_H4q
leading_pt_fraction,0,0.04295879229903221,0.09615806490182877,204,13,0.06372549019607843,label_Hgg->label_H4q
leading_pt_fraction,1,0.09615806490182877,0.12396759539842606,205,13,0.06341463414634146,label_Hgg->label_H4q
leading_pt_fraction,2,0.12396759539842606,0.15396074950695038,205,29,0.14146341463414633,label_Hgg->label_H4q
leading_pt_fraction,3,0.15396074950695038,0.20482391119003296,205,23,0.11219512195121951,label_Hgg->label_H4q
leading_pt_fraction,4,0.20482391119003296,0.5087369094358215,205,32,0.15609756097560976,label_Hgg->label_H4q
p0_is_leading,0,1.0,1.0,0,0,0.0,label_Hgg->label_H4q
p0_is_leading,1,1.0,1.0,0,0,0.0,label_Hgg->label_H4q
p0_is_leading,2,1.0,1.0,0,0,0.0,label_Hgg->label_H4q
p0_is_leading,3,1.0,1.0,0,0,0.0,label_Hgg->label_H4q
p0_is_leading,4,1.0,1.000000001,1024,110,0.107421875,label_Hgg->label_H4q
knn_pt_sum,0,90.31312561035156,253.45240783691406,204,19,0.09313725490196079,label_Hgg->label_H4q
knn_pt_sum,1,253.45240783691406,330.72430419921875,205,17,0.08292682926829269,label_Hgg->label_H4q
knn_pt_sum,2,330.72430419921875,427.38037109375,205,24,0.11707317073170732,label_Hgg->label_H4q
knn_pt_sum,3,427.38037109375,570.8953857421875,205,30,0.14634146341463414,label_Hgg->label_H4q
knn_pt_sum,4,570.8953857421875,2019.707031251,205,20,0.0975609756097561,label_Hgg->label_H4q
knn_pt_mean,0,5.644570350646973,16.510608673095703,204,17,0.08333333333333333,label_Hgg->label_H4q
knn_pt_mean,1,16.510608673095703,21.61358070373535,205,18,0.08780487804878048,label_Hgg->label_H4q
knn_pt_mean,2,21.61358070373535,28.327287673950195,205,23,0.11219512195121951,label_Hgg->label_H4q
knn_pt_mean,3,28.327287673950195,37.84750747680664,205,32,0.15609756097560976,label_Hgg->label_H4q
knn_pt_mean,4,37.84750747680664,134.64714050392968,205,20,0.0975609756097561,label_Hgg->label_H4q
knn_pt_max,0,25.949567794799805,57.535099029541016,204,14,0.06862745098039216,label_Hgg->label_H4q
knn_pt_max,1,57.535099029541016,76.12651062011719,205,16,0.07804878048780488,label_Hgg->label_H4q
knn_pt_max,2,76.12651062011719,95.23585510253906,205,23,0.11219512195121951,label_Hgg->label_H4q
knn_pt_max,3,95.23585510253906,129.57179260253906,205,29,0.14146341463414633,label_Hgg->label_H4q
knn_pt_max,4,129.57179260253906,360.49130249123436,205,28,0.13658536585365855,label_Hgg->label_H4q
p0_iso_pt_ratio,0,0.0830157920718193,0.13654515147209167,204,15,0.07352941176470588,label_Hgg->label_H4q
p0_iso_pt_ratio,1,0.13654515147209167,0.16434353590011597,205,20,0.0975609756097561,label_Hgg->label_H4q
p0_iso_pt_ratio,2,0.16434353590011597,0.19908657670021057,205,22,0.1073170731707317,label_Hgg->label_H4q
p0_iso_pt_ratio,3,0.19908657670021057,0.24472568929195404,205,21,0.1024390243902439,label_Hgg->label_H4q
p0_iso_pt_ratio,4,0.24472568929195404,0.4257893572316895,205,32,0.15609756097560976,label_Hgg->label_H4q
p0_charge,0,-1.0,-1.0,0,0,0.0,label_Hgg->label_H4q
p0_charge,1,-1.0,0.0,223,22,0.09865470852017937,label_Hgg->label_H4q
p0_charge,2,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
p0_charge,3,0.0,1.0,579,61,0.10535405872193437,label_Hgg->label_H4q
p0_charge,4,1.0,1.000000001,222,27,0.12162162162162163,label_Hgg->label_H4q
p0_is_charged_hadron,0,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
p0_is_charged_hadron,1,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
p0_is_charged_hadron,2,0.0,1.0,582,61,0.10481099656357389,label_Hgg->label_H4q
p0_is_charged_hadron,3,1.0,1.0,0,0,0.0,label_Hgg->label_H4q
p0_is_charged_hadron,4,1.0,1.000000001,442,49,0.11085972850678733,label_Hgg->label_H4q
p0_is_neutral_hadron,0,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
p0_is_neutral_hadron,1,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
p0_is_neutral_hadron,2,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
p0_is_neutral_hadron,3,0.0,1.0,693,83,0.11976911976911978,label_Hgg->label_H4q
p0_is_neutral_hadron,4,1.0,1.000000001,331,27,0.08157099697885196,label_Hgg->label_H4q
p0_is_photon,0,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
p0_is_photon,1,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
p0_is_photon,2,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
p0_is_photon,3,0.0,1.0,776,76,0.0979381443298969,label_Hgg->label_H4q
p0_is_photon,4,1.0,1.000000001,248,34,0.13709677419354838,label_Hgg->label_H4q
p0_is_electron,0,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
p0_is_electron,1,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
p0_is_electron,2,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
p0_is_electron,3,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
p0_is_electron,4,0.0,1.000000001,1024,110,0.107421875,label_Hgg->label_H4q
p0_is_muon,0,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
p0_is_muon,1,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
p0_is_muon,2,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
p0_is_muon,3,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
p0_is_muon,4,0.0,1.000000001,1024,110,0.107421875,label_Hgg->label_H4q
p0_is_lepton,0,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
p0_is_lepton,1,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
p0_is_lepton,2,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
p0_is_lepton,3,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
p0_is_lepton,4,0.0,1.000000001,1024,110,0.107421875,label_Hgg->label_H4q
leading_charge,0,-1.0,-1.0,0,0,0.0,label_Hgg->label_H4q
leading_charge,1,-1.0,0.0,223,22,0.09865470852017937,label_Hgg->label_H4q
leading_charge,2,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
leading_charge,3,0.0,1.0,579,61,0.10535405872193437,label_Hgg->label_H4q
leading_charge,4,1.0,1.000000001,222,27,0.12162162162162163,label_Hgg->label_H4q
leading_is_charged_hadron,0,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
leading_is_charged_hadron,1,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
leading_is_charged_hadron,2,0.0,1.0,582,61,0.10481099656357389,label_Hgg->label_H4q
leading_is_charged_hadron,3,1.0,1.0,0,0,0.0,label_Hgg->label_H4q
leading_is_charged_hadron,4,1.0,1.000000001,442,49,0.11085972850678733,label_Hgg->label_H4q
leading_is_neutral_hadron,0,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
leading_is_neutral_hadron,1,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
leading_is_neutral_hadron,2,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
leading_is_neutral_hadron,3,0.0,1.0,693,83,0.11976911976911978,label_Hgg->label_H4q
leading_is_neutral_hadron,4,1.0,1.000000001,331,27,0.08157099697885196,label_Hgg->label_H4q
leading_is_photon,0,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
leading_is_photon,1,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
leading_is_photon,2,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
leading_is_photon,3,0.0,1.0,776,76,0.0979381443298969,label_Hgg->label_H4q
leading_is_photon,4,1.0,1.000000001,248,34,0.13709677419354838,label_Hgg->label_H4q
leading_is_electron,0,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
leading_is_electron,1,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
leading_is_electron,2,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
leading_is_electron,3,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
leading_is_electron,4,0.0,1.000000001,1024,110,0.107421875,label_Hgg->label_H4q
leading_is_muon,0,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
leading_is_muon,1,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
leading_is_muon,2,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
leading_is_muon,3,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
leading_is_muon,4,0.0,1.000000001,1024,110,0.107421875,label_Hgg->label_H4q
leading_is_lepton,0,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
leading_is_lepton,1,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
leading_is_lepton,2,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
leading_is_lepton,3,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
leading_is_lepton,4,0.0,1.000000001,1024,110,0.107421875,label_Hgg->label_H4q
knn_charged_hadron_frac,0,0.0,0.4000000059604645,177,27,0.15254237288135594,label_Hgg->label_H4q
knn_charged_hadron_frac,1,0.4000000059604645,0.5333333611488342,208,23,0.11057692307692307,label_Hgg->label_H4q
knn_charged_hadron_frac,2,0.5333333611488342,0.6000000238418579,110,8,0.07272727272727272,label_Hgg->label_H4q
knn_charged_hadron_frac,3,0.6000000238418579,0.75,321,39,0.12149532710280374,label_Hgg->label_H4q
knn_charged_hadron_frac,4,0.75,1.000000001,208,13,0.0625,label_Hgg->label_H4q
knn_neutral_hadron_frac,0,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
knn_neutral_hadron_frac,1,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
knn_neutral_hadron_frac,2,0.0,0.0625,562,59,0.10498220640569395,label_Hgg->label_H4q
knn_neutral_hadron_frac,3,0.0625,0.125,254,18,0.07086614173228346,label_Hgg->label_H4q
knn_neutral_hadron_frac,4,0.125,0.4666666696534882,208,33,0.15865384615384615,label_Hgg->label_H4q
knn_photon_frac,0,0.0,0.20000000298023224,166,10,0.060240963855421686,label_Hgg->label_H4q
knn_photon_frac,1,0.20000000298023224,0.3333333432674408,228,25,0.10964912280701754,label_Hgg->label_H4q
knn_photon_frac,2,0.3333333432674408,0.4000000059604645,131,16,0.12213740458015267,label_Hgg->label_H4q
knn_photon_frac,3,0.4000000059604645,0.5333333611488342,250,24,0.096,label_Hgg->label_H4q
knn_photon_frac,4,0.5333333611488342,1.000000001,249,35,0.14056224899598393,label_Hgg->label_H4q
knn_electron_frac,0,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
knn_electron_frac,1,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
knn_electron_frac,2,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
knn_electron_frac,3,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
knn_electron_frac,4,0.0,0.4000000069604645,1024,110,0.107421875,label_Hgg->label_H4q
knn_muon_frac,0,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
knn_muon_frac,1,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
knn_muon_frac,2,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
knn_muon_frac,3,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
knn_muon_frac,4,0.0,0.20000000398023224,1024,110,0.107421875,label_Hgg->label_H4q
has_lepton,0,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
has_lepton,1,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
has_lepton,2,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
has_lepton,3,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
has_lepton,4,0.0,1.000000001,1024,110,0.107421875,label_Hgg->label_H4q
best_lepton_pt,0,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
best_lepton_pt,1,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
best_lepton_pt,2,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
best_lepton_pt,3,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
best_lepton_pt,4,0.0,134.08724975685936,1024,110,0.107421875,label_Hgg->label_H4q
p0_best_lepton_deltaR,0,3.162277789670043e-05,999.0,198,24,0.12121212121212122,label_Hgg->label_H4q
p0_best_lepton_deltaR,1,999.0,999.0,0,0,0.0,label_Hgg->label_H4q
p0_best_lepton_deltaR,2,999.0,999.0,0,0,0.0,label_Hgg->label_H4q
p0_best_lepton_deltaR,3,999.0,999.0,0,0,0.0,label_Hgg->label_H4q
p0_best_lepton_deltaR,4,999.0,999.000000001,826,86,0.10411622276029056,label_Hgg->label_H4q
p0_lepton_aligned,0,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
p0_lepton_aligned,1,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
p0_lepton_aligned,2,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
p0_lepton_aligned,3,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
p0_lepton_aligned,4,0.0,1.000000001,1024,110,0.107421875,label_Hgg->label_H4q
best_lepton_iso_pt_ratio,0,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
best_lepton_iso_pt_ratio,1,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
best_lepton_iso_pt_ratio,2,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
best_lepton_iso_pt_ratio,3,0.0,0.0,0,0,0.0,label_Hgg->label_H4q
best_lepton_iso_pt_ratio,4,0.0,0.31503915886743167,1024,110,0.107421875,label_Hgg->label_H4q
pred_conf,0,0.23898546397686005,0.5215684175491333,204,33,0.16176470588235295,label_Hbb->label_Hgg
pred_conf,1,0.5215684175491333,0.6658041477203369,205,30,0.14634146341463414,label_Hbb->label_Hgg
pred_conf,2,0.6658041477203369,0.8131166100502014,205,15,0.07317073170731707,label_Hbb->label_Hgg
pred_conf,3,0.8131166100502014,0.9321800470352173,205,10,0.04878048780487805,label_Hbb->label_Hgg
pred_conf,4,0.9321800470352173,0.9993191967473755,205,0,0.0,label_Hbb->label_Hgg
n_particles,0,11.0,32.0,194,1,0.005154639175257732,label_Hbb->label_Hgg
n_particles,1,32.0,38.0,205,4,0.01951219512195122,label_Hbb->label_Hgg
n_particles,2,38.0,43.0,189,6,0.031746031746031744,label_Hbb->label_Hgg
n_particles,3,43.0,51.0,216,19,0.08796296296296297,label_Hbb->label_Hgg
n_particles,4,51.0,97.000000001,220,58,0.2636363636363636,label_Hbb->label_Hgg
missing_pt_proxy,0,500.0559986472105,526.6206020884844,204,14,0.06862745098039216,label_Hbb->label_Hgg
