matrix_id,module_name,module_type,matrix_kind,shape,exact_target_kind,exact_reconstruction_error,accepted_exact,primitive_fit_kind,primitive_fit_rel_err,primitive_fit_quality,uses_target_mined_atoms,uses_shared_mined_atoms,tensor_path,honesty_note
mod.blocks.2.attn.h4.M_qk_aug,mod.blocks.2.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.610848011703638e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_2_attn_h4.pt,Augmented exact target exported in tensor artifact.
mod.blocks.2.attn.h4.C_vo,mod.blocks.2.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.610848011703638e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.587337076663971,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_2_attn_h4.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.2.attn.h4.C_vo_aug,mod.blocks.2.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,3.610848011703638e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_2_attn_h4.pt,Augmented exact target exported in tensor artifact.
mod.blocks.2.attn.h5.M_qk,mod.blocks.2.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.610848011703638e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.7180335521697998,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_2_attn_h5.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.2.attn.h5.M_qk_aug,mod.blocks.2.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.610848011703638e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_2_attn_h5.pt,Augmented exact target exported in tensor artifact.
mod.blocks.2.attn.h5.C_vo,mod.blocks.2.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.610848011703638e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6825218796730042,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_2_attn_h5.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.2.attn.h5.C_vo_aug,mod.blocks.2.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,3.610848011703638e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_2_attn_h5.pt,Augmented exact target exported in tensor artifact.
mod.blocks.2.attn.h6.M_qk,mod.blocks.2.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.610848011703638e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.7205389142036438,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_2_attn_h6.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.2.attn.h6.M_qk_aug,mod.blocks.2.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.610848011703638e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_2_attn_h6.pt,Augmented exact target exported in tensor artifact.
mod.blocks.2.attn.h6.C_vo,mod.blocks.2.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.610848011703638e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.5978288650512695,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_2_attn_h6.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.2.attn.h6.C_vo_aug,mod.blocks.2.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,3.610848011703638e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_2_attn_h6.pt,Augmented exact target exported in tensor artifact.
mod.blocks.2.attn.h7.M_qk,mod.blocks.2.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.610848011703638e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6075465679168701,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_2_attn_h7.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.2.attn.h7.M_qk_aug,mod.blocks.2.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.610848011703638e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_2_attn_h7.pt,Augmented exact target exported in tensor artifact.
mod.blocks.2.attn.h7.C_vo,mod.blocks.2.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.610848011703638e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.5963084697723389,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_2_attn_h7.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.2.attn.h7.C_vo_aug,mod.blocks.2.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,3.610848011703638e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_2_attn_h7.pt,Augmented exact target exported in tensor artifact.
mod.blocks.3.attn.h0.M_qk,mod.blocks.3.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.4853664487854985e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6897651553153992,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_3_attn_h0.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.3.attn.h0.M_qk_aug,mod.blocks.3.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.4853664487854985e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_3_attn_h0.pt,Augmented exact target exported in tensor artifact.
mod.blocks.3.attn.h0.C_vo,mod.blocks.3.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.4853664487854985e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6911071538925171,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_3_attn_h0.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.3.attn.h0.C_vo_aug,mod.blocks.3.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,3.4853664487854985e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_3_attn_h0.pt,Augmented exact target exported in tensor artifact.
mod.blocks.3.attn.h1.M_qk,mod.blocks.3.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.4853664487854985e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6355502009391785,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_3_attn_h1.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.3.attn.h1.M_qk_aug,mod.blocks.3.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.4853664487854985e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_3_attn_h1.pt,Augmented exact target exported in tensor artifact.
mod.blocks.3.attn.h1.C_vo,mod.blocks.3.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.4853664487854985e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.5541547536849976,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_3_attn_h1.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.3.attn.h1.C_vo_aug,mod.blocks.3.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,3.4853664487854985e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_3_attn_h1.pt,Augmented exact target exported in tensor artifact.
mod.blocks.3.attn.h2.M_qk,mod.blocks.3.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.4853664487854985e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.7323280572891235,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_3_attn_h2.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.3.attn.h2.M_qk_aug,mod.blocks.3.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.4853664487854985e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_3_attn_h2.pt,Augmented exact target exported in tensor artifact.
mod.blocks.3.attn.h2.C_vo,mod.blocks.3.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.4853664487854985e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6956207156181335,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_3_attn_h2.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.3.attn.h2.C_vo_aug,mod.blocks.3.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,3.4853664487854985e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_3_attn_h2.pt,Augmented exact target exported in tensor artifact.
mod.blocks.3.attn.h3.M_qk,mod.blocks.3.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.4853664487854985e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6877633333206177,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_3_attn_h3.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.3.attn.h3.M_qk_aug,mod.blocks.3.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.4853664487854985e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_3_attn_h3.pt,Augmented exact target exported in tensor artifact.
mod.blocks.3.attn.h3.C_vo,mod.blocks.3.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.4853664487854985e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.614955484867096,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_3_attn_h3.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.3.attn.h3.C_vo_aug,mod.blocks.3.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,3.4853664487854985e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_3_attn_h3.pt,Augmented exact target exported in tensor artifact.
mod.blocks.3.attn.h4.M_qk,mod.blocks.3.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.4853664487854985e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6355756521224976,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_3_attn_h4.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.3.attn.h4.M_qk_aug,mod.blocks.3.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.4853664487854985e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_3_attn_h4.pt,Augmented exact target exported in tensor artifact.
mod.blocks.3.attn.h4.C_vo,mod.blocks.3.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.4853664487854985e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6220235228538513,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_3_attn_h4.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.3.attn.h4.C_vo_aug,mod.blocks.3.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,3.4853664487854985e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_3_attn_h4.pt,Augmented exact target exported in tensor artifact.
mod.blocks.3.attn.h5.M_qk,mod.blocks.3.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.4853664487854985e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.7064998149871826,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_3_attn_h5.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.3.attn.h5.M_qk_aug,mod.blocks.3.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.4853664487854985e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_3_attn_h5.pt,Augmented exact target exported in tensor artifact.
mod.blocks.3.attn.h5.C_vo,mod.blocks.3.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.4853664487854985e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.7143158912658691,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_3_attn_h5.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.3.attn.h5.C_vo_aug,mod.blocks.3.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,3.4853664487854985e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_3_attn_h5.pt,Augmented exact target exported in tensor artifact.
mod.blocks.3.attn.h6.M_qk,mod.blocks.3.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.4853664487854985e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.696537971496582,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_3_attn_h6.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.3.attn.h6.M_qk_aug,mod.blocks.3.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.4853664487854985e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_3_attn_h6.pt,Augmented exact target exported in tensor artifact.
mod.blocks.3.attn.h6.C_vo,mod.blocks.3.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.4853664487854985e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6690469980239868,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_3_attn_h6.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.3.attn.h6.C_vo_aug,mod.blocks.3.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,3.4853664487854985e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_3_attn_h6.pt,Augmented exact target exported in tensor artifact.
mod.blocks.3.attn.h7.M_qk,mod.blocks.3.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.4853664487854985e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6627771854400635,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_3_attn_h7.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.3.attn.h7.M_qk_aug,mod.blocks.3.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.4853664487854985e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_3_attn_h7.pt,Augmented exact target exported in tensor artifact.
mod.blocks.3.attn.h7.C_vo,mod.blocks.3.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.4853664487854985e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6991850137710571,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_3_attn_h7.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.3.attn.h7.C_vo_aug,mod.blocks.3.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,3.4853664487854985e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_3_attn_h7.pt,Augmented exact target exported in tensor artifact.
mod.blocks.4.attn.h0.M_qk,mod.blocks.4.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.474266918601643e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.7092289328575134,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_4_attn_h0.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.4.attn.h0.M_qk_aug,mod.blocks.4.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.474266918601643e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_4_attn_h0.pt,Augmented exact target exported in tensor artifact.
mod.blocks.4.attn.h0.C_vo,mod.blocks.4.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.474266918601643e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.7284660935401917,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_4_attn_h0.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.4.attn.h0.C_vo_aug,mod.blocks.4.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,3.474266918601643e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_4_attn_h0.pt,Augmented exact target exported in tensor artifact.
mod.blocks.4.attn.h1.M_qk,mod.blocks.4.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.474266918601643e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.7020964026451111,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_4_attn_h1.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.4.attn.h1.M_qk_aug,mod.blocks.4.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.474266918601643e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_4_attn_h1.pt,Augmented exact target exported in tensor artifact.
mod.blocks.4.attn.h1.C_vo,mod.blocks.4.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.474266918601643e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6659873127937317,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_4_attn_h1.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.4.attn.h1.C_vo_aug,mod.blocks.4.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,3.474266918601643e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_4_attn_h1.pt,Augmented exact target exported in tensor artifact.
mod.blocks.4.attn.h2.M_qk,mod.blocks.4.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.474266918601643e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.7253058552742004,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_4_attn_h2.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.4.attn.h2.M_qk_aug,mod.blocks.4.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.474266918601643e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_4_attn_h2.pt,Augmented exact target exported in tensor artifact.
mod.blocks.4.attn.h2.C_vo,mod.blocks.4.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.474266918601643e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.7008993625640869,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_4_attn_h2.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.4.attn.h2.C_vo_aug,mod.blocks.4.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,3.474266918601643e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_4_attn_h2.pt,Augmented exact target exported in tensor artifact.
mod.blocks.4.attn.h3.M_qk,mod.blocks.4.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.474266918601643e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.616790771484375,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_4_attn_h3.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.4.attn.h3.M_qk_aug,mod.blocks.4.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.474266918601643e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_4_attn_h3.pt,Augmented exact target exported in tensor artifact.
mod.blocks.4.attn.h3.C_vo,mod.blocks.4.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.474266918601643e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.5942113995552063,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_4_attn_h3.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.4.attn.h3.C_vo_aug,mod.blocks.4.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,3.474266918601643e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_4_attn_h3.pt,Augmented exact target exported in tensor artifact.
mod.blocks.4.attn.h4.M_qk,mod.blocks.4.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.474266918601643e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.5479115843772888,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_4_attn_h4.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.4.attn.h4.M_qk_aug,mod.blocks.4.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.474266918601643e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_4_attn_h4.pt,Augmented exact target exported in tensor artifact.
mod.blocks.4.attn.h4.C_vo,mod.blocks.4.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.474266918601643e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.6202326416969299,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_4_attn_h4.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.4.attn.h4.C_vo_aug,mod.blocks.4.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,3.474266918601643e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_4_attn_h4.pt,Augmented exact target exported in tensor artifact.
mod.blocks.4.attn.h5.M_qk,mod.blocks.4.attn,MultiheadAttention,Attention.head.M_qk,,attention_exact_matrix_circuit,3.474266918601643e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.7450831532478333,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_4_attn_h5.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.4.attn.h5.M_qk_aug,mod.blocks.4.attn,MultiheadAttention,Attention.head.M_qk_aug,,attention_exact_matrix_circuit,3.474266918601643e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_4_attn_h5.pt,Augmented exact target exported in tensor artifact.
mod.blocks.4.attn.h5.C_vo,mod.blocks.4.attn,MultiheadAttention,Attention.head.C_vo,,attention_exact_matrix_circuit,3.474266918601643e-07,True,SPARSE_OMP_OR_TARGET_MINED,0.714666485786438,PRIMITIVE_EXPLANATION_WEAK,True,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_4_attn_h5.pt,Attention exact matrix target; primitive fit is approximate.
mod.blocks.4.attn.h5.C_vo_aug,mod.blocks.4.attn,MultiheadAttention,Attention.head.C_vo_aug,,attention_exact_matrix_circuit,3.474266918601643e-07,True,AUGMENTED_EXACT_TARGET,,,False,False,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_blocks_4_attn_h5.pt,Augmented exact target exported in tensor artifact.
