record_id,module_name,target_kind,matrix_shape,fit_kind,rec_err,functional_err,primitive_fit_quality,uses_target_mined_atoms,uses_shared_mined_atoms,selected_terms,formula,honesty_note,tensor_path
mod.cls_blocks.0.attn.h1.attention_vo,mod.cls_blocks.0.attn,attention_vo,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.5537464618682861,0.5539566278457642,PRIMITIVE_EXPLANATION_WEAK,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 102.46431732177734}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 87.25471496582031}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 71.9876708984375}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 59.24147033691406}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 12.66490364074707}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 5.482513427734375}, {""name"": ""ShiftLeft4"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -1.1619324684143066}, {""name"": ""PrefixMean"", ""family"": ""prefix"", ""origin"": ""base"", ""coef"": 1.6485172510147095}, {""name"": ""ShiftRight2"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -1.1164460182189941}, {""name"": ""ShiftRight8"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -1.0489693880081177}, {""name"": ""MinedResidualBlockMean16"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": -1.4266513586044312}, {""name"": ""MinedResidualBlockMean32"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 1.3630424737930298}]",+102.5*MinedResidualSVD0 + +87.25*MinedResidualSVD1 + +71.99*MinedResidualSVD2 + +59.24*MinedResidualSVD3 + +12.66*MinedResidualBlockMean4 + +5.483*MinedResidualToeplitzAvg + -1.162*ShiftLeft4 + +1.649*PrefixMean + -1.116*ShiftRight2 + -1.049*ShiftRight8 + -1.427*MinedResidualBlockMean16 + +1.363*MinedResidualBlockMean32,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_cls_blocks_0_attn_h1.pt
mod.cls_blocks.0.attn.h2.attention_qk,mod.cls_blocks.0.attn,attention_qk,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.0884537547826767,0.09755628556013107,STRONG_INTERPRETATION,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 2.494833469390869}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 1.884696125984192}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 1.5364701747894287}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 0.31085845828056335}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 0.009939347393810749}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 0.007025528699159622}, {""name"": ""ShiftLeft4"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 0.00587375508621335}, {""name"": ""ShiftLeft8"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 0.004721829667687416}, {""name"": ""PrefixMean"", ""family"": ""prefix"", ""origin"": ""base"", ""coef"": -0.004589193034917116}, {""name"": ""BlockAvg8"", ""family"": ""block"", ""origin"": ""base"", ""coef"": -0.005255289375782013}, {""name"": ""RampDiag"", ""family"": ""diagonal"", ""origin"": ""base"", ""coef"": 0.003179313149303198}, {""name"": ""BlockAvg64"", ""family"": ""block"", ""origin"": ""base"", ""coef"": 0.004026541952043772}]",+2.495*MinedResidualSVD0 + +1.885*MinedResidualSVD1 + +1.536*MinedResidualSVD2 + +0.3109*MinedResidualSVD3 + +0.009939*MinedResidualBlockMean4 + +0.007026*MinedResidualToeplitzAvg + +0.005874*ShiftLeft4 + +0.004722*ShiftLeft8 + -0.004589*PrefixMean + -0.005255*BlockAvg8 + +0.003179*RampDiag + +0.004027*BlockAvg64,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_cls_blocks_0_attn_h2.pt
mod.cls_blocks.0.attn.h2.attention_vo,mod.cls_blocks.0.attn,attention_vo,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.526590883731842,0.5192509293556213,PRIMITIVE_EXPLANATION_WEAK,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 72.05933380126953}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 67.37277221679688}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 52.7104606628418}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 47.39860916137695}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 10.912193298339844}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 4.668979167938232}, {""name"": ""MinedResidualBlockMean8"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": -2.427595615386963}, {""name"": ""ShiftRight2"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 0.9087937474250793}, {""name"": ""ShiftRight4"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -0.8473493456840515}, {""name"": ""ShiftLeft2"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -0.8384971618652344}, {""name"": ""BlockAvg2"", ""family"": ""block"", ""origin"": ""base"", ""coef"": 0.6889209747314453}, {""name"": ""Reverse"", ""family"": ""permutation"", ""origin"": ""base"", ""coef"": -0.6838862299919128}]",+72.06*MinedResidualSVD0 + +67.37*MinedResidualSVD1 + +52.71*MinedResidualSVD2 + +47.4*MinedResidualSVD3 + +10.91*MinedResidualBlockMean4 + +4.669*MinedResidualToeplitzAvg + -2.428*MinedResidualBlockMean8 + +0.9088*ShiftRight2 + -0.8473*ShiftRight4 + -0.8385*ShiftLeft2 + +0.6889*BlockAvg2 + -0.6839*Reverse,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_cls_blocks_0_attn_h2.pt
mod.cls_blocks.0.attn.h3.attention_qk,mod.cls_blocks.0.attn,attention_qk,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.11016417294740677,0.1156686544418335,STRONG_INTERPRETATION,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 3.321213960647583}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 2.4170377254486084}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 0.6721447706222534}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 0.44250255823135376}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 0.021844005212187767}, {""name"": ""DCTHigh"", ""family"": ""spectral"", ""origin"": ""base"", ""coef"": -0.008854711428284645}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 0.007938127033412457}, {""name"": ""ShiftRight4"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -0.007329833228141069}, {""name"": ""ShiftLeft4"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -0.0060114250518381596}, {""name"": ""ShiftRight8"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 0.00430681649595499}, {""name"": ""MeanProject"", ""family"": ""global"", ""origin"": ""base"", ""coef"": -0.00962076336145401}, {""name"": ""BlockAvg64"", ""family"": ""block"", ""origin"": ""base"", ""coef"": 0.007665838114917278}]",+3.321*MinedResidualSVD0 + +2.417*MinedResidualSVD1 + +0.6721*MinedResidualSVD2 + +0.4425*MinedResidualSVD3 + +0.02184*MinedResidualBlockMean4 + -0.008855*DCTHigh + +0.007938*MinedResidualToeplitzAvg + -0.00733*ShiftRight4 + -0.006011*ShiftLeft4 + +0.004307*ShiftRight8 + -0.009621*MeanProject + +0.007666*BlockAvg64,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_cls_blocks_0_attn_h3.pt
mod.cls_blocks.0.attn.h3.attention_vo,mod.cls_blocks.0.attn,attention_vo,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.4724460244178772,0.4615519046783447,PRIMITIVE_EXPLANATION_WEAK,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 116.87823486328125}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 102.18408203125}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 74.92617797851562}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 66.40270233154297}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 12.378119468688965}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 5.0277581214904785}, {""name"": ""ShiftRight1"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -2.0367722511291504}, {""name"": ""MinedResidualBlockMean8"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": -2.2896246910095215}, {""name"": ""MinedResidualBlockMean32"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 1.254263997077942}, {""name"": ""Reverse"", ""family"": ""permutation"", ""origin"": ""base"", ""coef"": -1.0896942615509033}, {""name"": ""RampDiag"", ""family"": ""diagonal"", ""origin"": ""base"", ""coef"": 1.0563145875930786}, {""name"": ""BlockAvg8"", ""family"": ""block"", ""origin"": ""base"", ""coef"": 1.0787714719772339}]",+116.9*MinedResidualSVD0 + +102.2*MinedResidualSVD1 + +74.93*MinedResidualSVD2 + +66.4*MinedResidualSVD3 + +12.38*MinedResidualBlockMean4 + +5.028*MinedResidualToeplitzAvg + -2.037*ShiftRight1 + -2.29*MinedResidualBlockMean8 + +1.254*MinedResidualBlockMean32 + -1.09*Reverse + +1.056*RampDiag + +1.079*BlockAvg8,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_cls_blocks_0_attn_h3.pt
mod.cls_blocks.0.attn.h4.attention_qk,mod.cls_blocks.0.attn,attention_qk,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.13107839226722717,0.14201988279819489,STRONG_INTERPRETATION,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 0.6166456937789917}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 0.19744305312633514}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 0.16486771404743195}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 0.050500065088272095}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 0.003276029136031866}, {""name"": ""ShiftRight1"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 0.0019047287059947848}, {""name"": ""RampDiag"", ""family"": ""diagonal"", ""origin"": ""base"", ""coef"": 0.001735939527861774}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 0.0012476908741518855}, {""name"": ""DCTMid"", ""family"": ""spectral"", ""origin"": ""base"", ""coef"": 0.0011652808170765638}, {""name"": ""BlockAvg64"", ""family"": ""block"", ""origin"": ""base"", ""coef"": 0.001930802594870329}, {""name"": ""BlockAvg32"", ""family"": ""block"", ""origin"": ""base"", ""coef"": -0.0013892605202272534}, {""name"": ""PrefixMean"", ""family"": ""prefix"", ""origin"": ""base"", ""coef"": -0.000715339498128742}]",+0.6166*MinedResidualSVD0 + +0.1974*MinedResidualSVD1 + +0.1649*MinedResidualSVD2 + +0.0505*MinedResidualSVD3 + +0.003276*MinedResidualBlockMean4 + +0.001905*ShiftRight1 + +0.001736*RampDiag + +0.001248*MinedResidualToeplitzAvg + +0.001165*DCTMid + +0.001931*BlockAvg64 + -0.001389*BlockAvg32 + -0.0007153*PrefixMean,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_cls_blocks_0_attn_h4.pt
mod.cls_blocks.0.attn.h4.attention_vo,mod.cls_blocks.0.attn,attention_vo,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.35378560423851013,0.3549041152000427,PRIMITIVE_EXPLANATION_WEAK,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 176.08531188964844}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 80.28292083740234}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 66.04098510742188}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 53.7357292175293}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 7.934062957763672}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 3.5564138889312744}, {""name"": ""PrefixMean"", ""family"": ""prefix"", ""origin"": ""base"", ""coef"": 1.2468318939208984}, {""name"": ""BlockAvg16"", ""family"": ""block"", ""origin"": ""base"", ""coef"": -1.7437610626220703}, {""name"": ""BlockAvg4"", ""family"": ""block"", ""origin"": ""base"", ""coef"": 2.0379960536956787}, {""name"": ""DCTMid"", ""family"": ""spectral"", ""origin"": ""base"", ""coef"": -1.6008408069610596}, {""name"": ""MinedResidualBlockMean8"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": -1.1382646560668945}, {""name"": ""ShiftLeft4"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -0.9935524463653564}]",+176.1*MinedResidualSVD0 + +80.28*MinedResidualSVD1 + +66.04*MinedResidualSVD2 + +53.74*MinedResidualSVD3 + +7.934*MinedResidualBlockMean4 + +3.556*MinedResidualToeplitzAvg + +1.247*PrefixMean + -1.744*BlockAvg16 + +2.038*BlockAvg4 + -1.601*DCTMid + -1.138*MinedResidualBlockMean8 + -0.9936*ShiftLeft4,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_cls_blocks_0_attn_h4.pt
mod.cls_blocks.0.attn.h5.attention_qk,mod.cls_blocks.0.attn,attention_qk,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.15926805138587952,0.1409444808959961,PARTIAL_INTERPRETATION,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 2.6445913314819336}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 1.2870197296142578}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 0.5590501427650452}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 0.2705203890800476}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 0.022188516333699226}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 0.009143178351223469}, {""name"": ""RampDiag"", ""family"": ""diagonal"", ""origin"": ""base"", ""coef"": 0.006623078603297472}, {""name"": ""ShiftLeft8"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 0.0051148864440619946}, {""name"": ""BlockAvg4"", ""family"": ""block"", ""origin"": ""base"", ""coef"": -0.006968967616558075}, {""name"": ""DistanceDecay8"", ""family"": ""decay"", ""origin"": ""base"", ""coef"": 0.013216642662882805}, {""name"": ""ShiftRight4"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -0.0031231772154569626}, {""name"": ""BlockAvg16"", ""family"": ""block"", ""origin"": ""base"", ""coef"": -0.007468573749065399}]",+2.645*MinedResidualSVD0 + +1.287*MinedResidualSVD1 + +0.5591*MinedResidualSVD2 + +0.2705*MinedResidualSVD3 + +0.02219*MinedResidualBlockMean4 + +0.009143*MinedResidualToeplitzAvg + +0.006623*RampDiag + +0.005115*ShiftLeft8 + -0.006969*BlockAvg4 + +0.01322*DistanceDecay8 + -0.003123*ShiftRight4 + -0.007469*BlockAvg16,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_cls_blocks_0_attn_h5.pt
mod.cls_blocks.0.attn.h5.attention_vo,mod.cls_blocks.0.attn,attention_vo,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.5812851190567017,0.5743920207023621,PRIMITIVE_EXPLANATION_WEAK,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 85.17627716064453}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 71.66333770751953}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 60.66204071044922}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 51.92610549926758}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 13.077049255371094}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 8.914427757263184}, {""name"": ""ShiftLeft1"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 2.395627021789551}, {""name"": ""MinedResidualBlockMean8"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 2.6815032958984375}, {""name"": ""MinedResidualBlockMean32"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": -1.908564805984497}, {""name"": ""DiffBackward"", ""family"": ""difference"", ""origin"": ""base"", ""coef"": 1.2764325141906738}, {""name"": ""BlockAvg8"", ""family"": ""block"", ""origin"": ""base"", ""coef"": 4.8950629234313965}, {""name"": ""DCTLow"", ""family"": ""spectral"", ""origin"": ""base"", ""coef"": -4.618508815765381}]",+85.18*MinedResidualSVD0 + +71.66*MinedResidualSVD1 + +60.66*MinedResidualSVD2 + +51.93*MinedResidualSVD3 + +13.08*MinedResidualBlockMean4 + +8.914*MinedResidualToeplitzAvg + +2.396*ShiftLeft1 + +2.682*MinedResidualBlockMean8 + -1.909*MinedResidualBlockMean32 + +1.276*DiffBackward + +4.895*BlockAvg8 + -4.619*DCTLow,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_cls_blocks_0_attn_h5.pt
mod.cls_blocks.0.attn.h6.attention_qk,mod.cls_blocks.0.attn,attention_qk,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.15680083632469177,0.15465699136257172,PARTIAL_INTERPRETATION,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 1.1206066608428955}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 0.6978206038475037}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 0.3007022738456726}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 0.13175438344478607}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 0.007797801401466131}, {""name"": ""DiffBackward"", ""family"": ""difference"", ""origin"": ""base"", ""coef"": 0.005858595483005047}, {""name"": ""ShiftLeft8"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -0.002966138534247875}, {""name"": ""RampDiag"", ""family"": ""diagonal"", ""origin"": ""base"", ""coef"": -0.0032958746887743473}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 0.0030053381342440844}, {""name"": ""Reverse"", ""family"": ""permutation"", ""origin"": ""base"", ""coef"": -0.002848925767466426}, {""name"": ""BlockAvg4"", ""family"": ""block"", ""origin"": ""base"", ""coef"": 0.003884396981447935}, {""name"": ""BlockAvg16"", ""family"": ""block"", ""origin"": ""base"", ""coef"": -0.0030136588029563427}]",+1.121*MinedResidualSVD0 + +0.6978*MinedResidualSVD1 + +0.3007*MinedResidualSVD2 + +0.1318*MinedResidualSVD3 + +0.007798*MinedResidualBlockMean4 + +0.005859*DiffBackward + -0.002966*ShiftLeft8 + -0.003296*RampDiag + +0.003005*MinedResidualToeplitzAvg + -0.002849*Reverse + +0.003884*BlockAvg4 + -0.003014*BlockAvg16,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_cls_blocks_0_attn_h6.pt
mod.cls_blocks.0.attn.h6.attention_vo,mod.cls_blocks.0.attn,attention_vo,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.41134896874427795,0.4267576336860657,PRIMITIVE_EXPLANATION_WEAK,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 110.7616958618164}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 61.040557861328125}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 45.779605865478516}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 39.35842514038086}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 6.82322359085083}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 3.0946462154388428}, {""name"": ""ShiftLeft1"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": 1.3945178985595703}, {""name"": ""ShiftRight1"", ""family"": ""shift"", ""origin"": ""base"", ""coef"": -1.3210619688034058}, {""name"": ""RampDiag"", ""family"": ""diagonal"", ""origin"": ""base"", ""coef"": -1.2960584163665771}, {""name"": ""MinedResidualBlockMean8"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": -1.4046742916107178}, {""name"": ""MeanProject"", ""family"": ""global"", ""origin"": ""base"", ""coef"": 1.2951829433441162}, {""name"": ""BlockAvg64"", ""family"": ""block"", ""origin"": ""base"", ""coef"": -1.0683857202529907}]",+110.8*MinedResidualSVD0 + +61.04*MinedResidualSVD1 + +45.78*MinedResidualSVD2 + +39.36*MinedResidualSVD3 + +6.823*MinedResidualBlockMean4 + +3.095*MinedResidualToeplitzAvg + +1.395*ShiftLeft1 + -1.321*ShiftRight1 + -1.296*RampDiag + -1.405*MinedResidualBlockMean8 + +1.295*MeanProject + -1.068*BlockAvg64,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_cls_blocks_0_attn_h6.pt
mod.cls_blocks.0.attn.h7.attention_qk,mod.cls_blocks.0.attn,attention_qk,128x128,SPARSE_OMP_BASE_PLUS_TARGET_MINED,0.17612160742282867,0.1830063760280609,PARTIAL_INTERPRETATION,True,False,"[{""name"": ""MinedResidualSVD0"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 1.7894906997680664}, {""name"": ""MinedResidualSVD1"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 0.9845911860466003}, {""name"": ""MinedResidualSVD2"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 0.7453233003616333}, {""name"": ""MinedResidualSVD3"", ""family"": ""low_rank"", ""origin"": ""mined_from_target"", ""coef"": 0.35647520422935486}, {""name"": ""MinedResidualToeplitzAvg"", ""family"": ""toeplitz"", ""origin"": ""mined_from_target"", ""coef"": 0.013938496820628643}, {""name"": ""MinedResidualBlockMean4"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": 0.01385040208697319}, {""name"": ""Blur5"", ""family"": ""smooth"", ""origin"": ""base"", ""coef"": -0.007638001814484596}, {""name"": ""Reverse"", ""family"": ""permutation"", ""origin"": ""base"", ""coef"": 0.0066512273624539375}, {""name"": ""DCTHigh"", ""family"": ""spectral"", ""origin"": ""base"", ""coef"": 0.004449095111340284}, {""name"": ""RampDiag"", ""family"": ""diagonal"", ""origin"": ""base"", ""coef"": -0.004383922088891268}, {""name"": ""BlockAvg64"", ""family"": ""block"", ""origin"": ""base"", ""coef"": 0.004437563009560108}, {""name"": ""MinedResidualBlockMean32"", ""family"": ""block_mined"", ""origin"": ""mined_from_target"", ""coef"": -0.003480078186839819}]",+1.789*MinedResidualSVD0 + +0.9846*MinedResidualSVD1 + +0.7453*MinedResidualSVD2 + +0.3565*MinedResidualSVD3 + +0.01394*MinedResidualToeplitzAvg + +0.01385*MinedResidualBlockMean4 + -0.007638*Blur5 + +0.006651*Reverse + +0.004449*DCTHigh + -0.004384*RampDiag + +0.004438*BlockAvg64 + -0.00348*MinedResidualBlockMean32,Target-mined atoms are target-specific. Not shared physics unless shared/heldout gate accepts.,artifacts/latest/part_full_model_matrix_coverage_v1_4_6/attention/mod_cls_blocks_0_attn_h7.pt
